interval_id,gamma_L,gamma_U,interval_lower_bound,incumbent_upper_bound,interval_status,reason,certificate_basis,requires_pricing_closure,pricing_closure_available,interval_bound_valid,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources
-1,0,0,0,0,global,"zero_objective_nonnegative_global_bound",zero_objective_global,false,false,true,0,0,0,0,0,0,0,0,nonnegative_objective,nonnegative_objective
