interval_id,gamma_L,gamma_U,interval_lower_bound,incumbent_upper_bound,interval_status,reason,certificate_basis,requires_pricing_closure,pricing_closure_available,interval_bound_valid,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources
0,0,0.195887370398,0.587662111194,0.587662111194,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,0.6808284,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation
1,0.195887370398,0.391774740796,0.495324468104,0.587662111194,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,18.4687054,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation
2,0.391774740796,0.587662111194,0.514507660679,0.587662111194,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,3.6393005,inventory_route_gini_relaxation,gamma_floor|inventory_route_gini_relaxation
3,0.195887370398,0.293831055597,0.587662111194,0.587662111194,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,0.955759,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
4,0.293831055597,0.391774740796,0.52624412354,0.587662111194,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,17.2942088,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
5,0.391774740796,0.489718425995,0.514507660679,0.587662111194,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,1.3450514,adaptive_split_inherited_inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
6,0.489718425995,0.587662111194,0.587662111194,0.587662111194,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,0.9931449,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
7,0.391774740796,0.440746583396,0.536631063591,0.587662111194,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,3.9195686,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
8,0.440746583396,0.489718425995,0.563479503279,0.587662111194,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,2.0984643,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
9,0.293831055597,0.342802898197,0.5669091152,0.587662111194,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,3.1633082,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
10,0.342802898197,0.391774740796,0.52624412354,0.587662111194,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,2.4473112,adaptive_split_inherited_inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
11,0.342802898197,0.367288819497,0.52624412354,0.587662111194,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,1.9701266,adaptive_split_inherited_adaptive_split_inherited_inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
12,0.367288819497,0.391774740796,0.54145847934,0.587662111194,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,1.5288365,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
13,0.342802898197,0.355045858847,0.52624412354,0.587662111194,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,1.2495124,adaptive_split_inherited_adaptive_split_inherited_adaptive_split_inherited_inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
14,0.355045858847,0.367288819497,0.52624412354,0.587662111194,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,1.1572093,adaptive_split_inherited_adaptive_split_inherited_adaptive_split_inherited_inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
