sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",7.9992185999999998,2.9992185999999998,"absolute process deadline origin"
1,0.00097309999999999996,"instance_parsing_start","start",7.9990269999999999,2.9990269999999999,"E:\codes\ExactEBRP\reference\heldout_round22\V20_M3\moderate_seed4301.txt"
2,0.0018465000000000001,"instance_parsing_complete","complete",7.9981536999999996,2.9981536000000002,"instance=moderate_seed4301.txt"
3,0.0021416,"initial_model_data_preprocessing_complete","complete",7.9978585000000004,2.9978585000000004,"instance data initialized; empty-route incumbent independently verified"
4,0.0027228,"hga_start","start",7.9972772000000001,2.9972772000000001,"label=primary_hga;native_generation_stagnation_hga"
5,3.0047107999999998,"hga_generation_loop_complete","deadline_interrupted",4.9952893999999999,-0.0047107999999997929,"label=primary_hga;generations=373;no_improve=65"
6,3.0053464000000001,"hga_best_solution_extraction_start","start",4.9946538,-0.0053464000000005285,"label=primary_hga"
7,3.0054278999999999,"hga_best_solution_extraction_complete","complete",4.9945721000000001,-0.00542789999999993,"label=primary_hga"
8,3.0054954,"hga_route_decoding","skipped_deadline",4.9945046,-0.0054954000000000391,"label=primary_hga;no decoded candidate or verification claim"
9,3.0063195,"improving_gini_range_construction_complete","complete",4.9936805999999994,-0.0063195000000000334,"lower=0.000000;upper=0.950000;complete=true"
10,3.0064158999999999,"exact_phase_not_started","deadline",4.9935841999999999,-0.006415900000000363,"conservative_lb=0;source=nonnegative_objective"
11,3.0079444,"final_result_serialization_start","start",4.9920558000000002,-0.0079443000000001263,""
12,3.0094778,"final_result_serialization_complete","complete",4.9905223000000003,-0.0094776999999997003,""
13,3.0095656000000002,"process_exit","complete",4.9904345000000001,-0.009565600000000174,"rc=0"
