run_id,node_uid,parent_uid,native_depth,gini_generation,relaxation_pass,gamma_L,gamma_U,pre_local_row_relaxation,post_local_row_relaxation,delta_rows_attached,duplicates_omitted,row_factory_seconds,row_api_seconds,status
stage3__tight_T_seed3101__root_flow_only__1800s,1,0,1,1,1,0,0.053626367066970722,0.015051633666450624,,1442,0,0.0151494,0.00057010000000000003,awaiting_reoptimization
stage3__tight_T_seed3101__root_flow_only__1800s,1,0,1,1,2,0,0.053626367066970722,0.015051633666450624,0.015516153836503012,,,0.0151494,0.00057010000000000003,passed
stage3__tight_T_seed3101__root_flow_only__1800s,2,0,1,1,1,0.053626367066970722,0.10725273413399999,0.060636138896870452,,1443,0,0.014719400000000001,0.00054670000000000001,awaiting_reoptimization
stage3__tight_T_seed3101__root_flow_only__1800s,2,0,1,1,2,0.053626367066970722,0.10725273413399999,0.060636138896870452,0.060636138896871139,,,0.014719400000000001,0.00054670000000000001,passed
stage3__tight_T_seed3101__root_flow_only__1800s,3,1,2,2,1,0,0.026813183533485361,0.015516153836502976,,1442,0,0.014493199999999999,0.00048959999999999997,awaiting_reoptimization
stage3__tight_T_seed3101__root_flow_only__1800s,3,1,2,2,2,0,0.026813183533485361,0.015516153836502976,0.021494408320122477,,,0.014493199999999999,0.00048959999999999997,passed
stage3__tight_T_seed3101__root_flow_only__1800s,4,1,2,2,1,0.026813183533485361,0.053626367066970722,0.033823496877884419,,1442,0,0.0147584,0.00049950000000000005,awaiting_reoptimization
stage3__tight_T_seed3101__root_flow_only__1800s,4,1,2,2,2,0.026813183533485361,0.053626367066970722,0.033823496877884419,0.033823496877884454,,,0.0147584,0.00049950000000000005,passed
stage3__tight_T_seed3101__root_flow_only__1800s,7,3,3,3,1,0,0.01340659176674268,0.021494408320122768,,1442,0,0.014498499999999999,0.00053330000000000001,awaiting_reoptimization
stage3__tight_T_seed3101__root_flow_only__1800s,8,3,3,3,1,0.01340659176674268,0.026813183533485361,0.021507698507597303,,1442,0,0.0146856,0.00048799999999999999,awaiting_reoptimization
stage3__tight_T_seed3101__root_flow_only__1800s,8,3,3,3,2,0.01340659176674268,0.026813183533485361,0.021507698507597303,0.026371258086262672,,,0.0146856,0.00048799999999999999,passed
stage3__tight_T_seed3101__root_flow_only__1800s,11,8,4,4,1,0.01340659176674268,0.020109887650114022,0.026371258086262672,,1442,0,0.0145594,0.00048250000000000002,awaiting_reoptimization
stage3__tight_T_seed3101__root_flow_only__1800s,12,8,4,4,1,0.020109887650114022,0.026813183533485361,0.027126988541548394,,1442,0,0.015294500000000001,0.00050759999999999998,awaiting_reoptimization
stage3__tight_T_seed3101__root_flow_only__1800s,12,8,4,4,2,0.020109887650114022,0.026813183533485361,0.027126988541548394,0.029429759325569023,,,0.015294500000000001,0.00050759999999999998,passed
stage3__tight_T_seed3101__root_flow_only__1800s,13,12,5,5,1,0.020109887650114022,0.023461535591799691,0.029429759325569023,,1442,0,0.014542299999999999,0.00050489999999999997,awaiting_reoptimization
stage3__tight_T_seed3101__root_flow_only__1800s,13,12,5,5,2,0.020109887650114022,0.023461535591799691,0.029429759325569023,0.041896350346991851,,,0.014542299999999999,0.00050489999999999997,passed
stage3__tight_T_seed3101__root_flow_only__1800s,14,12,5,5,1,0.023461535591799691,0.026813183533485361,0.030471462416863819,,1442,0,0.014487999999999999,0.00051360000000000002,awaiting_reoptimization
stage3__tight_T_seed3101__root_flow_only__1800s,14,12,5,5,2,0.023461535591799691,0.026813183533485361,0.030471462416863819,0.031233878848560485,,,0.014487999999999999,0.00051360000000000002,passed
stage3__tight_T_seed3101__root_flow_only__1800s,17,14,6,6,1,0.023461535591799691,0.025137359562642528,0.031233878848560444,,1442,0,0.0154095,0.00051670000000000004,awaiting_reoptimization
stage3__tight_T_seed3101__root_flow_only__1800s,17,14,6,6,2,0.023461535591799691,0.025137359562642528,0.031233878848560444,0.03237946531235425,,,0.0154095,0.00051670000000000004,passed
