telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.077649,lp_complete,L0,0,0.225,infeasible,0,2.37232,"complete_lp_relaxation"
0.173264,lp_complete,L1,0.225,0.45,infeasible,0.225,2.37232,"complete_lp_relaxation"
0.286886,lp_complete,L2,0.45,0.675,optimal,0.675,2.37232,"complete_lp_relaxation"
0.286915,parent_lp_requeue,L2,0.45,0.675,open,0.675,2.37232,"selected_leaf_no_longer_controlling"
0.384288,lp_complete,L3,0.675,0.9,infeasible,0.675,2.37232,"complete_lp_relaxation"
0.622002,atomic_split,L2,0.45,0.675,replaced,2.24106,2.37232,"current_normalized_child_gain_reaches_rho"
0.794579,native_bound_target_reached,L2.0,0.45,0.5625,open,2.27128,2.37232,"c6_next_strict_frontier_bound_reached_requeue"
1.22433,native_bound_target_reached,L2.1,0.5625,0.675,open,2.32271,2.37232,"c6_next_strict_frontier_bound_reached_requeue"
1.43264,atomic_split,L2.0,0.45,0.5625,replaced,2.32271,2.37232,"current_complete_child_infeasibility"
1.60974,native_bound_target_reached,L2.0.1,0.50625,0.5625,open,2.32807,2.37232,"c6_next_strict_frontier_bound_reached_requeue"
4.38742,terminal_mip_complete,L2.1,0.5625,0.675,"OPTIMAL",2.33195,2.36564,"native_terminal_mip_optimal"
4.59812,atomic_split,L2.0.1,0.50625,0.5625,replaced,2.33195,2.36564,"current_complete_child_infeasibility"
8.22925,terminal_mip_complete,L2.0.1.1,0.534375,0.5625,"INFEASIBLE",2.36564,2.36564,"native_terminal_mip_infeasible"
