run_id,instance,arm,flow_variant,checkpoint_seconds,status,not_observed_reason,observation_elapsed_seconds,lower_bound,upper_bound,gap,nodes,open_nodes,simplex_iterations,event_source,observation_source
stage2__tight_T_seed3101__plain__900s,tight_T_seed3101,plain,plain,30,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__tight_T_seed3101__plain__900s,tight_T_seed3101,plain,plain,60,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__tight_T_seed3101__plain__900s,tight_T_seed3101,plain,plain,120,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__tight_T_seed3101__plain__900s,tight_T_seed3101,plain,plain,300,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__tight_T_seed3101__plain__900s,tight_T_seed3101,plain,plain,600,not_observed,plain_cplex_has_solver_final_observation_only,,,,,,,,,
stage2__tight_T_seed3101__plain__900s,tight_T_seed3101,plain,plain,900,observed,,882.1023185,0.014587874001482154,0.14077168838371723,0.12618381438223508,234507,134551,0,solver_final,full_precision_final_json
