vehicle,route_sequence_position,predecessor,station,successor,pickup,drop,load_before,load_after,travel_time_from_predecessor,operation_time,station_inventory_after
0,1,0,15,11,6,0,0,6,273.8340120040073,360.0,17
0,2,15,11,0,0,6,6,0,271.5279768943571,360.0,13
1,1,0,5,27,7,0,0,7,199.61077662726498,420.0,15
1,2,5,27,0,0,7,7,0,320.815553622617,420.0,13
2,1,0,25,7,6,0,0,6,240.14869515531885,360.0,16
2,2,25,7,0,0,5,6,1,245.27317570880606,300.0,11
