parent_id,depth,phase,eligible,split_point,unconditional,child_lookahead_required,reason
R,0,initial_partition,1,0.35925203537748546,1,false,"accepted_initial_partition_breakpoint"
R.1,1,initial_partition,1,0.53887805306622816,1,false,"accepted_initial_partition_breakpoint"
R.1.0,2,adaptive_refinement,1,0.44906504422185678,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0,3,adaptive_refinement,1,0.40415853979967109,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.1,3,adaptive_refinement,1,0.49397154864404247,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1,4,adaptive_refinement,1,0.42661179201076393,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0,5,adaptive_refinement,1,0.41538516590521751,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.1,5,adaptive_refinement,1,0.43783841811631036,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.0,6,adaptive_refinement,1,0.40977185285244433,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1,6,adaptive_refinement,1,0.4209984789579907,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.0.1,7,adaptive_refinement,1,0.41257850937883089,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.0,7,adaptive_refinement,1,0.41819182243160413,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.1,7,adaptive_refinement,1,0.42380513548437732,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.1.0,6,adaptive_refinement,1,0.43222510506353717,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.1.1,6,adaptive_refinement,1,0.44345173116908354,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.1.0.1,7,adaptive_refinement,1,0.43503176158992374,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.1.0.0,7,adaptive_refinement,1,0.42941844853715055,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.0.1.0,8,adaptive_refinement,1,0.41117518111563761,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.0.1.1,8,adaptive_refinement,1,0.41398183764202423,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.0.1,8,adaptive_refinement,1,0.41959515069479741,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.0.0,8,adaptive_refinement,1,0.41678849416841079,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.1.0,8,adaptive_refinement,1,0.42240180722118403,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.1.1,8,adaptive_refinement,1,0.4252084637475706,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.1.0.0.0,8,adaptive_refinement,1,0.42801512027395727,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.1.0.0.1,8,adaptive_refinement,1,0.43082177680034384,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.0.1.0.1,9,adaptive_refinement,1,0.41187684524723422,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.0.1.1.1,9,adaptive_refinement,1,0.4146835017736209,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.0.1.1.0,9,adaptive_refinement,1,0.41328017351042756,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.0.0.0,9,adaptive_refinement,1,0.41608683003681413,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.0.0.1,9,adaptive_refinement,1,0.41749015830000746,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.0.1.0,9,adaptive_refinement,1,0.4188934865632008,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.0.1.1,9,adaptive_refinement,1,0.42029681482639403,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.1.0.1,9,adaptive_refinement,1,0.4231034713527807,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.1.0.0,9,adaptive_refinement,1,0.42170014308958736,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.1.1.0,9,adaptive_refinement,1,0.42450679961597393,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.1.1.1,9,adaptive_refinement,1,0.42591012787916727,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.0.1.0.1.1,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.0.1.1.0.0,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.0.1.1.0.1,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.1.0.0.0.1,9,adaptive_refinement,1,0.42871678440555394,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.1.0.0.0.0,9,adaptive_refinement,1,0.4273134561423606,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.0.1.1.1.1,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.0.1.1.1.0,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.1.0.0.0.0,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.1.0.0.0.1,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.1.0.0.1.0,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.1.0.0.1.1,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.1.0.1.0,8,adaptive_refinement,1,0.43362843332673046,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.1.0.1.1,8,adaptive_refinement,1,0.43643508985311708,1,false,"accepted_unconditional_adaptive_midpoint"
R.1.0.0.1.0.1.0.1.0.1,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.1.0.1.0.0,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.1.0.1.1.0,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.1.0.1.1.1,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.1.1.0.0.0,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.1.1.0.0.1,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.1.1.0.1.1,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.1.1.0.1.0,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.1.1.1.0.0,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
R.1.0.0.1.0.1.1.1.0.1,10,terminal,0,0,0,false,"terminal_max_adaptive_depth"
