phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L1,next_leaf,0.47114477265216009,0.51561287980276527,0.51561287980276527,0.68748383973702032,target_reached_requeue,"INTERRUPTED",0.51646612871696795,1,0,1,33.220000028610229,84.663521421905898,1,"c6_next_strict_frontier_bound_reached_requeue"
