parent_id,eligible,decision_valid,split,child_infeasibility_trigger,strict_bound_trigger,normalized_disjunction_gain,parent_native_bound_target,target_phase_required,reason,b_plus,eta_proof,eta_anchor,normalization_source,normalization_upper_bound
L1,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.47162102870543332,0,0,"proof",0.68748383973702032
