number,id,arm,leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
4,E7,VD-S,L0,LP,OPTIMAL,0,112.5829294,0.023000001907348633,0.058306619045707192,0,709,0,0.0075157160000000004,ec0550d02a7201ef78a6da050e84b9dedec57953fc635a4fc8cf3b58dfb9e21b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\E7\VD-S\external\native_logs\L0_lp.gurobi.log
4,E7,VD-S,L0.0,LP,OPTIMAL,0,112.5119263,0.02200007438659668,0.051876505692968096,0,570,0,0.0080518340000000008,747702c37ca5f19b16f34f826d6af8bc338c0e63fcdc1c02b673abe627f51a05,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\E7\VD-S\external\native_logs\L0.0_lp.gurobi.log
4,E7,VD-S,L0.1,LP,OPTIMAL,0,112.4452105,0.023000001907348633,0.05443511637337143,0,618,0,0.0081166750000000003,5b64574af94dba00bc688c521da926523ccb84e2298ea4bbc8e39351b41637dd,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\E7\VD-S\external\native_logs\L0.1_lp.gurobi.log
4,E7,VD-S,L0,MIP,OPTIMAL,0,112.4096218,1.0190000534057617,1.3745988059095851,78,9144,0,0.017424213000000001,ec0550d02a7201ef78a6da050e84b9dedec57953fc635a4fc8cf3b58dfb9e21b,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\E7\VD-S\external\native_logs\L0_terminal_mip.gurobi.log
6,S12,K1-R,L0,LP,OPTIMAL,0,78.548660400000003,0.006999969482421875,0.012542451244004171,0,269,0,0.0046480419999999998,601ebc7df259b0ee3b98e1df919c2f57f5cc856fac25c66fdee2fb466a66837c,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\S12\K1-R\external\native_logs\L0_lp.gurobi.log
6,S12,K1-R,L0.0,LP,OPTIMAL,0,78.505284000000003,0.0080001354217529297,0.015336802833616048,0,381,0,0.0049812499999999996,7fc8a9ae8f31c34c2e790e055ce4126273ca81fe0baa288d6b702f5dc9128801,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\S12\K1-R\external\native_logs\L0.0_lp.gurobi.log
6,S12,K1-R,L0.1,LP,OPTIMAL,0,78.464368800000003,0.0079998970031738281,0.014245919865859859,0,362,0,0.0053346849999999996,2d7c2b1c35c59428a84244dee7e5c697b8d67c8f8d0a952183f1508dea040ae9,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\S12\K1-R\external\native_logs\L0.1_lp.gurobi.log
6,S12,K1-R,L0,MIP,OPTIMAL,0,78.445881700000001,2.3459999561309814,2.9189280599718703,964,25209,0,0.012506207,601ebc7df259b0ee3b98e1df919c2f57f5cc856fac25c66fdee2fb466a66837c,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\S12\K1-R\external\native_logs\L0_terminal_mip.gurobi.log
7,S12,VD-S,L0,LP,OPTIMAL,0,78.577233000000007,0.006999969482421875,0.012210033768774,0,252,0,0.003517072,35cad8bae4d941fc80ea5dd41ae5fa0c5f13a61f118a01b6a0db0f1e5e6f4dcf,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\S12\VD-S\external\native_logs\L0_lp.gurobi.log
7,S12,VD-S,L0.0,LP,OPTIMAL,0,78.526469599999999,0.0079998970031738281,0.016687838417049235,0,458,0,0.00390319,7671c73bb13e23fca5f41fcfea201d5302a06807895beee6bc2f1020be148e4f,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\S12\VD-S\external\native_logs\L0.0_lp.gurobi.log
7,S12,VD-S,L0.1,LP,OPTIMAL,0,78.467569699999999,0.0089998245239257812,0.015284132002926325,0,348,0,0.0057399290000000004,48ae1bde8d31c887a041c49716b31c49f116c6ca3d0ec93ddd0af39e72656b0c,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\S12\VD-S\external\native_logs\L0.1_lp.gurobi.log
7,S12,VD-S,L0,MIP,OPTIMAL,0,78.44743489999999,1.0709998607635498,1.1605236442805944,363,7589,0,0.018970882000000001,35cad8bae4d941fc80ea5dd41ae5fa0c5f13a61f118a01b6a0db0f1e5e6f4dcf,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\S12\VD-S\external\native_logs\L0_terminal_mip.gurobi.log
9,N12,K1-R,L0,LP,OPTIMAL,0,115.21957279999999,0.013000011444091797,0.026685684761269011,0,523,0,0.0045731779999999998,e695d5e74ee6052a4bcbde7547dc025b89d4dc6566aa50e51cc5ce735788d4b4,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\N12\K1-R\external\native_logs\L0_lp.gurobi.log
9,N12,K1-R,L0.0,LP,OPTIMAL,0,115.1740466,0.010999917984008789,0.026291186783114782,0,542,0,0.00490217,7caafc64156eae7c195a306760e38a5c2100dd10174eb150743129552d4320bc,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\N12\K1-R\external\native_logs\L0.0_lp.gurobi.log
9,N12,K1-R,L0.1,LP,OPTIMAL,0,115.12926280000001,0.0090000629425048828,0.022392622321915086,0,475,0,0.0053063770000000001,690ff06b3f1932964f07a5dcb5f3bb9ce3df31a8436ffc9c0c9e90f7ae591028,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\N12\K1-R\external\native_logs\L0.1_lp.gurobi.log
9,N12,K1-R,L0,MIP,OPTIMAL,0,115.1099222,5.2669999599456787,8.3795443913093539,1633,54862,0,0.027956872000000001,e695d5e74ee6052a4bcbde7547dc025b89d4dc6566aa50e51cc5ce735788d4b4,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\N12\K1-R\external\native_logs\L0_terminal_mip.gurobi.log
10,N12,VD-S,L0,LP,OPTIMAL,0,115.2090518,0.013000011444091797,0.030377408417410708,0,593,0,0.0051915260000000001,36caf3f3f06067e8ab87b8029b2317d3a1e7604a3d4564d6f4c0853116fa446f,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\N12\VD-S\external\native_logs\L0_lp.gurobi.log
10,N12,VD-S,L0.0,LP,OPTIMAL,0,115.1592002,0.014000177383422852,0.035661093469880001,0,667,0,0.0055668180000000003,e9a9b1734f18e5960a68e66f4729195a71fe20164d66940a4d7d7904c2412949,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\N12\VD-S\external\native_logs\L0.0_lp.gurobi.log
10,N12,VD-S,L0.1,LP,OPTIMAL,0,115.1057824,0.014999866485595703,0.034280347461584898,0,658,0,0.0061246210000000002,9b1b9a82d3567b7dcec77abef9c5d8f404bf131fac03c5dfd07e49fdb0a6a561,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\N12\VD-S\external\native_logs\L0.1_lp.gurobi.log
10,N12,VD-S,L0,MIP,OPTIMAL,0,115.0803117,1.6729998588562012,2.6198417066120268,689,23052,0,0.021410472999999999,36caf3f3f06067e8ab87b8029b2317d3a1e7604a3d4564d6f4c0853116fa446f,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation\N12\VD-S\external\native_logs\L0_terminal_mip.gurobi.log
12,D6,K1-R,L0,LP,OPTIMAL,0,3272.9086659999998,0.29500007629394531,0.91430021500036796,0,3822,0,0.069190228000000006,4c5c214f042dedea8322ca3a338ba3a294554b4bfcff4e9a98f219c48e024842,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\development-long\D6\K1-R\external\native_logs\L0_lp.gurobi.log
12,D6,K1-R,L0.0,LP,OPTIMAL,0,3272.1773109999999,0.23100018501281738,0.733338259118958,0,2863,0,0.073990713,61374f9a865df635bb68c6e45452341a15067009ec9f7f314960c7ce0d66f46b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\development-long\D6\K1-R\external\native_logs\L0.0_lp.gurobi.log
12,D6,K1-R,L0.1,LP,INFEASIBLE,0,3271.5071320000002,0.31999993324279785,0.85769774774792684,0,2427,0,0.073990713,022ad0d698b94130d0582160da7350235a71f3620f257743d18b4cef8367cad8,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\development-long\D6\K1-R\external\native_logs\L0.1_lp.gurobi.log
12,D6,K1-R,L0.0.0,LP,OPTIMAL,0,3270.7433898999998,0.32599997520446777,1.0226130073133524,0,3811,0,0.073990714999999999,8255f6fdc0bf06f7adb5314f68031c3994466635ec98180345acefba71fe379d,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\development-long\D6\K1-R\external\native_logs\L0.0.0_lp.gurobi.log
12,D6,K1-R,L0.0.1,LP,OPTIMAL,0,3269.9815141999998,0.29400014877319336,0.93903813006058434,0,3557,0,0.07882169,0510420d8edf363812f84d192b60b723b38fea55fb03efb42340af96f79d2637,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\development-long\D6\K1-R\external\native_logs\L0.0.1_lp.gurobi.log
12,D6,K1-R,L0.0,CHILD_BOUND_TARGET_MIP,INTERRUPTED,0,3269.6032261,0.69299983978271484,1.7883864772737237,1,6595,0,0.07882169,61374f9a865df635bb68c6e45452341a15067009ec9f7f314960c7ce0d66f46b,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\development-long\D6\K1-R\external\native_logs\L0.0_c6_1_child_disjunction_target_mip.gurobi.log
12,D6,K1-R,L0.0,MIP,TIME_LIMIT,0,3268.8872821999998,3268.8910000324249,6670.2224289182086,72739,11442164,0,0.44405833700000003,61374f9a865df635bb68c6e45452341a15067009ec9f7f314960c7ce0d66f46b,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\development-long\D6\K1-R\external\native_logs\L0.0_terminal_mip.gurobi.log
13,D6,VD-S,L0,LP,OPTIMAL,0,3045.9862725000003,0.28399991989135742,0.90101522558166103,0,3426,0,0.071244808000000007,39d0b94258cb1e42834b7cc7cc54c55170583726171eb6701a5cc08ff1047ba5,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\development-long\D6\VD-S\external\native_logs\L0_lp.gurobi.log
13,D6,VD-S,L0.0,LP,OPTIMAL,0,3045.2463206000002,0.32200002670288086,1.0114625512232849,0,4076,0,0.076201594999999997,991af133bfcc32b8ebc239cc028b06cfd69cbb3cfb86d6a194cad9ad106bef8b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\development-long\D6\VD-S\external\native_logs\L0.0_lp.gurobi.log
13,D6,VD-S,L0.1,LP,INFEASIBLE,0,3044.4754816,0.375,1.0034655986317138,0,2177,0,0.076201594999999997,fd1ad5e3257be42fa050193d449c8b93b2ca4046041334dcd520b8012ad01c94,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\development-long\D6\VD-S\external\native_logs\L0.1_lp.gurobi.log
13,D6,VD-S,L0.0.0,LP,OPTIMAL,0,3043.6544322,0.46700000762939453,1.4905248500125814,0,5109,0,0.076201596999999996,19c136173a83ea484ef6b090034aa8bfd6c01d3ffa60051880d0d8c703cf54c1,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\development-long\D6\VD-S\external\native_logs\L0.0.0_lp.gurobi.log
13,D6,VD-S,L0.0.1,LP,OPTIMAL,0,3042.7404434999999,0.3880000114440918,1.2316130254066591,0,5235,0,0.081197465999999996,a03f5d94165e024a271be7d81eec9a76186426a413c4f42fa215a8c82aee0160,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\development-long\D6\VD-S\external\native_logs\L0.0.1_lp.gurobi.log
13,D6,VD-S,L0.0,MIP,TIME_LIMIT,0,3042.2659306,3042.2430000305176,7397.6354220676358,8151,15461778,0,0.26815640600000001,991af133bfcc32b8ebc239cc028b06cfd69cbb3cfb86d6a194cad9ad106bef8b,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\development-long\D6\VD-S\external\native_logs\L0.0_terminal_mip.gurobi.log
15,D7,K1-R,L0,LP,OPTIMAL,0,635.16264230000002,2.9839999675750732,10.366784034796591,0,13564,0,0.239106239,f9469522f7aacde46496bf7affbb34193aa3f1765699f4efce12fe4fe3b1ff7e,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\K1-R\external\native_logs\L0_lp.gurobi.log
15,D7,K1-R,L0.0,LP,OPTIMAL,0,630.5022103,3.1099998950958252,11.067607347837157,0,14345,0,0.277025295,0dfe26cb63e08f2ce9ee5effaacd60184663a74bef86bb1dfe3b61183fc9bf75,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\K1-R\external\native_logs\L0.0_lp.gurobi.log
15,D7,K1-R,L0.1,LP,INFEASIBLE,0,625.70515599999999,1.3910000324249268,4.887505695885598,0,2663,0,0.277025295,de8248a827741217fcfedfc3ff1e2f0f1c5aa9e7bf8f742f84e58ae0b256cf06,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\K1-R\external\native_logs\L0.1_lp.gurobi.log
15,D7,K1-R,L0.0.0,LP,OPTIMAL,0,622.63808770000003,3.6570000648498535,12.422532761649533,0,14373,0,0.277025295,6c5f54b5f6c72dea0c32e737be79c815280c14b047cf1274d5e37d05a8d94f07,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\K1-R\external\native_logs\L0.0.0_lp.gurobi.log
15,D7,K1-R,L0.0.1,LP,OPTIMAL,0,617.30054010000003,3.1660001277923584,11.17977322273398,0,13693,0,0.277025295,548611ca8cee2f86006eabae0cfcf639560101c77b0536a97563a94cbf6969e2,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\K1-R\external\native_logs\L0.0.1_lp.gurobi.log
15,D7,K1-R,L0.0.0,NEXT_LEAF_TARGET_MIP,TIME_LIMIT,0,613.82899369999996,613.83999991416931,1656.2653095971361,567,718208,0,0.93668505099999999,6c5f54b5f6c72dea0c32e737be79c815280c14b047cf1274d5e37d05a8d94f07,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\K1-R\external\native_logs\L0.0.0_c6_1_next_leaf_target_mip.gurobi.log
16,D7,VD-S,L0,LP,OPTIMAL,0,648.46882459999995,3.0600001811981201,10.478498102174932,0,14241,0,0.24273883499999999,0c4553bf8ee93a41b5a267680e1f740d6571f4e419fa4431fcf74afaf46bd1ec,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\VD-S\external\native_logs\L0_lp.gurobi.log
16,D7,VD-S,L0.0,LP,OPTIMAL,0,643.70393709999996,3.3570001125335693,11.60542816800085,0,13847,0,0.26040370899999998,beaaace563e445785810d5b2d2690813beb43e6930ccb4f2349047fde3e06e38,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\VD-S\external\native_logs\L0.0_lp.gurobi.log
16,D7,VD-S,L0.1,LP,INFEASIBLE,0,638.62702190000005,1.0879998207092285,3.6969522010848355,0,3236,0,0.26040370899999998,7c4a413c0b03a5afb1b5674d2a22054c45b53c67c8f0d3da43378d3c659d1bc0,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\VD-S\external\native_logs\L0.1_lp.gurobi.log
16,D7,VD-S,L0.0.0,LP,OPTIMAL,0,635.83317109999996,3.7859997749328613,13.194754302849869,0,13534,0,0.28112133099999997,6dc0d407f5ab3410df63485a62a06281ff7d6d5acd024274432efa775fdac6d5,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\VD-S\external\native_logs\L0.0.0_lp.gurobi.log
16,D7,VD-S,L0.0.1,LP,INFEASIBLE,0,630.33085679999999,5.9899997711181641,20.99823343228249,0,19410,0,0.28112133099999997,1a1dfd74ce808244b3ada1a3606fc2f2bf59ee54fd2d255a2091a8dfa8567463,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\VD-S\external\native_logs\L0.0.1_lp.gurobi.log
16,D7,VD-S,L0.0.0.0,LP,OPTIMAL,0,622.6267497,2.6360001564025879,9.0424733530760104,0,9562,0,0.28112133099999997,5c132e310942d79d5d5cf88cf7ed39e87e556e79cfe242f956b20eb38ecd4e76,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\VD-S\external\native_logs\L0.0.0.0_lp.gurobi.log
16,D7,VD-S,L0.0.0.1,LP,OPTIMAL,0,618.27509010000006,3.9440000057220459,13.707891748881888,0,14875,0,0.28112133099999997,f3ce440f24b14cd4945231a97b7d5f10b68daffbad145283d1a4eeb0e42c7f2d,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\VD-S\external\native_logs\L0.0.0.1_lp.gurobi.log
16,D7,VD-S,L0.0.0,CHILD_BOUND_TARGET_MIP,INTERRUPTED,0,614.0128277,39.626999855041504,100.4203778576496,1,108520,0,0.39656304199999998,6dc0d407f5ab3410df63485a62a06281ff7d6d5acd024274432efa775fdac6d5,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\VD-S\external\native_logs\L0.0.0_c6_1_child_disjunction_target_mip.gurobi.log
16,D7,VD-S,L0.0.0,MIP,TIME_LIMIT,0,574.27414999999996,574.17900013923645,1539.4250045581068,3,682593,0,0.57143021400000005,6dc0d407f5ab3410df63485a62a06281ff7d6d5acd024274432efa775fdac6d5,1,0,not_requested,E:\codes\ExactEBRP-round66\results\unified_exact_round69\local_raw\historical-validation-long\D7\VD-S\external\native_logs\L0.0.0_terminal_mip.gurobi.log
