elapsed_seconds,event,algorithm_preset,column_tracks,rmp_column_space,relaxed_columns_in_rmp,pricing_engine,large_instance_mode,station_set_backend,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0004017,initial_empty_incumbent,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,5.04160189596,0,1,0,-1,"","seed_initial",0,0,0,0,0.0004017,0.0004017,0,0,0,0,0
20.0176508,initial_after_seed,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,1.74931345205,0.638995585916,0.634716359628,3,0,"[0,0.316667]",cheap_projection_bound,0,3,1.74931345205,0,20.0176508,20.0176508,0,0,0,0,0
39.0619365,interval_relaxation_0,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,1.74931345205,0.905881450707,0.48215029751,2,1,"[0.316667,0.633333]",cheap_projection_bound,0,3,1.74931345205,0,39.0619365,20.0176508,19.0440964,0,0,0,0
129.6347703,interval_relaxation_1,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,1.74931345205,1.22254811737,0.301126898704,2,2,"[0.633333,0.95]",cheap_projection_bound,0,3,1.74931345205,0,129.6347703,20.0176508,109.6167993,0,0,0,0
146.5354082,interval_relaxation_2,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,1.74931345205,1.61719766358,0.0755243654678,1,1,"[0.316667,0.633333]",inventory_route_gini_relaxation,1,3,1.74931345205,0,146.5354082,20.0176508,126.5173884,0,0,0,0
165.5793328,adaptive_split_child_3,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,1.74931345205,1.74931345205,0,0,0,"[0,0.316667]",inventory_route_gini_relaxation,0,3,1.74931345205,0,165.5793328,20.0176508,145.5612445,0,0,0,0
254.1648038,adaptive_split_child_4,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,1.74931345205,1.65415045452,0.0544001976401,1,4,"[0.475,0.633333]",inventory_route_gini_relaxation,1,3,1.74931345205,0,165.5793328,20.0176508,234.1466725,0,0,0,0
343.3346639,adaptive_split_child_5,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,1.74931345205,1.65415045452,0.0544001976401,1,5,"[0.475,0.554167]",adaptive_split_inherited_inventory_route_gini_relaxation,1,3,1.74931345205,0,165.5793328,20.0176508,323.3164659,0,0,0,0
431.3974029,adaptive_split_child_6,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,1.74931345205,1.65415045452,0.0544001976401,2,5,"[0.475,0.554167]",adaptive_split_inherited_inventory_route_gini_relaxation,2,3,1.74931345205,0,165.5793328,20.0176508,411.3791496,0,0,0,0
520.9123891,adaptive_split_child_7,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,1.74931345205,1.65415045452,0.0544001976401,2,6,"[0.554167,0.633333]",adaptive_split_inherited_inventory_route_gini_relaxation,2,3,1.74931345205,0,165.5793328,20.0176508,500.8940794,0,0,0,0
609.0859309,adaptive_split_child_8,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,1.74931345205,1.65415045452,0.0544001976401,3,6,"[0.554167,0.633333]",adaptive_split_inherited_inventory_route_gini_relaxation,3,3,1.74931345205,0,165.5793328,20.0176508,589.0675696,0,0,0,0
697.1069451,adaptive_split_child_9,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,1.74931345205,1.65415045452,0.0544001976401,3,7,"[0.475,0.514583]",adaptive_split_inherited_adaptive_split_inherited_inventory_route_gini_relaxation,3,3,1.74931345205,0,165.5793328,20.0176508,677.0885223,0,0,0,0
