elapsed_seconds,event,algorithm_preset,column_tracks,rmp_column_space,relaxed_columns_in_rmp,pricing_engine,large_instance_mode,station_set_backend,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0005673,initial_empty_incumbent,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,4.01813657439,0,1,0,-1,"","seed_initial",0,0,0,0,0.0005673,0.0005673,0,0,0,0,0
20.0323403,initial_after_seed,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.31574776659,0.474370843117,3,0,"[0,0.200235]",cheap_projection_bound,0,3,0.600704436685,0,20.0323403,20.0323403,0,0,0,0,0
95.6969178,interval_relaxation_0,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.400469624457,0.333333333333,3,2,"[0.40047,0.600704]",gamma_floor,0,3,0.600704436685,0,95.6969178,20.0323403,75.6643758,0,0,0,0
95.697232,interval_relaxation_2,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.466681736425,0.223109223231,2,0,"[0,0.200235]",inventory_route_gini_relaxation,1,3,0.600704436685,0,95.697232,20.0323403,75.6646532,0,0,0,0
164.7389645,interval_relaxation_1,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.466681736425,0.223109223231,2,0,"[0,0.200235]",inventory_route_gini_relaxation,1,3,0.600704436685,0,95.697232,20.0323403,144.7063452,0,0,0,0
184.8345268,adaptive_split_child_3,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.556098532793,0.0742559920792,1,1,"[0.200235,0.40047]",inventory_route_gini_relaxation,1,3,0.600704436685,0,184.8345268,20.0323403,164.8018616,0,0,0,0
256.949523,adaptive_split_child_4,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.469176890001,0.21895551065,2,4,"[0.100117,0.200235]",inventory_route_gini_relaxation,2,3,0.600704436685,0,184.8345268,20.0323403,236.91681,0,0,0,0
329.268699,adaptive_split_child_5,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.469176890001,0.21895551065,2,5,"[0.100117,0.150176]",adaptive_split_inherited_inventory_route_gini_relaxation,2,3,0.600704436685,0,184.8345268,20.0323403,309.2358987,0,0,0,0
399.5773686,adaptive_split_child_6,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.469176890001,0.21895551065,3,5,"[0.100117,0.150176]",adaptive_split_inherited_inventory_route_gini_relaxation,3,3,0.600704436685,0,184.8345268,20.0323403,379.54452,0,0,0,0
471.566798,adaptive_split_child_7,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.480543906136,0.200032700295,3,7,"[0.100117,0.125147]",inventory_route_gini_relaxation,3,3,0.600704436685,0,184.8345268,20.0323403,451.5338887,0,0,0,0
542.7688588,adaptive_split_child_8,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.480543906136,0.200032700295,4,7,"[0.100117,0.125147]",inventory_route_gini_relaxation,4,3,0.600704436685,0,184.8345268,20.0323403,522.7358777,0,0,0,0
614.3838746,adaptive_split_child_9,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.489053067286,0.185867395978,4,8,"[0.125147,0.150176]",inventory_route_gini_relaxation,4,3,0.600704436685,0,184.8345268,20.0323403,594.3508102,0,0,0,0
686.0021081,adaptive_split_child_10,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.489053067286,0.185867395978,5,8,"[0.125147,0.150176]",inventory_route_gini_relaxation,5,3,0.600704436685,0,184.8345268,20.0323403,665.968984,0,0,0,0
757.2384181,adaptive_split_child_11,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.4930585819,0.179199366962,5,10,"[0.112632,0.125147]",inventory_route_gini_relaxation,5,3,0.600704436685,0,184.8345268,20.0323403,737.2052369,0,0,0,0
827.9026139,adaptive_split_child_12,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.4930585819,0.179199366962,6,10,"[0.112632,0.125147]",inventory_route_gini_relaxation,6,3,0.600704436685,0,184.8345268,20.0323403,807.8693445,0,0,0,0
899.7265486,adaptive_split_child_13,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.495484133601,0.175161521472,6,11,"[0.125147,0.137661]",inventory_route_gini_relaxation,6,3,0.600704436685,0,184.8345268,20.0323403,879.6931957,0,0,0,0
971.3266863,adaptive_split_child_14,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.495484133601,0.175161521472,7,11,"[0.125147,0.137661]",inventory_route_gini_relaxation,7,3,0.600704436685,0,184.8345268,20.0323403,951.2932583,0,0,0,0
1042.4978031,adaptive_split_child_15,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.499315919783,0.168782700294,7,14,"[0.118889,0.125147]",inventory_route_gini_relaxation,7,3,0.600704436685,0,184.8345268,20.0323403,1022.4642883,0,0,0,0
1113.4024237,adaptive_split_child_16,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.499315919783,0.168782700294,8,14,"[0.118889,0.125147]",inventory_route_gini_relaxation,8,3,0.600704436685,0,184.8345268,20.0323403,1093.3688456,0,0,0,0
1184.8547633,adaptive_split_child_17,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.49959505959,0.168318012854,8,15,"[0.125147,0.131404]",inventory_route_gini_relaxation,8,3,0.600704436685,0,184.8345268,20.0323403,1164.8211231,0,0,0,0
1220.5058146,adaptive_split_child_18,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.49959505959,0.168318012854,9,15,"[0.125147,0.131404]",inventory_route_gini_relaxation,9,3,0.600704436685,0,184.8345268,20.0323403,1200.4721254,0,0,0,0
1220.5058723,route_pool_before_final_summary,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.49959505959,0.168318012854,9,15,"[0.125147,0.131404]",inventory_route_gini_relaxation,9,3,0.600704436685,0,184.8345268,20.0323403,1200.4721254,0,0,0,0
1220.505933,final_summary,paper-bpc-core,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.49959505959,0.168318012854,9,15,"[0.125147,0.131404]",inventory_route_gini_relaxation,9,3,0.600704436685,0,184.8345268,20.0323403,1200.4721254,0,0,0,0
