phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L0,next_leaf,0,0.0150347,0.0150347,0.00753148,exact_closure,"OPTIMAL",0.00753148,0,1,0,1.491,2.38966,93,"c6_next_strict_frontier_bound_reached_requeue"
