instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round39_small_easy_V10_M3_Q20_slot06_seed1178207568.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,0.0135915,0.0093431,0.0283225,3,7,13,13,0,"0|1277.67|2103.83",true,1.94096,true,
