"instance","variant","method","status","objective","lower_bound","upper_bound","gap","runtime_seconds","verifier_passed","certified_original_problem","certificate_scope","bpc_pricing_engine_requested","bpc_pricing_engine_used","bpc_pricing_engine_fallbacks","bpc_nodes_using_ng_dssr","bpc_nodes_using_exact_label","bpc_nodes_using_hybrid","bpc_nodes_exactly_priced","bpc_nodes_dssr_incomplete","pricing_engine","ng_size","ng_neighborhood_mode","dssr_rounds","dssr_memory_expansions","dssr_memory_total_initial","dssr_memory_total_final","dssr_relaxed_negative_routes","dssr_non_elementary_routes","dssr_elementary_columns_found","dssr_exact_closure_proved","dssr_stop_reason","cg_stabilization_mode","cg_stabilized_pricing_calls","cg_true_pricing_calls","cg_stabilization_columns_found","cg_true_negative_columns_inserted","cg_final_true_pricing_rc","large_instance_mode","station_set_backend","unsupported_large_instance_features","large_lb_mode","large_lb_value","large_lb_valid_global","large_lb_scope","external_incumbent_attempted","external_incumbent_verified","external_incumbent_objective","external_incumbent_effect_on_UB","pricing_completed_exactly","pricing_closure_certified_exact","pricing_closure_status","pricing_best_reduced_cost_any","pricing_remaining_negative_rc","unresolved_intervals","invalid_bound_intervals","open_nodes","frontier_min_interval_lower_bound","frontier_lower_bound_source","labels_processed","route_states","operation_states","columns_generated_raw","columns_after_dominance","memory_peak_estimate_mb","bound_time_seconds","route_mask_time_seconds","master_time_seconds","pricing_time_seconds","cuts_added","nodes","columns","progress_log","result_file","log_file","notes"
"regen_candidate_V12_M2_average.txt","v12_m2_focus_exact_300s","gcap-frontier","gcap_frontier_not_closed","0.780792889928","0.712948394993","0.780792889928","0.0868917939828","166.0116866","True","False","","exact-label","exact-label","0","0","6","0","3","0","exact-label","8","nearest","0","0","0","0","0","0","0","False","","none","0","6","0","0","0","off","uint64","","movement-projection","0","False","","False","False","0","0","False","False","pricing_time_limit","0","0","1","0","1","0.712948394993","inventory_route_gini_relaxation","0",,,"19110020","2052","0.00138854980469","28.9402311","28.9402311","62.5584159","74.0730285","0","1","1038","results\optimization_update_round13\raw\progress_v12_m2_focus_exact_300s.csv","results\optimization_update_round13\raw\v12_m2_focus_exact_300s.json","results\optimization_update_round13\raw\v12_m2_focus_exact_300s.log","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Gamma-frontier diagnostic covers Gini intervals with fixed-Gini interval branch-price trees. It reports optimal only if every relevant interval is closed or bound-fathomed and the aggregated lower bound reaches the incumbent. Each interval also uses the valid trivial bound objective>=G>=interval_floor and a final-inventory pickup/route/Gini relaxation bound when it solves. | Optimization flags: column_dominance=true, column_dominance_mode=exact, projection_bound=true, penalty_domain_tightening=true, movement_domain_tightening=true, movement_bound_audit=false, frontier_best_bound_scheduling=true, frontier_relaxation_cache=true, frontier_focused_min_lb_retry=true, frontier_focused_intensification=true, frontier_focused_reserve_fraction=0.250000, frontier_focused_relax_seconds=5.000000, frontier_focused_max_passes=2, frontier_adaptive_split=true, frontier_adaptive_max_depth=3, frontier_adaptive_min_width=0.000100, frontier_adaptive_split_factor=2, route_pool_incumbent=true, route_pool_max_columns_per_vehicle=5000, pickup_drop_compat_flow=true, pickup_drop_transfer_cap_flow=true, vehicle_indexed_operation_relaxation=true, vehicle_indexed_relaxation_audit=false, vehicle_indexed_transfer_flow=true, support_duration_pruning=true, route_mask_support_duration_pruning=true, route_mask_operation_budget_cuts=true, support_duration_min_pickup_rule=ceil_half_support, support_duration_max_subset_size=5, support_feasibility_oracle=false, gcap_pricing_columns=1, frontier_column_cache=false, frontier_iterative_closure=false, frontier_iterative_max_rounds=2, frontier_iterative_round_time=60.000000, pricing_final_verifier=false, pricing_verifier_mode=auto | BPC thread policy: requested_threads=1, bpc_workers=1, pricing_threads=1, parallel_frontier=false, parallel_nodes=false, hardware_concurrency=20; restricted-master CPLEX and inventory-bound CPLEX calls use one internal thread each | route-pool collected routes from initial empty incumbent: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0, dropped_by_cap=0 | BPC-owned incumbent generator disabled | route-pool collected routes from verified incumbent after seed stage: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0, dropped_by_cap=0 | frontier cover range=[0,0.916667], intervals=4, incumbent_objective=1.00822, incumbent_G=0.670596, gini_max_possible=0.916667, relevant_gini_upper_for_improvement=0.916667, frontier_covers_all_improving_gini_values=true, range_scope=original_full_improving_range | frontier focus-only exact requested interval replaces the uniform frontier for this diagnostic run: range=[0.489218,0.512514], source=cli_frontier_focus_range, parent_leaf_id=0; certificate_scope=diagnostic_interval_only | frontier focus-only diagnostic enabled: selected interval=0, range=[0.489218,0.512514], initial_lb=0.520289; this run cannot certify the original problem by itself | interval 0 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.489218,0.512514], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, route_mask_support_duration_pruning=true, route_mask_count_before_support_duration=8190, route_mask_count_after_support_duration=8190, route_masks_removed_by_support_duration=0, route_mask_support_duration_max_removed_subset_size=0, route_mask_operation_budget_cuts=true, route_mask_operation_budget_cuts_added=2, route_mask_operation_budget_min=14, route_mask_operation_budget_avg=18.2063, route_mask_operation_budget_max=28, route_mask_operation_budget_tightened_masks=8190, route_mask_operation_budget_zero_masks=0, operation_budget_example={vehicle=0, mask=1, popcount=1, cycle_lb=591.078, pickup_budget=25, route_limit=3600}, operation_budget_example={vehicle=0, mask=2, popcount=1, cycle_lb=497.934, pickup_budget=25, route_limit=3600}, operation_budget_example={vehicle=0, mask=3, popcount=2, cycle_lb=802.365, pickup_budget=23, route_limit=3600}, operation_budget_example={vehicle=0, mask=4, popcount=1, cycle_lb=404.449, pickup_budget=26, route_limit=3600}, operation_budget_example={vehicle=0, mask=5, popcount=2, cycle_lb=594.363, pickup_budget=25, route_limit=3600}, operation_budget_example={vehicle=0, mask=6, popcount=2, cycle_lb=646.135, pickup_budget=24, route_limit=3600}, operation_budget_example={vehicle=0, mask=7, popcount=3, cycle_lb=805.65, pickup_budget=23, route_limit=3600}, operation_budget_example={vehicle=0, mask=8, popcount=1, cycle_lb=618.428, pickup_budget=24, route_limit=3600}, pickup_drop_compat_flow=false, pickup_drop_pairs_total=0, pickup_drop_pairs_compatible=0, pickup_drop_pairs_incompatible=0, pickup_drop_pairs_capacity_limited=0, pickup_drop_transfer_cap_min=0, pickup_drop_transfer_cap_avg=0, pickup_drop_transfer_cap_max=0, pickup_drop_transfer_cap_variables=0, pickup_drop_transfer_cap_constraints=0, pickup_drop_compat_flow_variables=0, pickup_drop_compat_flow_constraints=0, vehicle_indexed_operation_relaxation=true, vehicle_indexed_y_variables=24, vehicle_indexed_pickup_variables=24, vehicle_indexed_drop_variables=24, vehicle_indexed_linking_constraints=84, vehicle_indexed_balance_constraints=4, vehicle_indexed_operation_budget_constraints=2, vehicle_indexed_transfer_flow=false, vehicle_transfer_flow_variables=0, vehicle_transfer_depot_unload_variables=0, vehicle_transfer_flow_balance_constraints=0, vehicle_transfer_mask_linking_constraints=0, vehicle_transfer_pairs_total=0, vehicle_transfer_pairs_zero_cap=0, vehicle_transfer_pairs_capacity_limited=0, vehicle_transfer_cap_min=0, vehicle_transfer_cap_avg=0, vehicle_transfer_cap_max=0, incumbent_cutoff_bound=true, penalty_budget=3.46003473235, penalty_domain_tightening=true, domains_tightened=0, domain_width_before=472, domain_width_after=472, projection_bound_enabled=true, projection_bound_valid=true, projection_bound_lb=0.520289, projection_bound_scope=global, min_station_bikes=181, s_upper=60.8433, objective_lb=0.712948, status=integer optimal solution, lp=results\bound_work\regen_candidate_V12_M2_average_1782090374659591900_15729502191765196471\inventory_gini_bound.lp, pickup_drop_compat_flow_audit_selected=no_compat, compat_lb=0.710999, no_compat_lb=0.712948, bound_time=28.940231 | route-pool collected BPC columns from initial interval 0: exported_tree=2042, exported_pricing=1038, exported_warmstart=1004, exported_integer_leaves=0, kept_before=0, kept_after=1038, raw=2042, removed_by_projection_dominance=1004, dropped_by_cap=0 | route-pool incumbent master after_initial_interval_0 found verified incumbent objective=0.780793, states=184280, time=0.168004; UB only, no lower-bound certificate | accepted route-pool incumbent master incumbent for frontier cutoff only: objective=0.780793, G=0.533148, P=1.650969 | route-pool collected routes from route-pool incumbent master: kept_before=1038, kept_after=1040, raw=2044, removed_by_projection_dominance=1004, dropped_by_cap=0 | interval 0 [0.489218,0.512514] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.520289, interval_lb=0.712948, inventory_relax_lb=0.712948, resource_lb=0.180148, incumbent_metric=inf, incumbent_cutoff=0.780793, nodes=1, columns=1038, pricing_calls=6, pricing_time=74.073, master_time=62.5584, bound_time=28.9402, cuts_added=0, open_nodes=1 | route-pool incumbent master before_final_frontier_summary found verified incumbent objective=0.780793, states=184989, time=0.188897; UB only, no lower-bound certificate | frontier_interval_ledger: interval_id=0, range=[0.489218,0.512514], status=unresolved, interval_lb=0.712948, cheap_prepass_lb=0.520289, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_source=inventory_route_gini_relaxation, lb_sources=gamma_floor|cli_frontier_focus_range|cheap_projection_bound|inventory_route_gini_relaxation|branch_price_tree, complete_or_fathomed=false, open_nodes=1, pricing_closed=false, certificate_basis=focus_diagnostic_only, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true | focus-only interval diagnostic summary: interval=0, range=[0.489218,0.512514], lb_before=0.520289, lb_after=0.712948, closed=false, certificate_scope=diagnostic_interval_only | frontier certification summary: closed_intervals=0, bound_certified_intervals=0, skipped_intervals=0, relevant_intervals=1, frontier_min_interval_lower_bound=0.712948, frontier_lower_bound_source=inventory_route_gini_relaxation, unresolved_intervals=1, invalid_bound_intervals=0, final_full_objective_range=false, frontier_range_certificate_scope=diagnostic_interval_only, relevant_gini_upper_for_improvement=0.916667, covered_gini_upper_bound=0.916667 | periodic progress log written to results\optimization_update_round13\raw\progress_v12_m2_focus_exact_300s.csv, checkpoints=6, interval_seconds=30.000000"
"regen_candidate_V12_M2_average.txt","v12_m2_focus_hybrid_300s","gcap-frontier","gcap_frontier_not_closed","0.780792889928","0.712948394993","0.780792889928","0.0868917939828","39.355271","True","False","","hybrid","hybrid","0","0","0","1","0","1","hybrid","8","nearest","1","0","96","96","53","24","53","False","elementary_negative_column_found_final_exact_required","none","0","3","0","4","-0.000745783103558","off","uint64","","movement-projection","0","False","","False","False","0","0","False","False","negative_columns_remaining","-0.000745783103558","-0.000745783103558","1","0","1","0.712948394993","inventory_route_gini_relaxation","0",,,"150245","2008","0.00138854980469","28.1192045","28.1192045","10.0431845","0.8512346","0","1","1004","results\optimization_update_round13\raw\progress_v12_m2_focus_hybrid_300s.csv","results\optimization_update_round13\raw\v12_m2_focus_hybrid_300s.json","results\optimization_update_round13\raw\v12_m2_focus_hybrid_300s.log","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Gamma-frontier diagnostic covers Gini intervals with fixed-Gini interval branch-price trees. It reports optimal only if every relevant interval is closed or bound-fathomed and the aggregated lower bound reaches the incumbent. Each interval also uses the valid trivial bound objective>=G>=interval_floor and a final-inventory pickup/route/Gini relaxation bound when it solves. | Optimization flags: column_dominance=true, column_dominance_mode=exact, projection_bound=true, penalty_domain_tightening=true, movement_domain_tightening=true, movement_bound_audit=false, frontier_best_bound_scheduling=true, frontier_relaxation_cache=true, frontier_focused_min_lb_retry=true, frontier_focused_intensification=true, frontier_focused_reserve_fraction=0.250000, frontier_focused_relax_seconds=5.000000, frontier_focused_max_passes=2, frontier_adaptive_split=true, frontier_adaptive_max_depth=3, frontier_adaptive_min_width=0.000100, frontier_adaptive_split_factor=2, route_pool_incumbent=true, route_pool_max_columns_per_vehicle=5000, pickup_drop_compat_flow=true, pickup_drop_transfer_cap_flow=true, vehicle_indexed_operation_relaxation=true, vehicle_indexed_relaxation_audit=false, vehicle_indexed_transfer_flow=true, support_duration_pruning=true, route_mask_support_duration_pruning=true, route_mask_operation_budget_cuts=true, support_duration_min_pickup_rule=ceil_half_support, support_duration_max_subset_size=5, support_feasibility_oracle=false, gcap_pricing_columns=1, frontier_column_cache=false, frontier_iterative_closure=false, frontier_iterative_max_rounds=2, frontier_iterative_round_time=60.000000, pricing_final_verifier=false, pricing_verifier_mode=auto | BPC thread policy: requested_threads=1, bpc_workers=1, pricing_threads=1, parallel_frontier=false, parallel_nodes=false, hardware_concurrency=20; restricted-master CPLEX and inventory-bound CPLEX calls use one internal thread each | route-pool collected routes from initial empty incumbent: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0, dropped_by_cap=0 | BPC-owned incumbent generator disabled | route-pool collected routes from verified incumbent after seed stage: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0, dropped_by_cap=0 | frontier cover range=[0,0.916667], intervals=4, incumbent_objective=1.00822, incumbent_G=0.670596, gini_max_possible=0.916667, relevant_gini_upper_for_improvement=0.916667, frontier_covers_all_improving_gini_values=true, range_scope=original_full_improving_range | frontier focus-only exact requested interval replaces the uniform frontier for this diagnostic run: range=[0.489218,0.512514], source=cli_frontier_focus_range, parent_leaf_id=0; certificate_scope=diagnostic_interval_only | frontier focus-only diagnostic enabled: selected interval=0, range=[0.489218,0.512514], initial_lb=0.520289; this run cannot certify the original problem by itself | interval 0 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.489218,0.512514], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_12, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, route_mask_support_duration_pruning=true, route_mask_count_before_support_duration=8190, route_mask_count_after_support_duration=8190, route_masks_removed_by_support_duration=0, route_mask_support_duration_max_removed_subset_size=0, route_mask_operation_budget_cuts=true, route_mask_operation_budget_cuts_added=2, route_mask_operation_budget_min=14, route_mask_operation_budget_avg=18.2063, route_mask_operation_budget_max=28, route_mask_operation_budget_tightened_masks=8190, route_mask_operation_budget_zero_masks=0, operation_budget_example={vehicle=0, mask=1, popcount=1, cycle_lb=591.078, pickup_budget=25, route_limit=3600}, operation_budget_example={vehicle=0, mask=2, popcount=1, cycle_lb=497.934, pickup_budget=25, route_limit=3600}, operation_budget_example={vehicle=0, mask=3, popcount=2, cycle_lb=802.365, pickup_budget=23, route_limit=3600}, operation_budget_example={vehicle=0, mask=4, popcount=1, cycle_lb=404.449, pickup_budget=26, route_limit=3600}, operation_budget_example={vehicle=0, mask=5, popcount=2, cycle_lb=594.363, pickup_budget=25, route_limit=3600}, operation_budget_example={vehicle=0, mask=6, popcount=2, cycle_lb=646.135, pickup_budget=24, route_limit=3600}, operation_budget_example={vehicle=0, mask=7, popcount=3, cycle_lb=805.65, pickup_budget=23, route_limit=3600}, operation_budget_example={vehicle=0, mask=8, popcount=1, cycle_lb=618.428, pickup_budget=24, route_limit=3600}, pickup_drop_compat_flow=true, pickup_drop_pairs_total=132, pickup_drop_pairs_compatible=132, pickup_drop_pairs_incompatible=0, pickup_drop_pairs_capacity_limited=35, pickup_drop_transfer_cap_min=2, pickup_drop_transfer_cap_avg=14.8409, pickup_drop_transfer_cap_max=27, pickup_drop_transfer_cap_variables=132, pickup_drop_transfer_cap_constraints=132, pickup_drop_compat_flow_variables=144, pickup_drop_compat_flow_constraints=24, vehicle_indexed_operation_relaxation=true, vehicle_indexed_y_variables=24, vehicle_indexed_pickup_variables=24, vehicle_indexed_drop_variables=24, vehicle_indexed_linking_constraints=84, vehicle_indexed_balance_constraints=4, vehicle_indexed_operation_budget_constraints=2, vehicle_indexed_transfer_flow=true, vehicle_transfer_flow_variables=264, vehicle_transfer_depot_unload_variables=24, vehicle_transfer_flow_balance_constraints=48, vehicle_transfer_mask_linking_constraints=288, vehicle_transfer_pairs_total=264, vehicle_transfer_pairs_zero_cap=0, vehicle_transfer_pairs_capacity_limited=70, vehicle_transfer_cap_min=2, vehicle_transfer_cap_avg=14.8409, vehicle_transfer_cap_max=27, incompatible_pair_example={capacity_limited_pair={pickup=1, drop=2, cap=23, loose_cap=28, path_lb=802.365, route_limit=3600}}, incompatible_pair_example={capacity_limited_pair={pickup=1, drop=3, cap=25, loose_cap=29, path_lb=594.363, route_limit=3600}}, incompatible_pair_example={capacity_limited_pair={pickup=1, drop=4, cap=23, loose_cap=30, path_lb=783.168, route_limit=3600}}, incompatible_pair_example={capacity_limited_pair={pickup=1, drop=5, cap=22, loose_cap=30, path_lb=902.005, route_limit=3600}}, incompatible_pair_example={capacity_limited_pair={pickup=1, drop=6, cap=24, loose_cap=30, path_lb=642.222, route_limit=3600}}, incompatible_pair_example={capacity_limited_pair={pickup=1, drop=9, cap=21, loose_cap=30, path_lb=974.819, route_limit=3600}}, incompatible_pair_example={capacity_limited_pair={pickup=1, drop=10, cap=22, loose_cap=30, path_lb=871.983, route_limit=3600}}, incompatible_pair_example={capacity_limited_pair={pickup=1, drop=11, cap=21, loose_cap=30, path_lb=991.966, route_limit=3600}}, incompatible_pair_example={vehicle_capacity_limited_pair={vehicle=0, pickup=1, drop=2, cap=23, loose_cap=28, path_lb=802.365, route_limit=3600}}, incompatible_pair_example={vehicle_capacity_limited_pair={vehicle=0, pickup=1, drop=3, cap=25, loose_cap=29, path_lb=594.363, route_limit=3600}}, incompatible_pair_example={vehicle_capacity_limited_pair={vehicle=0, pickup=1, drop=4, cap=23, loose_cap=30, path_lb=783.168, route_limit=3600}}, incompatible_pair_example={vehicle_capacity_limited_pair={vehicle=0, pickup=1, drop=5, cap=22, loose_cap=30, path_lb=902.005, route_limit=3600}}, incompatible_pair_example={vehicle_capacity_limited_pair={vehicle=0, pickup=1, drop=6, cap=24, loose_cap=30, path_lb=642.222, route_limit=3600}}, incompatible_pair_example={vehicle_capacity_limited_pair={vehicle=0, pickup=1, drop=9, cap=21, loose_cap=30, path_lb=974.819, route_limit=3600}}, incompatible_pair_example={vehicle_capacity_limited_pair={vehicle=0, pickup=1, drop=10, cap=22, loose_cap=30, path_lb=871.983, route_limit=3600}}, incompatible_pair_example={vehicle_capacity_limited_pair={vehicle=0, pickup=1, drop=11, cap=21, loose_cap=30, path_lb=991.966, route_limit=3600}}, incumbent_cutoff_bound=true, penalty_budget=3.46003473235, penalty_domain_tightening=true, domains_tightened=0, domain_width_before=472, domain_width_after=472, projection_bound_enabled=true, projection_bound_valid=true, projection_bound_lb=0.520289, projection_bound_scope=global, min_station_bikes=181, s_upper=60.8433, objective_lb=0.712948, status=integer optimal solution, lp=results\bound_work\regen_candidate_V12_M2_average_1782092570969283900_15729502191765196471\inventory_gini_bound.lp, pickup_drop_compat_flow_audit_selected=compat, compat_lb=0.712948, no_compat_lb=0.712948, bound_time=28.119204 | route-pool collected BPC columns from initial interval 0: exported_tree=2008, exported_pricing=1004, exported_warmstart=1004, exported_integer_leaves=0, kept_before=0, kept_after=1004, raw=2008, removed_by_projection_dominance=1004, dropped_by_cap=0 | route-pool incumbent master after_initial_interval_0 found verified incumbent objective=0.780793, states=175825, time=0.146690; UB only, no lower-bound certificate | accepted route-pool incumbent master incumbent for frontier cutoff only: objective=0.780793, G=0.533148, P=1.650969 | route-pool collected routes from route-pool incumbent master: kept_before=1004, kept_after=1006, raw=2010, removed_by_projection_dominance=1004, dropped_by_cap=0 | interval 0 [0.489218,0.512514] complete=false, lower_bound_valid=true, certified_by_bound=false, empty_interval=false, has_incumbent=false, tree_lb=0.520289, interval_lb=0.712948, inventory_relax_lb=0.712948, resource_lb=0.180148, incumbent_metric=inf, incumbent_cutoff=0.780793, nodes=1, columns=1004, pricing_calls=1, pricing_time=0.851235, master_time=10.0432, bound_time=28.1192, cuts_added=0, open_nodes=1 | route-pool incumbent master before_final_frontier_summary found verified incumbent objective=0.780793, states=176525, time=0.152072; UB only, no lower-bound certificate | frontier_interval_ledger: interval_id=0, range=[0.489218,0.512514], status=unresolved, interval_lb=0.712948, cheap_prepass_lb=0.520289, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_source=inventory_route_gini_relaxation, lb_sources=gamma_floor|cli_frontier_focus_range|cheap_projection_bound|inventory_route_gini_relaxation|branch_price_tree, complete_or_fathomed=false, open_nodes=1, pricing_closed=false, certificate_basis=focus_diagnostic_only, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true | focus-only interval diagnostic summary: interval=0, range=[0.489218,0.512514], lb_before=0.520289, lb_after=0.712948, closed=false, certificate_scope=diagnostic_interval_only | frontier certification summary: closed_intervals=0, bound_certified_intervals=0, skipped_intervals=0, relevant_intervals=1, frontier_min_interval_lower_bound=0.712948, frontier_lower_bound_source=inventory_route_gini_relaxation, unresolved_intervals=1, invalid_bound_intervals=0, final_full_objective_range=false, frontier_range_certificate_scope=diagnostic_interval_only, relevant_gini_upper_for_improvement=0.916667, covered_gini_upper_bound=0.916667 | periodic progress log written to results\optimization_update_round13\raw\progress_v12_m2_focus_hybrid_300s.csv, checkpoints=6, interval_seconds=30.000000"
