"instance","variant","method","status","objective","lower_bound","upper_bound","gap","runtime_seconds","verifier_passed","certified_original_problem","certificate_scope","bpc_pricing_engine_requested","bpc_pricing_engine_used","bpc_pricing_engine_fallbacks","bpc_nodes_using_ng_dssr","bpc_nodes_using_exact_label","bpc_nodes_using_hybrid","bpc_nodes_exactly_priced","bpc_nodes_dssr_incomplete","pricing_engine","ng_size","ng_neighborhood_mode","dssr_rounds","dssr_memory_expansions","dssr_memory_total_initial","dssr_memory_total_final","dssr_relaxed_negative_routes","dssr_non_elementary_routes","dssr_elementary_columns_found","dssr_exact_closure_proved","dssr_stop_reason","cg_stabilization_mode","cg_stabilized_pricing_calls","cg_true_pricing_calls","cg_stabilization_columns_found","cg_true_negative_columns_inserted","cg_final_true_pricing_rc","large_instance_mode","station_set_backend","unsupported_large_instance_features","large_lb_mode","large_lb_value","large_lb_valid_global","large_lb_scope","external_incumbent_attempted","external_incumbent_verified","external_incumbent_objective","external_incumbent_effect_on_UB","pricing_completed_exactly","pricing_closure_certified_exact","pricing_closure_status","pricing_best_reduced_cost_any","pricing_remaining_negative_rc","unresolved_intervals","invalid_bound_intervals","open_nodes","frontier_min_interval_lower_bound","frontier_lower_bound_source","labels_processed","route_states","operation_states","columns_generated_raw","columns_after_dominance","memory_peak_estimate_mb","bound_time_seconds","route_mask_time_seconds","master_time_seconds","pricing_time_seconds","cuts_added","nodes","columns","progress_log","result_file","log_file","notes"
"gcap_smoke_V4_M1.txt","v4_gcap_frontier_exact-label_cert","gcap-frontier","optimal","0","0","0","0","5.7099365","True","True","","exact-label","exact-label","0","0","62","0","62","0","exact-label","4","nearest","0","0","0","0","0","0","0","False","","none","0","0","0","0","0","off","uint64","","auto","0","False","","False","False","0","0","False","False","duplicate_negative_projection","-1.2","-1.2","0","0","0","0","incumbent_cutoff","0",,,"9047","1243","0.000209808349609","0.161298","0.161298","5.5265829","0.0113826","0","19","314","results\optimization_update_round13\raw\progress_v4_gcap_frontier_exact-label_cert.csv","results\optimization_update_round13\raw\v4_gcap_frontier_exact-label_cert.json","results\optimization_update_round13\raw\v4_gcap_frontier_exact-label_cert.log","parsed Hybrid GA text format; distances read from serialized matrix | Gamma-frontier diagnostic covers Gini intervals with fixed-Gini interval branch-price trees. It reports optimal only if every relevant interval is closed or bound-fathomed and the aggregated lower bound reaches the incumbent. Each interval also uses the valid trivial bound objective>=G>=interval_floor and a final-inventory pickup/route/Gini relaxation bound when it solves. | Optimization flags: column_dominance=true, column_dominance_mode=exact, projection_bound=true, penalty_domain_tightening=true, movement_domain_tightening=true, movement_bound_audit=false, frontier_best_bound_scheduling=true, frontier_relaxation_cache=true, frontier_focused_min_lb_retry=true, frontier_focused_intensification=true, frontier_focused_reserve_fraction=0.250000, frontier_focused_relax_seconds=5.000000, frontier_focused_max_passes=2, frontier_adaptive_split=true, frontier_adaptive_max_depth=3, frontier_adaptive_min_width=0.000100, frontier_adaptive_split_factor=2, route_pool_incumbent=true, route_pool_max_columns_per_vehicle=5000, pickup_drop_compat_flow=true, pickup_drop_transfer_cap_flow=true, vehicle_indexed_operation_relaxation=true, vehicle_indexed_relaxation_audit=false, vehicle_indexed_transfer_flow=true, support_duration_pruning=true, route_mask_support_duration_pruning=true, route_mask_operation_budget_cuts=true, support_duration_min_pickup_rule=ceil_half_support, support_duration_max_subset_size=5, support_feasibility_oracle=false, gcap_pricing_columns=1, frontier_column_cache=false, frontier_iterative_closure=false, frontier_iterative_max_rounds=2, frontier_iterative_round_time=60.000000, pricing_final_verifier=false, pricing_verifier_mode=auto | BPC thread policy: requested_threads=1, bpc_workers=1, pricing_threads=1, parallel_frontier=false, parallel_nodes=false, hardware_concurrency=20; restricted-master CPLEX and inventory-bound CPLEX calls use one internal thread each | route-pool collected routes from initial empty incumbent: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0, dropped_by_cap=0 | BPC-owned incumbent generator disabled | route-pool collected routes from verified incumbent after seed stage: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0, dropped_by_cap=0 | frontier cover range=[0,0.49], intervals=4, incumbent_objective=0.49, incumbent_G=0.25, gini_max_possible=0.75, relevant_gini_upper_for_improvement=0.49, frontier_covers_all_improving_gini_values=true, range_scope=original_full_improving_range | interval 0 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0,0.1225], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_4, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, route_mask_support_duration_pruning=true, route_mask_count_before_support_duration=15, route_mask_count_after_support_duration=15, route_masks_removed_by_support_duration=0, route_mask_support_duration_max_removed_subset_size=0, route_mask_operation_budget_cuts=true, route_mask_operation_budget_cuts_added=1, route_mask_operation_budget_min=4, route_mask_operation_budget_avg=4, route_mask_operation_budget_max=4, route_mask_operation_budget_tightened_masks=0, route_mask_operation_budget_zero_masks=0, operation_budget_example={vehicle=0, mask=1, popcount=1, cycle_lb=40, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=2, popcount=1, cycle_lb=50, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=3, popcount=2, cycle_lb=56, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=4, popcount=1, cycle_lb=60, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=5, popcount=2, cycle_lb=68, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=6, popcount=2, cycle_lb=67, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=7, popcount=3, cycle_lb=73, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=8, popcount=1, cycle_lb=56, pickup_budget=4, route_limit=3600}, pickup_drop_compat_flow=true, pickup_drop_pairs_total=12, pickup_drop_pairs_compatible=12, pickup_drop_pairs_incompatible=0, pickup_drop_pairs_capacity_limited=0, pickup_drop_transfer_cap_min=2, pickup_drop_transfer_cap_avg=3.16667, pickup_drop_transfer_cap_max=4, pickup_drop_transfer_cap_variables=12, pickup_drop_transfer_cap_constraints=12, pickup_drop_compat_flow_variables=16, pickup_drop_compat_flow_constraints=8, vehicle_indexed_operation_relaxation=true, vehicle_indexed_y_variables=4, vehicle_indexed_pickup_variables=4, vehicle_indexed_drop_variables=4, vehicle_indexed_linking_constraints=16, vehicle_indexed_balance_constraints=2, vehicle_indexed_operation_budget_constraints=1, vehicle_indexed_transfer_flow=true, vehicle_transfer_flow_variables=12, vehicle_transfer_depot_unload_variables=4, vehicle_transfer_flow_balance_constraints=8, vehicle_transfer_mask_linking_constraints=16, vehicle_transfer_pairs_total=12, vehicle_transfer_pairs_zero_cap=0, vehicle_transfer_pairs_capacity_limited=0, vehicle_transfer_cap_min=2, vehicle_transfer_cap_avg=3.16667, vehicle_transfer_cap_max=4, incumbent_cutoff_bound=true, penalty_budget=3.26666666667, penalty_domain_tightening=true, domains_tightened=0, domain_width_before=28, domain_width_after=28, projection_bound_enabled=true, projection_bound_valid=true, projection_bound_lb=0, projection_bound_scope=global, min_station_bikes=16, s_upper=4, objective_lb=0, status=integer optimal solution, lp=results\bound_work\gcap_smoke_V4_M1_1782090295109050300_15729502191765196471\inventory_gini_bound.lp, pickup_drop_compat_flow_audit_selected=compat, compat_lb=0.000000, no_compat_lb=0.000000, bound_time=0.161298 | route-pool collected BPC columns from initial interval 0: exported_tree=368, exported_pricing=314, exported_warmstart=54, exported_integer_leaves=0, kept_before=0, kept_after=97, raw=368, removed_by_projection_dominance=271, dropped_by_cap=0 | route-pool incumbent master after_initial_interval_0 found verified incumbent objective=0.135000, states=99, time=0.000065; UB only, no lower-bound certificate | accepted route-pool incumbent master incumbent for frontier cutoff only: objective=0.135000, G=0.075000, P=0.400000 | route-pool collected routes from route-pool incumbent master: kept_before=97, kept_after=98, raw=369, removed_by_projection_dominance=271, dropped_by_cap=0 | accepted initial interval 0 incumbent for frontier cutoff only: objective=0.000000, G=0.000000, P=0.000000 | route-pool collected routes from initial interval 0: kept_before=98, kept_after=99, raw=370, removed_by_projection_dominance=271, dropped_by_cap=0 | interval candidate audit source=initial interval 0, candidate_true_G=0, candidate_true_P=0, candidate_true_objective=0, candidate_surrogate_metric=0, candidate_interval_membership=true, candidate_verifier_passed=true, candidate_rejection_reason=accepted_true_objective_improves | route-pool incumbent master after_initial_interval_0 found verified incumbent objective=0.000000, states=101, time=0.000059; UB only, no lower-bound certificate | interval 0 [0,0.1225] complete=false, lower_bound_valid=true, certified_by_bound=true, empty_interval=false, has_incumbent=true, tree_lb=0, interval_lb=0, inventory_relax_lb=0, resource_lb=0, incumbent_metric=0, incumbent_cutoff=0, nodes=19, columns=314, pricing_calls=62, pricing_time=0.0113826, master_time=5.52658, bound_time=0.161298, cuts_added=0, open_nodes=11 | interval 1 skipped because floor >= incumbent objective | interval 2 skipped because floor >= incumbent objective | interval 3 skipped because floor >= incumbent objective | route-pool incumbent master before_final_frontier_summary found verified incumbent objective=0.000000, states=101, time=0.000059; UB only, no lower-bound certificate | frontier_interval_ledger: interval_id=0, range=[0,0.1225], status=skipped_floor_ge_incumbent, interval_lb=0, cheap_prepass_lb=0, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor|inventory_route_gini_relaxation|branch_price_tree, complete_or_fathomed=true, open_nodes=11, pricing_closed=false, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true | frontier_interval_ledger: interval_id=1, range=[0.1225,0.245], status=skipped_floor_ge_incumbent, interval_lb=0.1225, cheap_prepass_lb=0.1225, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor, complete_or_fathomed=true, open_nodes=0, pricing_closed=false, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true | frontier_interval_ledger: interval_id=2, range=[0.245,0.3675], status=skipped_floor_ge_incumbent, interval_lb=0.245, cheap_prepass_lb=0.245, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor, complete_or_fathomed=true, open_nodes=0, pricing_closed=false, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true | frontier_interval_ledger: interval_id=3, range=[0.3675,0.49], status=skipped_floor_ge_incumbent, interval_lb=0.3675, cheap_prepass_lb=0.3675, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor, complete_or_fathomed=true, open_nodes=0, pricing_closed=false, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true | frontier certification summary: closed_intervals=3, bound_certified_intervals=1, skipped_intervals=0, relevant_intervals=0, frontier_min_interval_lower_bound=0, frontier_lower_bound_source=incumbent_cutoff, unresolved_intervals=0, invalid_bound_intervals=0, final_full_objective_range=true, frontier_range_certificate_scope=original_full_improving_range, relevant_gini_upper_for_improvement=0.49, covered_gini_upper_bound=0.49 | certified frontier lower bound before tolerance normalization=0.000000, certificate_tolerance=1e-7 | periodic progress log written to results\optimization_update_round13\raw\progress_v4_gcap_frontier_exact-label_cert.csv, checkpoints=7, interval_seconds=10.000000"
"gcap_smoke_V4_M1.txt","v4_gcap_frontier_hybrid_cert","gcap-frontier","optimal","0","0","0","0","4.6158431","True","True","","hybrid","hybrid","0","0","0","51","51","0","hybrid","8","nearest","135","336","1632","816","101","0","101","True","exact_no_negative; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_no_negative; exact_no_negative; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_no_negative; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_no_negative; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_no_negative; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_no_negative; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_no_negative; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_no_negative; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_no_negative; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_no_negative; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_no_negative; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found; exact_elementary_negative_column_found","none","0","186","0","30","-0.27","off","uint64","","movement-projection","0","False","","False","False","0","0","True","True","exact_no_negative","-5.55111512313E-17","0","0","0","0","0","incumbent_cutoff","0",,,"9036","1244","0.000209808349609","0.159064","0.159064","4.4390919","0.0092895","0","20","350","results\optimization_update_round13\raw\progress_v4_gcap_frontier_hybrid_cert.csv","results\optimization_update_round13\raw\v4_gcap_frontier_hybrid_cert.json","results\optimization_update_round13\raw\v4_gcap_frontier_hybrid_cert.log","parsed Hybrid GA text format; distances read from serialized matrix | Gamma-frontier diagnostic covers Gini intervals with fixed-Gini interval branch-price trees. It reports optimal only if every relevant interval is closed or bound-fathomed and the aggregated lower bound reaches the incumbent. Each interval also uses the valid trivial bound objective>=G>=interval_floor and a final-inventory pickup/route/Gini relaxation bound when it solves. | Optimization flags: column_dominance=true, column_dominance_mode=exact, projection_bound=true, penalty_domain_tightening=true, movement_domain_tightening=true, movement_bound_audit=false, frontier_best_bound_scheduling=true, frontier_relaxation_cache=true, frontier_focused_min_lb_retry=true, frontier_focused_intensification=true, frontier_focused_reserve_fraction=0.250000, frontier_focused_relax_seconds=5.000000, frontier_focused_max_passes=2, frontier_adaptive_split=true, frontier_adaptive_max_depth=3, frontier_adaptive_min_width=0.000100, frontier_adaptive_split_factor=2, route_pool_incumbent=true, route_pool_max_columns_per_vehicle=5000, pickup_drop_compat_flow=true, pickup_drop_transfer_cap_flow=true, vehicle_indexed_operation_relaxation=true, vehicle_indexed_relaxation_audit=false, vehicle_indexed_transfer_flow=true, support_duration_pruning=true, route_mask_support_duration_pruning=true, route_mask_operation_budget_cuts=true, support_duration_min_pickup_rule=ceil_half_support, support_duration_max_subset_size=5, support_feasibility_oracle=false, gcap_pricing_columns=1, frontier_column_cache=false, frontier_iterative_closure=false, frontier_iterative_max_rounds=2, frontier_iterative_round_time=60.000000, pricing_final_verifier=false, pricing_verifier_mode=auto | BPC thread policy: requested_threads=1, bpc_workers=1, pricing_threads=1, parallel_frontier=false, parallel_nodes=false, hardware_concurrency=20; restricted-master CPLEX and inventory-bound CPLEX calls use one internal thread each | route-pool collected routes from initial empty incumbent: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0, dropped_by_cap=0 | BPC-owned incumbent generator disabled | route-pool collected routes from verified incumbent after seed stage: kept_before=0, kept_after=0, raw=0, removed_by_projection_dominance=0, dropped_by_cap=0 | frontier cover range=[0,0.49], intervals=4, incumbent_objective=0.49, incumbent_G=0.25, gini_max_possible=0.75, relevant_gini_upper_for_improvement=0.49, frontier_covers_all_improving_gini_values=true, range_scope=original_full_improving_range | interval 0 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0,0.1225], pickup_limit=30, route_visit_cuts=singletons+subsets_up_to_4, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, station_operation_mode_cuts=true, nonzero_visit_operation_cuts=true, route_mask_duration_load_relaxation=true, route_mask_max_v=12, route_mask_support_duration_pruning=true, route_mask_count_before_support_duration=15, route_mask_count_after_support_duration=15, route_masks_removed_by_support_duration=0, route_mask_support_duration_max_removed_subset_size=0, route_mask_operation_budget_cuts=true, route_mask_operation_budget_cuts_added=1, route_mask_operation_budget_min=4, route_mask_operation_budget_avg=4, route_mask_operation_budget_max=4, route_mask_operation_budget_tightened_masks=0, route_mask_operation_budget_zero_masks=0, operation_budget_example={vehicle=0, mask=1, popcount=1, cycle_lb=40, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=2, popcount=1, cycle_lb=50, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=3, popcount=2, cycle_lb=56, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=4, popcount=1, cycle_lb=60, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=5, popcount=2, cycle_lb=68, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=6, popcount=2, cycle_lb=67, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=7, popcount=3, cycle_lb=73, pickup_budget=4, route_limit=3600}, operation_budget_example={vehicle=0, mask=8, popcount=1, cycle_lb=56, pickup_budget=4, route_limit=3600}, pickup_drop_compat_flow=true, pickup_drop_pairs_total=12, pickup_drop_pairs_compatible=12, pickup_drop_pairs_incompatible=0, pickup_drop_pairs_capacity_limited=0, pickup_drop_transfer_cap_min=2, pickup_drop_transfer_cap_avg=3.16667, pickup_drop_transfer_cap_max=4, pickup_drop_transfer_cap_variables=12, pickup_drop_transfer_cap_constraints=12, pickup_drop_compat_flow_variables=16, pickup_drop_compat_flow_constraints=8, vehicle_indexed_operation_relaxation=true, vehicle_indexed_y_variables=4, vehicle_indexed_pickup_variables=4, vehicle_indexed_drop_variables=4, vehicle_indexed_linking_constraints=16, vehicle_indexed_balance_constraints=2, vehicle_indexed_operation_budget_constraints=1, vehicle_indexed_transfer_flow=true, vehicle_transfer_flow_variables=12, vehicle_transfer_depot_unload_variables=4, vehicle_transfer_flow_balance_constraints=8, vehicle_transfer_mask_linking_constraints=16, vehicle_transfer_pairs_total=12, vehicle_transfer_pairs_zero_cap=0, vehicle_transfer_pairs_capacity_limited=0, vehicle_transfer_cap_min=2, vehicle_transfer_cap_avg=3.16667, vehicle_transfer_cap_max=4, incumbent_cutoff_bound=true, penalty_budget=3.26666666667, penalty_domain_tightening=true, domains_tightened=0, domain_width_before=28, domain_width_after=28, projection_bound_enabled=true, projection_bound_valid=true, projection_bound_lb=0, projection_bound_scope=global, min_station_bikes=16, s_upper=4, objective_lb=0, status=integer optimal solution, lp=results\bound_work\gcap_smoke_V4_M1_1782092566092272400_15729502191765196471\inventory_gini_bound.lp, pickup_drop_compat_flow_audit_selected=compat, compat_lb=0.000000, no_compat_lb=0.000000, bound_time=0.159064 | route-pool collected BPC columns from initial interval 0: exported_tree=404, exported_pricing=350, exported_warmstart=54, exported_integer_leaves=0, kept_before=0, kept_after=86, raw=404, removed_by_projection_dominance=318, dropped_by_cap=0 | route-pool incumbent master after_initial_interval_0 found verified incumbent objective=0.135000, states=88, time=0.000089; UB only, no lower-bound certificate | accepted route-pool incumbent master incumbent for frontier cutoff only: objective=0.135000, G=0.075000, P=0.400000 | route-pool collected routes from route-pool incumbent master: kept_before=86, kept_after=87, raw=405, removed_by_projection_dominance=318, dropped_by_cap=0 | accepted initial interval 0 incumbent for frontier cutoff only: objective=0.000000, G=0.000000, P=0.000000 | route-pool collected routes from initial interval 0: kept_before=87, kept_after=88, raw=406, removed_by_projection_dominance=318, dropped_by_cap=0 | interval candidate audit source=initial interval 0, candidate_true_G=0, candidate_true_P=0, candidate_true_objective=0, candidate_surrogate_metric=0, candidate_interval_membership=true, candidate_verifier_passed=true, candidate_rejection_reason=accepted_true_objective_improves | route-pool incumbent master after_initial_interval_0 found verified incumbent objective=0.000000, states=90, time=0.000057; UB only, no lower-bound certificate | interval 0 [0,0.1225] complete=false, lower_bound_valid=true, certified_by_bound=true, empty_interval=false, has_incumbent=true, tree_lb=0, interval_lb=0, inventory_relax_lb=0, resource_lb=0, incumbent_metric=0, incumbent_cutoff=0, nodes=20, columns=350, pricing_calls=51, pricing_time=0.0092895, master_time=4.43909, bound_time=0.159064, cuts_added=0, open_nodes=11 | interval 1 skipped because floor >= incumbent objective | interval 2 skipped because floor >= incumbent objective | interval 3 skipped because floor >= incumbent objective | route-pool incumbent master before_final_frontier_summary found verified incumbent objective=0.000000, states=90, time=0.000053; UB only, no lower-bound certificate | frontier_interval_ledger: interval_id=0, range=[0,0.1225], status=skipped_floor_ge_incumbent, interval_lb=0, cheap_prepass_lb=0, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor|inventory_route_gini_relaxation|branch_price_tree, complete_or_fathomed=true, open_nodes=11, pricing_closed=true, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=true, interval_bound_valid=true | frontier_interval_ledger: interval_id=1, range=[0.1225,0.245], status=skipped_floor_ge_incumbent, interval_lb=0.1225, cheap_prepass_lb=0.1225, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor, complete_or_fathomed=true, open_nodes=0, pricing_closed=false, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true | frontier_interval_ledger: interval_id=2, range=[0.245,0.3675], status=skipped_floor_ge_incumbent, interval_lb=0.245, cheap_prepass_lb=0.245, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor, complete_or_fathomed=true, open_nodes=0, pricing_closed=false, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true | frontier_interval_ledger: interval_id=3, range=[0.3675,0.49], status=skipped_floor_ge_incumbent, interval_lb=0.3675, cheap_prepass_lb=0.3675, cheap_sources=gamma_floor|movement_domain|penalty_domain|projection_bound, lb_sources=gamma_floor, complete_or_fathomed=true, open_nodes=0, pricing_closed=false, certificate_basis=gamma_floor_skip, requires_pricing_closure=false, pricing_closure_available=false, interval_bound_valid=true | frontier certification summary: closed_intervals=3, bound_certified_intervals=1, skipped_intervals=0, relevant_intervals=0, frontier_min_interval_lower_bound=0, frontier_lower_bound_source=incumbent_cutoff, unresolved_intervals=0, invalid_bound_intervals=0, final_full_objective_range=true, frontier_range_certificate_scope=original_full_improving_range, relevant_gini_upper_for_improvement=0.49, covered_gini_upper_bound=0.49 | certified frontier lower bound before tolerance normalization=0.000000, certificate_tolerance=1e-7 | periodic progress log written to results\optimization_update_round13\raw\progress_v4_gcap_frontier_hybrid_cert.csv, checkpoints=7, interval_seconds=30.000000"
