elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0001521,initial_empty_incumbent,1.00822320985,0,1,0,-1,"","seed_initial",0,0,0,0,0.0001521,0.0001521,0,0,0,0,0
0.0003057,initial_after_seed,1.00822320985,0.0655870045173,0.934947932287,8,0,"[0,0.114583]",cheap_projection_bound,0,0,0,0,0.0003057,0.0003057,0,0,0,0,0
23.8904451,interval_relaxation_0,1.00822320985,0.145654608,0.855533371404,7,1,"[0.114583,0.229167]",cheap_projection_bound,0,0,0,0,23.8904451,0.0003057,23.8900168,0,0,0,0
45.4377273,interval_relaxation_1,1.00822320985,0.260237941333,0.741884595802,6,2,"[0.229167,0.34375]",cheap_projection_bound,0,0,0,0,45.4377273,0.0003057,45.4372585,0,0,0,0
66.7518731,interval_relaxation_2,1.00822320985,0.374821274667,0.628235820199,5,3,"[0.34375,0.458333]",cheap_projection_bound,0,0,0,0,66.7518731,0.0003057,66.7513647,0,0,0,0
95.073818,interval_relaxation_3,1.00822320985,0.489404608,0.514587044597,4,4,"[0.458333,0.572917]",cheap_projection_bound,0,0,0,0,95.073818,0.0003057,95.0732691,0,0,0,0
121.2990937,interval_relaxation_4,1.00822320985,0.603987941333,0.400938268995,4,5,"[0.572917,0.6875]",cheap_projection_bound,0,0,0,0,121.2990937,0.0003057,121.298499,0,0,0,0
131.515441,interval_tree_4,0.780792889928,0.603987941333,0.226442826101,3,5,"[0.572917,0.6875]",cheap_projection_bound,0,1006,0.780792889928,0,121.2990937,131.515441,121.298499,10.0226151,0.0051442,1004,1
142.422853,interval_relaxation_5,0.780792889928,0.675508088282,0.134843443126,2,4,"[0.458333,0.572917]",inventory_route_gini_relaxation,1,1006,0.780792889928,0,142.422853,131.515441,132.2054792,10.0226151,0.0051442,1004,1
145.5718668,interval_relaxation_6,0.780792889928,0.675508088282,0.134843443126,1,4,"[0.458333,0.572917]",inventory_route_gini_relaxation,1,1006,0.780792889928,0,142.422853,131.515441,135.3544439,10.0226151,0.0051442,1004,1
171.7004264,adaptive_split_child_8,0.780792889928,0.681925220372,0.12662470526,1,8,"[0.458333,0.515625]",inventory_route_gini_relaxation,1,1006,0.780792889928,0,171.7004264,131.515441,161.4829192,10.0226151,0.0051442,1004,1
190.5840043,adaptive_split_child_9,0.780792889928,0.681925220372,0.12662470526,2,8,"[0.458333,0.515625]",inventory_route_gini_relaxation,2,1006,0.780792889928,0,171.7004264,131.515441,180.3664524,10.0226151,0.0051442,1004,1
217.6362076,adaptive_split_child_10,0.780792889928,0.681925220372,0.12662470526,2,10,"[0.458333,0.486979]",gamma_floor,2,1006,0.780792889928,0,171.7004264,131.515441,207.4186151,10.0226151,0.0051442,1004,1
240.9132349,adaptive_split_child_11,0.780792889928,0.681925220372,0.12662470526,3,10,"[0.458333,0.486979]",gamma_floor,3,1006,0.780792889928,0,171.7004264,131.515441,230.6956009,10.0226151,0.0051442,1004,1
268.0441427,adaptive_split_child_12,0.780792889928,0.68422213022,0.123682939425,3,12,"[0.458333,0.472656]",inventory_route_gini_relaxation,3,1006,0.780792889928,0,268.0441427,131.515441,257.8264581,10.0226151,0.0051442,1004,1
290.87121,adaptive_split_child_13,0.780792889928,0.68422213022,0.123682939425,3,12,"[0.458333,0.472656]",inventory_route_gini_relaxation,3,1006,0.780792889928,0,268.0441427,131.515441,280.6534793,10.0226151,0.0051442,1004,1
299.4848477,focused_retry_interval_12,0.780792889928,0.68422213022,0.123682939425,3,12,"[0.458333,0.472656]",inventory_route_gini_relaxation,3,1006,0.780792889928,1,268.0441427,131.515441,307.7843365,18.437776,0.0086543,2008,2
308.0880509,focused_retry_interval_12,0.780792889928,0.68422213022,0.123682939425,3,12,"[0.458333,0.472656]",inventory_route_gini_relaxation,3,1006,0.780792889928,1,268.0441427,131.515441,307.7843365,26.8419735,0.012172,3012,3
308.2646991,route_pool_before_final_summary,0.780792889928,0.68422213022,0.123682939425,3,12,"[0.458333,0.472656]",inventory_route_gini_relaxation,3,1006,0.780792889928,1,268.0441427,131.515441,307.7843365,26.8419735,0.012172,3012,3
308.2648332,final_summary,0.780792889928,0.68422213022,0.123682939425,3,12,"[0.458333,0.472656]",inventory_route_gini_relaxation,3,1006,0.780792889928,1,268.0441427,131.515441,307.7843365,26.8419735,0.012172,3012,3
