vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,8,7,6,1,2,3,0]",30,1750.917896100562,1800.0,3550.917896100562,3600.0,0.9863660822501561,0
1,True,"[0,9,20,15,14,5,0]",30,1722.2393834643856,1800.0,3522.2393834643854,3600.0,0.978399828740107,0
2,True,"[0,17,30,23,11,10,0]",30,1658.9518631327012,1920.0,3578.951863132701,3600.0,0.9941532953146391,0
3,True,"[0,16,25,27,26,19,13,0]",30,1657.8062269454,1920.0,3577.8062269454003,3600.0,0.9938350630403889,0
4,True,"[0,4,22,21,18,12,0]",30,1505.8264553251363,2040.0,3545.8264553251365,3600.0,0.9849517931458712,2
