instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round33_v10_moderate_M3_Q30_seed2031960658.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,0.15394,0.0838199,0.46747,3,10,36,36,0,"1281.93|3537.75|3053.18",true,2.57418,true,
