generation,elapsed_seconds,best_fitness,strict_improvement
0,0.0025855000000000001,-0.80439851810168106,true
1,0.0045630000000000002,-0.74512133428476524,true
2,0.0070326,-0.74512133428476524,false
3,0.0089759000000000002,-0.64711643345550218,true
4,0.010343,-0.64711643345550218,false
5,0.0117473,-0.64711643345550218,false
6,0.0133004,-0.64711643345550218,false
7,0.014545000000000001,-0.64711643345550218,false
8,0.0163278,-0.64711643345550218,false
9,0.0179898,-0.64711643345550218,false
10,0.019160900000000002,-0.64711643345550218,false
11,0.020699800000000001,-0.64711643345550218,false
12,0.021812999999999999,-0.64711643345550218,false
13,0.023036600000000001,-0.64711643345550218,false
14,0.024298,-0.64711643345550218,false
15,0.025646100000000002,-0.64711643345550218,false
16,0.026614800000000001,-0.64711643345550218,false
17,0.027648300000000001,-0.64711643345550218,false
18,0.0287846,-0.64711643345550218,false
19,0.0303246,-0.64711643345550218,false
20,0.031529599999999998,-0.64711643345550218,false
21,0.032569599999999997,-0.64711643345550218,false
22,0.033897099999999999,-0.64711643345550218,false
23,0.034644000000000001,-0.64711643345550218,false
24,0.035675999999999999,-0.64711643345550218,false
25,0.036873299999999998,-0.64711643345550218,false
26,0.037761599999999999,-0.64711643345550218,false
27,0.0386752,-0.64711643345550218,false
28,0.039196300000000003,-0.64711643345550218,false
29,0.0401322,-0.64711643345550218,false
30,0.041023299999999999,-0.64711643345550218,false
31,0.042112700000000003,-0.64711643345550218,false
32,0.043058899999999997,-0.64711643345550218,false
33,0.043889999999999998,-0.64711643345550218,false
34,0.0445662,-0.64711643345550218,false
35,0.045298699999999997,-0.64711643345550218,false
36,0.046180600000000002,-0.64711643345550218,false
37,0.046993199999999999,-0.64711643345550218,false
38,0.047669200000000002,-0.64711643345550218,false
39,0.048479500000000002,-0.64711643345550218,false
40,0.049471099999999997,-0.64711643345550218,false
41,0.050090299999999997,-0.64711643345550218,false
42,0.050531100000000002,-0.64711643345550218,false
43,0.050972400000000001,-0.64711643345550218,false
44,0.051558300000000001,-0.64711643345550218,false
45,0.052249200000000003,-0.64711643345550218,false
46,0.0529892,-0.64711643345550218,false
47,0.053837999999999997,-0.64711643345550218,false
48,0.054911399999999999,-0.64711643345550218,false
49,0.055601299999999999,-0.64711643345550218,false
50,0.056645599999999997,-0.64711643345550218,false
51,0.057542999999999997,-0.64711643345550218,false
52,0.058771900000000002,-0.64711643345550218,false
53,0.060182600000000003,-0.64711643345550218,false
54,0.061063699999999999,-0.64711643345550218,false
55,0.061689000000000001,-0.64711643345550218,false
56,0.062548099999999995,-0.64711643345550218,false
57,0.063543299999999997,-0.64711643345550218,false
58,0.064211400000000002,-0.64711643345550218,false
59,0.065166600000000005,-0.64711643345550218,false
60,0.065892400000000004,-0.64711643345550218,false
61,0.067048800000000006,-0.64711643345550218,false
62,0.068154800000000001,-0.64711643345550218,false
63,0.068555500000000005,-0.64711643345550218,false
64,0.069314299999999995,-0.64711643345550218,false
65,0.069950100000000001,-0.64711643345550218,false
66,0.070770399999999997,-0.64711643345550218,false
67,0.072151000000000007,-0.64711643345550218,false
68,0.073049000000000003,-0.64711643345550218,false
69,0.073989100000000002,-0.64711643345550218,false
70,0.074621800000000002,-0.64711643345550218,false
71,0.0754301,-0.64711643345550218,false
72,0.076062699999999997,-0.64711643345550218,false
73,0.076744099999999996,-0.64711643345550218,false
74,0.077986299999999995,-0.64711643345550218,false
75,0.078904199999999994,-0.64711643345550218,false
76,0.079578499999999996,-0.64711643345550218,false
77,0.080690799999999993,-0.64711643345550218,false
78,0.081597600000000006,-0.64711643345550218,false
79,0.082373500000000002,-0.64711643345550218,false
80,0.083330799999999997,-0.64711643345550218,false
81,0.084429699999999996,-0.64711643345550218,false
82,0.085241600000000001,-0.64711643345550218,false
83,0.086558399999999994,-0.64711643345550218,false
84,0.0874109,-0.64711643345550218,false
85,0.088567499999999993,-0.64711643345550218,false
86,0.089844900000000005,-0.64711643345550218,false
