parent_id,parent_L,parent_U,left_id,left_L,left_U,right_id,right_L,right_U,exact_coverage,atomic_replacement,tolerance
ROOT,0,0.28496285096998508,R,0,0.28496285096998508,NA,0,0,1,true,9.9999999999999995e-08
R,0,0.28496285096998508,R.0,0,0.14248142548499254,R.1,0.14248142548499254,0.28496285096998508,true,true,9.9999999999999995e-08
R.0,0,0.14248142548499254,R.0.0,0,0.071240712742496271,R.0.1,0.071240712742496271,0.14248142548499254,true,true,9.9999999999999995e-08
R.1,0.14248142548499254,0.28496285096998508,R.1.0,0.14248142548499254,0.21372213822748881,R.1.1,0.21372213822748881,0.28496285096998508,true,true,9.9999999999999995e-08
R.0.1,0.071240712742496271,0.14248142548499254,R.0.1.0,0.071240712742496271,0.10686106911374441,R.0.1.1,0.10686106911374441,0.14248142548499254,true,true,9.9999999999999995e-08
R.0.1.0,0.071240712742496271,0.10686106911374441,R.0.1.0.0,0.071240712742496271,0.089050890928120338,R.0.1.0.1,0.089050890928120338,0.10686106911374441,true,true,9.9999999999999995e-08
R.0.1.1,0.10686106911374441,0.14248142548499254,R.0.1.1.0,0.10686106911374441,0.12467124729936847,R.0.1.1.1,0.12467124729936847,0.14248142548499254,true,true,9.9999999999999995e-08
R.0.1.0.1,0.089050890928120338,0.10686106911374441,R.0.1.0.1.0,0.089050890928120338,0.097955980020932365,R.0.1.0.1.1,0.097955980020932365,0.10686106911374441,true,true,9.9999999999999995e-08
R.0.1.0.1.0,0.089050890928120338,0.097955980020932365,R.0.1.0.1.0.0,0.089050890928120338,0.093503435474526359,R.0.1.0.1.0.1,0.093503435474526359,0.097955980020932365,true,true,9.9999999999999995e-08
R.0.1.0.1.1,0.097955980020932365,0.10686106911374441,R.0.1.0.1.1.0,0.097955980020932365,0.10240852456733839,R.0.1.0.1.1.1,0.10240852456733839,0.10686106911374441,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1,0.093503435474526359,0.097955980020932365,R.0.1.0.1.0.1.0,0.093503435474526359,0.095729707747729362,R.0.1.0.1.0.1.1,0.095729707747729362,0.097955980020932365,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1.0,0.093503435474526359,0.095729707747729362,R.0.1.0.1.0.1.0.0,0.093503435474526359,0.094616571611127853,R.0.1.0.1.0.1.0.1,0.094616571611127853,0.095729707747729362,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1.1,0.095729707747729362,0.097955980020932365,R.0.1.0.1.0.1.1.0,0.095729707747729362,0.09684284388433087,R.0.1.0.1.0.1.1.1,0.09684284388433087,0.097955980020932365,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1.0.0,0.093503435474526359,0.094616571611127853,R.0.1.0.1.0.1.0.0.0,0.093503435474526359,0.094060003542827106,R.0.1.0.1.0.1.0.0.1,0.094060003542827106,0.094616571611127853,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1.0.1,0.094616571611127853,0.095729707747729362,R.0.1.0.1.0.1.0.1.0,0.094616571611127853,0.095173139679428614,R.0.1.0.1.0.1.0.1.1,0.095173139679428614,0.095729707747729362,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1.0.0.0,0.093503435474526359,0.094060003542827106,R.0.1.0.1.0.1.0.0.0.0,0.093503435474526359,0.093781719508676725,R.0.1.0.1.0.1.0.0.0.1,0.093781719508676725,0.094060003542827106,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1.0.0.1,0.094060003542827106,0.094616571611127853,R.0.1.0.1.0.1.0.0.1.0,0.094060003542827106,0.094338287576977486,R.0.1.0.1.0.1.0.0.1.1,0.094338287576977486,0.094616571611127853,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1.0.1.1,0.095173139679428614,0.095729707747729362,R.0.1.0.1.0.1.0.1.1.0,0.095173139679428614,0.095451423713578981,R.0.1.0.1.0.1.0.1.1.1,0.095451423713578981,0.095729707747729362,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1.0.1.0,0.094616571611127853,0.095173139679428614,R.0.1.0.1.0.1.0.1.0.0,0.094616571611127853,0.094894855645278234,R.0.1.0.1.0.1.0.1.0.1,0.094894855645278234,0.095173139679428614,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1.1.1,0.09684284388433087,0.097955980020932365,R.0.1.0.1.0.1.1.1.0,0.09684284388433087,0.097399411952631618,R.0.1.0.1.0.1.1.1.1,0.097399411952631618,0.097955980020932365,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1.1.0,0.095729707747729362,0.09684284388433087,R.0.1.0.1.0.1.1.0.0,0.095729707747729362,0.096286275816030109,R.0.1.0.1.0.1.1.0.1,0.096286275816030109,0.09684284388433087,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1.1.0.0,0.095729707747729362,0.096286275816030109,R.0.1.0.1.0.1.1.0.0.0,0.095729707747729362,0.096007991781879742,R.0.1.0.1.0.1.1.0.0.1,0.096007991781879742,0.096286275816030109,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1.1.0.1,0.096286275816030109,0.09684284388433087,R.0.1.0.1.0.1.1.0.1.0,0.096286275816030109,0.09656455985018049,R.0.1.0.1.0.1.1.0.1.1,0.09656455985018049,0.09684284388433087,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1.1.1.0,0.09684284388433087,0.097399411952631618,R.0.1.0.1.0.1.1.1.0.0,0.09684284388433087,0.097121127918481237,R.0.1.0.1.0.1.1.1.0.1,0.097121127918481237,0.097399411952631618,true,true,9.9999999999999995e-08
R.0.1.0.1.0.1.1.1.1,0.097399411952631618,0.097955980020932365,R.0.1.0.1.0.1.1.1.1.0,0.097399411952631618,0.097677695986781998,R.0.1.0.1.0.1.1.1.1.1,0.097677695986781998,0.097955980020932365,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0,0.097955980020932365,0.10240852456733839,R.0.1.0.1.1.0.0,0.097955980020932365,0.10018225229413538,R.0.1.0.1.1.0.1,0.10018225229413538,0.10240852456733839,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0.1,0.10018225229413538,0.10240852456733839,R.0.1.0.1.1.0.1.0,0.10018225229413538,0.10129538843073688,R.0.1.0.1.1.0.1.1,0.10129538843073688,0.10240852456733839,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0.0,0.097955980020932365,0.10018225229413538,R.0.1.0.1.1.0.0.0,0.097955980020932365,0.099069116157533874,R.0.1.0.1.1.0.0.1,0.099069116157533874,0.10018225229413538,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0.0.0,0.097955980020932365,0.099069116157533874,R.0.1.0.1.1.0.0.0.0,0.097955980020932365,0.098512548089233126,R.0.1.0.1.1.0.0.0.1,0.098512548089233126,0.099069116157533874,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0.0.0.1,0.098512548089233126,0.099069116157533874,R.0.1.0.1.1.0.0.0.1.0,0.098512548089233126,0.098790832123383493,R.0.1.0.1.1.0.0.0.1.1,0.098790832123383493,0.099069116157533874,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0.0.0.0,0.097955980020932365,0.098512548089233126,R.0.1.0.1.1.0.0.0.0.0,0.097955980020932365,0.098234264055082746,R.0.1.0.1.1.0.0.0.0.1,0.098234264055082746,0.098512548089233126,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0.0.1,0.099069116157533874,0.10018225229413538,R.0.1.0.1.1.0.0.1.0,0.099069116157533874,0.099625684225834621,R.0.1.0.1.1.0.0.1.1,0.099625684225834621,0.10018225229413538,true,true,9.9999999999999995e-08
R.0.1.0.1.1.1,0.10240852456733839,0.10686106911374441,R.0.1.0.1.1.1.0,0.10240852456733839,0.10463479684054139,R.0.1.0.1.1.1.1,0.10463479684054139,0.10686106911374441,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0.0.1.0,0.099069116157533874,0.099625684225834621,R.0.1.0.1.1.0.0.1.0.0,0.099069116157533874,0.099347400191684254,R.0.1.0.1.1.0.0.1.0.1,0.099347400191684254,0.099625684225834621,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0.0.1.1,0.099625684225834621,0.10018225229413538,R.0.1.0.1.1.0.0.1.1.0,0.099625684225834621,0.099903968259985002,R.0.1.0.1.1.0.0.1.1.1,0.099903968259985002,0.10018225229413538,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0.1.0,0.10018225229413538,0.10129538843073688,R.0.1.0.1.1.0.1.0.0,0.10018225229413538,0.10073882036243613,R.0.1.0.1.1.0.1.0.1,0.10073882036243613,0.10129538843073688,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0.1.0.0,0.10018225229413538,0.10073882036243613,R.0.1.0.1.1.0.1.0.0.0,0.10018225229413538,0.10046053632828575,R.0.1.0.1.1.0.1.0.0.1,0.10046053632828575,0.10073882036243613,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0.1.0.1,0.10073882036243613,0.10129538843073688,R.0.1.0.1.1.0.1.0.1.0,0.10073882036243613,0.10101710439658651,R.0.1.0.1.1.0.1.0.1.1,0.10101710439658651,0.10129538843073688,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0.1.1,0.10129538843073688,0.10240852456733839,R.0.1.0.1.1.0.1.1.0,0.10129538843073688,0.10185195649903764,R.0.1.0.1.1.0.1.1.1,0.10185195649903764,0.10240852456733839,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0.1.1.1,0.10185195649903764,0.10240852456733839,R.0.1.0.1.1.0.1.1.1.0,0.10185195649903764,0.102130240533188,R.0.1.0.1.1.0.1.1.1.1,0.102130240533188,0.10240852456733839,true,true,9.9999999999999995e-08
R.0.1.0.1.1.0.1.1.0,0.10129538843073688,0.10185195649903764,R.0.1.0.1.1.0.1.1.0.0,0.10129538843073688,0.10157367246488726,R.0.1.0.1.1.0.1.1.0.1,0.10157367246488726,0.10185195649903764,true,true,9.9999999999999995e-08
