parent_id,parent_bound,child_id,child_inherited_bound,inheritance_valid,source
R,0.0774814,R.0,0.0774814,true,"inherited_complete_parent_lp_bound"
R,0.0774814,R.1,0.0774814,true,"inherited_complete_parent_lp_bound"
R.0,0.0829097,R.0.0,0.0829097,true,"inherited_complete_parent_lp_bound"
R.0,0.0829097,R.0.1,0.0829097,true,"inherited_complete_parent_lp_bound"
R.1,0.197004,R.1.0,0.197004,true,"inherited_complete_parent_lp_bound"
R.1,0.197004,R.1.1,0.197004,true,"inherited_complete_parent_lp_bound"
R.0.1,0.131966,R.0.1.0,0.131966,true,"inherited_complete_parent_lp_bound"
R.0.1,0.131966,R.0.1.1,0.131966,true,"inherited_complete_parent_lp_bound"
R.0.1.0,0.133361,R.0.1.0.0,0.133361,true,"inherited_complete_parent_lp_bound"
R.0.1.0,0.133361,R.0.1.0.1,0.133361,true,"inherited_complete_parent_lp_bound"
R.0.1.1,0.161384,R.0.1.1.0,0.161384,true,"inherited_complete_parent_lp_bound"
R.0.1.1,0.161384,R.0.1.1.1,0.161384,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1,0.145588,R.0.1.0.1.0,0.145588,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1,0.145588,R.0.1.0.1.1,0.145588,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0,0.145969,R.0.1.0.1.0.0,0.145969,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0,0.145969,R.0.1.0.1.0.1,0.145969,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1,0.152629,R.0.1.0.1.1.0,0.152629,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1,0.152629,R.0.1.0.1.1.1,0.152629,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1,0.148993,R.0.1.0.1.0.1.0,0.148993,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1,0.148993,R.0.1.0.1.0.1.1,0.148993,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.0,0.149109,R.0.1.0.1.0.1.0.0,0.149109,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.0,0.149109,R.0.1.0.1.0.1.0.1,0.149109,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.1,0.150686,R.0.1.0.1.0.1.1.0,0.150686,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.1,0.150686,R.0.1.0.1.0.1.1.1,0.150686,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.0.0,0.149197,R.0.1.0.1.0.1.0.0.0,0.149197,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.0.0,0.149197,R.0.1.0.1.0.1.0.0.1,0.149197,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.0.1,0.14985,R.0.1.0.1.0.1.0.1.0,0.14985,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.0.1,0.14985,R.0.1.0.1.0.1.0.1.1,0.14985,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.0.0.0,0.149245,R.0.1.0.1.0.1.0.0.0.0,0.149245,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.0.0.0,0.149245,R.0.1.0.1.0.1.0.0.0.1,0.149245,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.0.0.1,0.149569,R.0.1.0.1.0.1.0.0.1.0,0.149569,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.0.0.1,0.149569,R.0.1.0.1.0.1.0.0.1.1,0.149569,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.0.1.1,0.150234,R.0.1.0.1.0.1.0.1.1.0,0.150234,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.0.1.1,0.150234,R.0.1.0.1.0.1.0.1.1.1,0.150234,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.0.1.0,0.149894,R.0.1.0.1.0.1.0.1.0.0,0.149894,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.0.1.0,0.149894,R.0.1.0.1.0.1.0.1.0.1,0.149894,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.1.1,0.151652,R.0.1.0.1.0.1.1.1.0,0.151652,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.1.1,0.151652,R.0.1.0.1.0.1.1.1.1,0.151652,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.1.0,0.150686,R.0.1.0.1.0.1.1.0.0,0.150686,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.1.0,0.150686,R.0.1.0.1.0.1.1.0.1,0.150686,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.1.0.0,0.150686,R.0.1.0.1.0.1.1.0.0.0,0.150686,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.1.0.0,0.150686,R.0.1.0.1.0.1.1.0.0.1,0.150686,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.1.0.1,0.151169,R.0.1.0.1.0.1.1.0.1.0,0.151169,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.1.0.1,0.151169,R.0.1.0.1.0.1.1.0.1.1,0.151169,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.1.1.0,0.151652,R.0.1.0.1.0.1.1.1.0.0,0.151652,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.1.1.0,0.151652,R.0.1.0.1.0.1.1.1.0.1,0.151652,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.1.1.1,0.152135,R.0.1.0.1.0.1.1.1.1.0,0.152135,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.0.1.1.1.1,0.152135,R.0.1.0.1.0.1.1.1.1.1,0.152135,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0,0.152629,R.0.1.0.1.1.0.0,0.152629,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0,0.152629,R.0.1.0.1.1.0.1,0.152629,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.1,0.154705,R.0.1.0.1.1.0.1.0,0.154705,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.1,0.154705,R.0.1.0.1.1.0.1.1,0.154705,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.0,0.152629,R.0.1.0.1.1.0.0.0,0.152629,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.0,0.152629,R.0.1.0.1.1.0.0.1,0.152629,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.0.0,0.152629,R.0.1.0.1.1.0.0.0.0,0.152629,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.0.0,0.152629,R.0.1.0.1.1.0.0.0.1,0.152629,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.0.0.1,0.153124,R.0.1.0.1.1.0.0.0.1.0,0.153124,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.0.0.1,0.153124,R.0.1.0.1.1.0.0.0.1.1,0.153124,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.0.0.0,0.152629,R.0.1.0.1.1.0.0.0.0.0,0.152629,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.0.0.0,0.152629,R.0.1.0.1.1.0.0.0.0.1,0.152629,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.0.1,0.153619,R.0.1.0.1.1.0.0.1.0,0.153619,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.0.1,0.153619,R.0.1.0.1.1.0.0.1.1,0.153619,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.1,0.156931,R.0.1.0.1.1.1.0,0.156931,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.1,0.156931,R.0.1.0.1.1.1.1,0.156931,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.0.1.0,0.153619,R.0.1.0.1.1.0.0.1.0.0,0.153619,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.0.1.0,0.153619,R.0.1.0.1.1.0.0.1.0.1,0.153619,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.0.1.1,0.154155,R.0.1.0.1.1.0.0.1.1.0,0.154155,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.0.1.1,0.154155,R.0.1.0.1.1.0.0.1.1.1,0.154155,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1.1.0.1.0,0.154705,R.0.1.0.1.1.0.1.0.0,0.154705,true,"inherited_complete_parent_lp_bound"
