leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,iterations,telemetry_seconds
R,"",0,0,0.28496285096998508,1,1,0,1,0.077481448089169208,"OPTIMAL",0.75878021297021125,3459,0.45730530000000003
R.0,"R",1,0,0.14248142548499254,1,1,0,1,0.082909735821145011,"OPTIMAL",0.88016038479271896,3980,0.9291682
R.1,"R",1,0.14248142548499254,0.28496285096998508,1,1,0,1,0.19700419887762266,"OPTIMAL",0.67199167188879649,3586,1.3289820000000001
R.0.0,"R.0",2,0,0.071240712742496271,1,0,1,0,0,"INFEASIBLE",0.23441911770106114,1258,1.5868704
R.0.1,"R.0",2,0.071240712742496271,0.14248142548499254,1,1,0,1,0.13196642219552804,"OPTIMAL",0.71561217761442286,3392,2.0002550000000001
R.0.1.0,"R.0.1",3,0.071240712742496271,0.10686106911374441,1,1,0,1,0.13336095680478541,"OPTIMAL",0.82258284714141827,3947,2.4526471000000001
R.0.1.1,"R.0.1",3,0.10686106911374441,0.14248142548499254,1,1,0,1,0.16138384250637444,"OPTIMAL",0.65046285151653582,3457,2.8508176000000001
R.0.1.0.0,"R.0.1.0",4,0.071240712742496271,0.089050890928120338,1,0,1,0,0,"INFEASIBLE",0.80625854211372094,3282,3.3234569999999999
R.0.1.0.1,"R.0.1.0",4,0.089050890928120338,0.10686106911374441,1,1,0,1,0.14558766572211784,"OPTIMAL",0.86584568358432867,3880,3.7864659000000001
R.0.1.0.1.0,"R.0.1.0.1",5,0.089050890928120338,0.097955980020932365,1,1,0,1,0.14596860586527452,"OPTIMAL",0.88542152023704601,4128,4.2547465000000004
R.0.1.0.1.1,"R.0.1.0.1",5,0.097955980020932365,0.10686106911374441,1,1,0,1,0.15262931590479697,"OPTIMAL",0.77396677227614907,3657,4.6873548999999999
R.0.1.0.1.0.1,"R.0.1.0.1.0",6,0.093503435474526359,0.097955980020932365,1,1,0,1,0.1489932983547326,"OPTIMAL",0.87323569581231464,4102,5.2052851999999996
R.0.1.0.1.0.0,"R.0.1.0.1.0",6,0.089050890928120338,0.093503435474526359,1,0,1,0,0,"INFEASIBLE",0.7530848873638355,3562,5.6319926999999996
R.0.1.0.1.0.1.0,"R.0.1.0.1.0.1",7,0.093503435474526359,0.095729707747729362,1,1,0,1,0.14910876199702019,"OPTIMAL",0.88258239994262666,4056,6.0942182999999996
R.0.1.0.1.0.1.1,"R.0.1.0.1.0.1",7,0.095729707747729362,0.097955980020932365,1,1,0,1,0.15068559078533253,"OPTIMAL",0.78298711283067612,3805,6.5300777999999999
