leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,base_lower_bound,lower_bound,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,terminal_mip_started,terminal_ready,coalesced_block_id,coverage_member_ids,c6_native_phase_count,c6_frontier_milestone_reached,c6_children_ready,single_child_contraction_parent,strict_infeasible_half_verified,contracted_infeasible_gamma_L,contracted_infeasible_gamma_U,contraction_source,closure_source,lower_bound_sources
L0,"",0,-1,0,0.21564407531579505,0,0.17514318460582312,replaced,1,1,0,0.17514318460582312,0,0,"","",0,0,0,0,0,,,"","","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation"
L0.0,"L0",1,0,0,0.10782203765789752,0.17576549228049099,0.17576549228049099,replaced,1,1,0,0.17576549228049099,0,0,"","",0,0,0,0,0,,,"","","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.1,"L0",1,1,0.10782203765789752,0.21564407531579505,0.17514318460582312,0.21564407531579505,empty,1,0,1,0,0,0,"","",0,0,0,0,0,,,"","complete_child_lp_infeasible","inherited_parent_lp_bound"
L0.0.0,"L0.0",2,0,0,0.053911018828948762,0.18248480099596887,0.19735747922832581,open,1,1,0,0.18248480099596887,0,0,"","",1,0,0,0,0,,,"","","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;valid_next_leaf_target_native_bound"
L0.0.1,"L0.0",2,1,0.053911018828948762,0.10782203765789752,0.21323160134207467,0.21323160134207467,open,1,1,0,0.21323160134207467,0,0,"","",0,0,0,0,0,,,"","","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
