parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L0,0,L0.0,0,0,L0.1,0.00606786,0,0,1e-07,"no_certified_one_level_lp_benefit"
L1,0.0121357,L1.0,0.0121357,0,L1.1,0.0182036,0,0.0121357,1e-07,"no_certified_one_level_lp_benefit"
