file,method,instance_name,finalization_source,lower_bound,best_valid_lb_seen,gap,best_valid_gap_seen,audit_passed,failures
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_high_imbalance_seed3202_cplex_60s.json,cplex,high_imbalance_seed3202.txt,solver_final_json,1.0096334603,1.0096334603,0.799739550814,0.799739550814,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_high_imbalance_seed3202_tailored_60s.json,gcap-frontier,high_imbalance_seed3202.txt,wrapper_best_checkpoint,0.0,0.0,1.0,1.0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_tight_T_seed3101_cplex_60s.json,cplex,tight_T_seed3101.txt,solver_final_json,0.0132924774,0.0132924774,0.984223332822,0.984223332822,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_tight_T_seed3101_tailored_60s.json,gcap-frontier,tight_T_seed3101.txt,wrapper_best_checkpoint,0.0,0.0,1.0,1.0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_v12_m1_cplex_60s.json,cplex,regen_candidate_V12_M1_average.txt,solver_final_json,0.34233810759,0.34233810759,0.041608206473,0.041608206473,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_v12_m1_tailored_60s.json,gcap-frontier,regen_candidate_V12_M1_average.txt,solver_final_json,0.357200583208,0.357200583208,0.0,0.0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_v12_m2_cplex_60s.json,cplex,regen_candidate_V12_M2_average.txt,solver_final_json,0.56429216682,0.56429216682,0.242063774551,0.242063774551,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_v12_m2_tailored_60s.json,gcap-frontier,regen_candidate_V12_M2_average.txt,wrapper_best_checkpoint,0.0,0.0,1.0,1.0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_v4_smoke_cplex_60s.json,cplex,gcap_smoke_V4_M1.txt,solver_final_json,0.0,0.0,0.0,0.0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_next_optimization_round\raw\fair_v4_smoke_tailored_60s.json,gcap-frontier,gcap_smoke_V4_M1.txt,solver_final_json,0.0,0.0,0.0,0.0,True,
