leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,base_lower_bound,lower_bound,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,terminal_mip_started,closure_source,lower_bound_sources
L0,"",0,-1,0,0.027420398342300749,0,0.0085325135185451376,replaced,1,1,0,0.0085325135185451376,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation"
L1,"",0,-1,0.027420398342300749,0.054840796684601498,0.027420398342300749,0.027420398342300749,open,0,0,0,0,0,"","objective_nonnegative_penalty_G_floor"
L2,"",0,-1,0.054840796684601498,0.08226119502690224,0.054840796684601498,0.054840796684601498,open,0,0,0,0,0,"","objective_nonnegative_penalty_G_floor"
L3,"",0,-1,0.08226119502690224,0.109681593369203,0.08226119502690224,0.08226119502690224,open,0,0,0,0,0,"","objective_nonnegative_penalty_G_floor"
L0.0,"L0",1,0,0,0.013710199171150374,0.0092433171021100591,0.0092433171021100591,replaced,1,1,0,0.0092433171021100591,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.1,"L0",1,1,0.013710199171150374,0.027420398342300749,0.01936273307789035,0.01936273307789035,open,1,1,0,0.01936273307789035,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.0,"L0.0",2,0,0,0.0068550995855751872,0.013744412660227204,0.013744412660227204,replaced,1,1,0,0.013744412660227204,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1,"L0.0",2,1,0.0068550995855751872,0.013710199171150374,0.013692117490010976,0.013692117490010976,replaced,1,1,0,0.013692117490010976,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0,"L0.0.1",3,0,0.0068550995855751872,0.01028264937836278,0.014274002167275006,0.014274002167275006,replaced,1,1,0,0.014274002167275006,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.1,"L0.0.1",3,1,0.01028264937836278,0.013710199171150374,0.01612062341418475,0.01612062341418475,replaced,1,1,0,0.01612062341418475,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.0.0,"L0.0.0",3,0,0,0.0034275497927875936,0.016932636454048366,0.016932636454048366,open,1,1,0,0.016932636454048366,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.0.1,"L0.0.0",3,1,0.0034275497927875936,0.0068550995855751872,0.015467500294434351,0.015467500294434351,replaced,1,1,0,0.015467500294434351,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0.0,"L0.0.1.0",4,0,0.0068550995855751872,0.0085688744819689827,0.015652524553259998,0.015652524553259998,replaced,1,1,0,0.015652524553259998,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0.1,"L0.0.1.0",4,1,0.0085688744819689827,0.01028264937836278,0.015261011510295129,0.015261011510295129,replaced,1,1,0,0.015261011510295129,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0.1.0,"L0.0.1.0.1",5,0,0.0085688744819689827,0.0094257619301658813,0.015756087372229551,0.015756087372229551,replaced,1,1,0,0.015756087372229551,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0.1.1,"L0.0.1.0.1",5,1,0.0094257619301658813,0.01028264937836278,0.015757930357738096,0.015757930357738096,replaced,1,1,0,0.015757930357738096,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.0.1.0,"L0.0.0.1",4,0,0.0034275497927875936,0.00514132468918139,0.017037720343256395,0.017037720343256395,open,1,1,0,0.017037720343256395,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.0.1.1,"L0.0.0.1",4,1,0.00514132468918139,0.0068550995855751872,0.016330584015014967,0.016330584015014967,open,1,1,0,0.016330584015014967,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0.0.0,"L0.0.1.0.0",5,0,0.0068550995855751872,0.007711987033772085,0.016422733538070576,0.016422733538070576,open,1,1,0,0.016422733538070576,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0.0.1,"L0.0.1.0.0",5,1,0.007711987033772085,0.0085688744819689827,0.01608726789191544,0.01608726789191544,replaced,1,1,0,0.01608726789191544,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0.1.0.0,"L0.0.1.0.1.0",6,0,0.0085688744819689827,0.0089973182060674312,0.01613880710465173,0.01613880710465173,replaced,1,1,0,0.01613880710465173,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0.1.0.1,"L0.0.1.0.1.0",6,1,0.0089973182060674312,0.0094257619301658813,0.015974344650562355,0.015974344650562355,replaced,1,1,0,0.015974344650562355,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0.1.1.0,"L0.0.1.0.1.1",6,0,0.0094257619301658813,0.0098542056542643315,0.015936424633998292,0.015936424633998292,replaced,1,1,0,0.015936424633998292,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0.1.1.1,"L0.0.1.0.1.1",6,1,0.0098542056542643315,0.01028264937836278,0.016007169229226102,0.016007169229226102,replaced,1,1,0,0.016007169229226102,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0.1.1.0.0,"L0.0.1.0.1.1.0",7,0,0.0094257619301658813,0.0096399837922151073,0.016053964097991348,0.016053964097991348,replaced,1,1,0,0.016053964097991348,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0.1.1.0.1,"L0.0.1.0.1.1.0",7,1,0.0096399837922151073,0.0098542056542643315,0.01605980370541165,0.01605980370541165,replaced,1,1,0,0.01605980370541165,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0.1.0.1.0,"L0.0.1.0.1.0.1",7,0,0.0089973182060674312,0.0092115400681166554,0.016166129092953258,0.016166129092953258,replaced,1,1,0,0.016166129092953258,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
L0.0.1.0.1.0.1.1,"L0.0.1.0.1.0.1",7,1,0.0092115400681166554,0.0094257619301658813,0.016083810779106995,0.016083810779106995,replaced,1,1,0,0.016083810779106995,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation"
