leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.14452442913133329,1,0,1,0,0,"INFEASIBLE",0.031625646495946291,0.067576899999999995
L1,"",0,0.14452442913133329,0.28904885826266657,1,1,0,1,0.30151674148039143,"OPTIMAL",0.042228773454273068,0.13136790000000001
L2,"",0,0.28904885826266657,0.43357328739399986,1,1,0,1,0.3982361182406744,"OPTIMAL",0.035066577140448939,0.19316330000000001
L3,"",0,0.43357328739399986,0.57809771652533315,1,1,0,1,0.54276054737200763,"OPTIMAL",0.047290272770669328,0.32556770000000002
L2.0,"L2",1,0.28904885826266657,0.36131107282833319,1,1,0,1,0.3982361182406744,"OPTIMAL",0.035819968151546359,0.38520660000000001
L2.1,"L2",1,0.36131107282833319,0.43357328739399986,1,1,0,1,0.47049833280634101,"OPTIMAL",0.035380658502974227,0.4442952
L3.0,"L3",1,0.43357328739399986,0.50583550195966653,1,1,0,1,0.54276054737200763,"OPTIMAL",0.043970727550191713,0.52267640000000004
L3.1,"L3",1,0.50583550195966653,0.57809771652533315,1,0,1,0,0,"INFEASIBLE",0.0010208585000000001,0.56817720000000005
L3.0.0,"L3.0",2,0.43357328739399986,0.46970439467683323,1,1,0,1,0.54276054737200763,"OPTIMAL",0.046433089027467345,0.62960039999999995
L3.0.1,"L3.0",2,0.46970439467683323,0.50583550195966653,1,0,1,0,0,"INFEASIBLE",0.043891968207715432,0.69125749999999997
L3.0.0.0,"L3.0.0",3,0.43357328739399986,0.45163884103541652,1,1,0,1,0.54276054737200763,"OPTIMAL",0.041750190021380244,0.75111510000000004
L3.0.0.1,"L3.0.0",3,0.45163884103541652,0.46970439467683323,1,1,0,1,0.56082610101342434,"OPTIMAL",0.043040476901856459,0.81071409999999999
