telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.0675778,lp_complete,L0,0,0.144524,infeasible,0,0.578098,"complete_lp_relaxation"
0.131371,lp_complete,L1,0.144524,0.289049,optimal,0.289049,0.578098,"complete_lp_relaxation"
0.131402,parent_lp_requeue,L1,0.144524,0.289049,open,0.289049,0.578098,"selected_leaf_no_longer_controlling"
0.193166,lp_complete,L2,0.289049,0.433573,optimal,0.301517,0.578098,"complete_lp_relaxation"
0.193188,parent_lp_requeue,L2,0.289049,0.433573,open,0.301517,0.578098,"selected_leaf_no_longer_controlling"
0.261473,native_bound_target_reached,L2,0.289049,0.433573,open,0.433573,0.578098,"c6_next_strict_frontier_bound_reached_requeue"
0.32557,lp_complete,L3,0.433573,0.578098,optimal,0.525371,0.578098,"complete_lp_relaxation"
0.325591,parent_lp_requeue,L3,0.433573,0.578098,open,0.525371,0.578098,"selected_leaf_no_longer_controlling"
0.462443,terminal_mip_complete,L2,0.289049,0.433573,"OPTIMAL",0.542761,0.578015,"native_terminal_mip_optimal"
0.56831,atomic_split,L3,0.433573,0.578098,replaced,0.542761,0.578015,"current_complete_child_infeasibility"
0.691362,atomic_split,L3.0,0.433573,0.505836,replaced,0.542761,0.578015,"current_complete_child_infeasibility"
0.82091,terminal_mip_complete,L3.0.0,0.433573,0.469704,"INFEASIBLE",0.578015,0.578015,"native_terminal_mip_infeasible"
