event,source,generation,source_elapsed_seconds,content_sha256,duplicate,verifier_passed,published,objective,verification_seconds,reason
0,decoded_descent_verified_improvement,0,0.0003277,0b9ab691c88ecf5b157edca9bd944bf6edaf43aee37734df3999d48bd71e8479,0,1,1,0.94841806182773403,1.9e-06,published_monotone_verified_upper_bound
1,decoded_descent_verified_improvement,0,0.0004393,24e9f6117be49a3af80340c8c634d1d4b2e2d707fd506ff75cea71ecad107a4a,0,1,1,0.94067011127890421,8.9999999999999996e-07,published_monotone_verified_upper_bound
2,decoded_descent_verified_improvement,0,0.0011941,ccdecc077ab89b42e8f5be6b6c667a352c05c8ccec8fc4288f4a107d59e99bd5,0,1,1,0.89095234537861823,1.1999999999999999e-06,published_monotone_verified_upper_bound
3,decoded_descent_verified_improvement,0,0.0031051,7d9a29965aebf9645ec510695b78ebf037c89a094ad64ae957bdc716914151b9,0,1,1,0.87266677189065522,1.9e-06,published_monotone_verified_upper_bound
4,decoded_descent_verified_improvement,0,0.0092505,ce7d9aac0b11de5c9848a5e183ee87c7ef5a73e4d5f84deb99771d422398e497,0,1,1,0.85509052577330613,2.5000000000000002e-06,published_monotone_verified_upper_bound
5,decoded_descent_verified_improvement,0,0.0131618,87443825da339a6c61f4c2e2b86ab57788d97b23ad5b273cbba3b2c62c572208,0,1,1,0.8543436794186281,1.1999999999999999e-06,published_monotone_verified_upper_bound
