time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
38.4164038,native_hga_tgbc_initial,0.0585639731258,0.0233599038401,0.234693795238,0.659493110323,true,1,12,62,47,15,c2de1df96b5d0ba7,,true,false,true
