file,method,algorithm_preset,status,certified_original_problem,tailored_bc_enabled,tailored_bc_mode,tailored_bc_callback_available,tailored_bc_source_class,tailored_bc_candidate_projection_checks,tailored_bc_candidate_projection_verified,tailored_bc_candidate_projection_rejections,tailored_bc_candidate_projection_unsupported_mismatches,tailored_bc_candidate_route_projection_checks,tailored_bc_candidate_route_projection_verified,tailored_bc_candidate_route_projection_rejections,tailored_bc_candidate_route_projection_unsupported_mismatches,audit_passed,failures
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\high_imbalance_seed3201_hard_static_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_callback_auto_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_callback_auto_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_callback_auto_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_callback_auto_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_callback_off_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_callback_off_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_callback_off_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_plain_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_plain_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_plain_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_static_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_static_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini1_static_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_callback_auto_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_callback_auto_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_callback_auto_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_callback_auto_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_callback_off_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_callback_off_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_callback_off_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_plain_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_plain_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_plain_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_static_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_static_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\moderate_low_gini2_static_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\option_consistency_test.json,option-consistency-test,custom,diagnostic_complete,False,False,off,False,off,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tailored_bc_branch_callback_smoke_test.json,tailored-bc-branch-callback-smoke-test,custom,diagnostic_passed,False,True,callback,True,diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tailored_bc_callback_smoke_test.json,tailored-bc-callback-smoke-test,custom,diagnostic_passed,False,True,callback,True,diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_callback_auto_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_callback_auto_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_callback_off_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_callback_off_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_plain_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_plain_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_static_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
E:\codes\ExactEBRP\results\gf_tailored_bc_finalization_round\raw\tight_T_seed3102_hard_static_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,wrapper_timeout_noncertified,False,True,callback,True,compact_bc_leaf_diagnostic,0,0,0,0,0,0,0,0,True,
