phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L0.0,child_disjunction,0.12569183094621511,0.12695684869920004,inf,0.15708313110317415,target_reached_requeue,"INTERRUPTED",0.13620728857112599,1,0,1,0.70299983024597168,1.7883864772737237,1,"c6_child_bound_reached_parent_requeued_no_forced_split"
