anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,U_proof_launch,U_anchor_launch,proof_range_lower,proof_range_upper,normalization_source
0,0,0.245,1,0,0.245,0,9.8206646653025249,9.8206646653025249,0,0.97999999999999998,"proof"
1,0.245,0.48999999999999999,1,0.245,0.48999999999999999,0,9.8206646653025249,9.8206646653025249,0,0.97999999999999998,"proof"
2,0.48999999999999999,0.73499999999999999,1,0.48999999999999999,0.73499999999999999,0,9.8206646653025249,9.8206646653025249,0,0.97999999999999998,"proof"
3,0.73499999999999999,0.97999999999999998,1,0.73499999999999999,0.97999999999999998,0,9.8206646653025249,9.8206646653025249,0,0.97999999999999998,"proof"
