vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,3,17,20,18,16,7,19,5,15,8,2,13,0]",20,6235.681752634607,4440.0,10675.681752634606,10800.0,0.988489051169871,0
1,True,"[0,6,9,1,11,4,12,14,10,0]",20,6260.175331764501,3360.0,9620.175331764502,10800.0,0.8907569751633798,0
