run_id,node_uid,parent_uid,native_depth,gini_generation,relaxation_pass,gamma_L,gamma_U,pre_local_row_relaxation,post_local_row_relaxation,delta_rows_attached,duplicates_omitted,row_factory_seconds,row_api_seconds,status
stage2__tight_T_seed3102__baseline__900s,1,0,1,1,1,0,0.30035221834255404,0.43710249354748165,,1421,0,0.0139358,0.0004349,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,1,0,1,1,2,0,0.30035221834255404,0.43710249354748165,0.43710264413903416,,,0.0139358,0.0004349,passed
stage2__tight_T_seed3102__baseline__900s,3,1,2,2,1,0,0.15017610917127702,0.43710208881731216,,1421,0,0.0145173,0.00036180000000000001,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,3,1,2,2,2,0,0.15017610917127702,0.43710208881731216,0.46203993501331331,,,0.0145173,0.00036180000000000001,passed
stage2__tight_T_seed3102__baseline__900s,4,1,2,2,1,0.15017610917127702,0.30035221834255404,0.5062301192324361,,1421,0,0.014290799999999999,0.0003657,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,4,1,2,2,2,0.15017610917127702,0.30035221834255404,0.5062301192324361,0.51364573103248989,,,0.014290799999999999,0.0003657,passed
stage2__tight_T_seed3102__baseline__900s,5,3,3,3,1,0,0.075088054585638511,0.46208607861939238,,1421,0,0.0141823,0.00035340000000000002,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,6,3,3,3,1,0.075088054585638511,0.15017610917127702,0.46203993501331359,,1421,0,0.0151135,0.00048519999999999998,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,6,3,3,3,2,0.075088054585638511,0.15017610917127702,0.46203993501331359,0.48322471845182757,,,0.0151135,0.00048519999999999998,passed
stage2__tight_T_seed3102__baseline__900s,9,6,4,4,1,0.075088054585638511,0.11263208187845777,0.48322471845182757,,1421,0,0.0143581,0.00035819999999999998,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,9,6,4,4,2,0.075088054585638511,0.11263208187845777,0.48322471845182757,0.5140693550250458,,,0.0143581,0.00035819999999999998,passed
stage2__tight_T_seed3102__baseline__900s,10,6,4,4,1,0.11263208187845777,0.15017610917127702,0.48652347296862558,,1421,0,0.014478700000000001,0.00036739999999999999,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,10,6,4,4,2,0.11263208187845777,0.15017610917127702,0.48652347296862558,0.49769073656832585,,,0.014478700000000001,0.00036739999999999999,passed
stage2__tight_T_seed3102__baseline__900s,13,10,5,5,1,0.11263208187845777,0.1314040955248674,0.49769073656832585,,1421,0,0.015582,0.00040000000000000002,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,13,10,5,5,2,0.11263208187845777,0.1314040955248674,0.49769073656832585,0.50046094273199992,,,0.015582,0.00040000000000000002,passed
stage2__tight_T_seed3102__baseline__900s,15,13,6,6,1,0.11263208187845777,0.12201808870166259,0.50046094273199448,,1421,0,0.0143812,0.0003724,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,15,13,6,6,2,0.11263208187845777,0.12201808870166259,0.50046094273199448,0.50356865285657482,,,0.0143812,0.0003724,passed
stage2__tight_T_seed3102__baseline__900s,16,13,6,6,1,0.12201808870166259,0.1314040955248674,0.50144187871791168,,1421,0,0.0146208,0.0003702,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,16,13,6,6,2,0.12201808870166259,0.1314040955248674,0.50144187871791168,0.50382127090017548,,,0.0146208,0.0003702,passed
stage2__tight_T_seed3102__baseline__900s,17,15,7,7,1,0.11263208187845777,0.11732508529006018,0.50387082446870135,,1421,0,0.0141388,0.00037090000000000002,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,17,15,7,7,2,0.11263208187845777,0.11732508529006018,0.50387082446870135,0.50900677837875274,,,0.0141388,0.00037090000000000002,passed
stage2__tight_T_seed3102__baseline__900s,18,15,7,7,1,0.11732508529006018,0.12201808870166259,0.50356865285657426,,1421,0,0.014504,0.00038049999999999998,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,18,15,7,7,2,0.11732508529006018,0.12201808870166259,0.50356865285657426,0.50397050609596938,,,0.014504,0.00038049999999999998,passed
stage2__tight_T_seed3102__baseline__900s,23,18,8,8,1,0.11732508529006018,0.11967158699586139,0.50398101058318479,,1421,0,0.015600899999999999,0.0004036,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,23,18,8,8,2,0.11732508529006018,0.11967158699586139,0.50398101058318479,0.50620772433820005,,,0.015600899999999999,0.0004036,passed
stage2__tight_T_seed3102__baseline__900s,24,18,8,8,1,0.11967158699586139,0.12201808870166259,0.50397050609596961,,1421,0,0.015070999999999999,0.00037770000000000002,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,24,18,8,8,2,0.11967158699586139,0.12201808870166259,0.50397050609596961,0.50449598995047229,,,0.015070999999999999,0.00037770000000000002,passed
stage2__tight_T_seed3102__baseline__900s,27,24,9,9,1,0.11967158699586139,0.12084483784876199,0.50449598995047207,,1421,0,0.014272399999999999,0.0004172,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,27,24,9,9,2,0.11967158699586139,0.12084483784876199,0.50449598995047207,0.50510338802289645,,,0.014272399999999999,0.0004172,passed
stage2__tight_T_seed3102__baseline__900s,28,24,9,9,1,0.12084483784876199,0.12201808870166259,0.5045736313584489,,1421,0,0.0145372,0.00036400000000000001,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,28,24,9,9,2,0.12084483784876199,0.12201808870166259,0.5045736313584489,0.50485196897459761,,,0.0145372,0.00036400000000000001,passed
stage2__tight_T_seed3102__baseline__900s,31,28,10,10,1,0.12084483784876199,0.12143146327521229,0.50485196897459761,,1421,0,0.014420199999999999,0.00035609999999999998,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,31,28,10,10,2,0.12084483784876199,0.12143146327521229,0.50485196897459761,0.5049854323111117,,,0.014420199999999999,0.00035609999999999998,passed
stage2__tight_T_seed3102__baseline__900s,32,28,10,10,1,0.12143146327521229,0.12201808870166259,0.50489112660392022,,1421,0,0.01541,0.00036890000000000002,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,32,28,10,10,2,0.12143146327521229,0.12201808870166259,0.50489112660392022,0.50502961053080409,,,0.01541,0.00036890000000000002,passed
stage2__tight_T_seed3102__baseline__900s,14,10,5,5,1,0.1314040955248674,0.15017610917127702,0.5005095523466,,1421,0,0.014325299999999999,0.00040329999999999999,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,14,10,5,5,2,0.1314040955248674,0.15017610917127702,0.5005095523466,0.50565124442400533,,,0.014325299999999999,0.00040329999999999999,passed
stage2__tight_T_seed3102__baseline__900s,87,14,6,6,1,0.1314040955248674,0.14079010234807221,0.50565124442400533,,1421,0,0.014271600000000001,0.00037649999999999999,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,87,14,6,6,2,0.1314040955248674,0.14079010234807221,0.50565124442400533,0.5063117626933159,,,0.014271600000000001,0.00037649999999999999,passed
stage2__tight_T_seed3102__baseline__900s,88,14,6,6,1,0.14079010234807221,0.15017610917127702,0.50753612854400676,,1421,0,0.0145332,0.00038220000000000002,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,88,14,6,6,2,0.14079010234807221,0.15017610917127702,0.50753612854400676,0.51008026842520671,,,0.0145332,0.00038220000000000002,passed
stage2__tight_T_seed3102__baseline__900s,89,87,7,7,1,0.1314040955248674,0.13609709893646982,0.50631176269331579,,1421,0,0.0147197,0.00036890000000000002,awaiting_reoptimization
stage2__tight_T_seed3102__baseline__900s,89,87,7,7,2,0.1314040955248674,0.13609709893646982,0.50631176269331579,0.50675787254978055,,,0.0147197,0.00036890000000000002,passed
