telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
5.79381,lp_complete,L0,0,0.245,infeasible,0,8.77808,"complete_lp_relaxation"
20.6781,lp_complete,L1,0.245,0.49,infeasible,0.245,8.77808,"complete_lp_relaxation"
24.3186,lp_complete,L2,0.49,0.735,optimal,0.735,8.77808,"complete_lp_relaxation"
24.3186,parent_lp_requeue,L2,0.49,0.735,open,0.735,8.77808,"selected_leaf_no_longer_controlling"
27.2457,lp_complete,L3,0.735,0.98,optimal,8.10496,8.77808,"complete_lp_relaxation"
27.2457,parent_lp_requeue,L3,0.735,0.98,open,8.10496,8.77808,"selected_leaf_no_longer_controlling"
37.9098,native_bound_target_reached,L2,0.49,0.735,open,8.28764,8.77808,"c6_next_strict_frontier_bound_reached_requeue"
43.7099,native_bound_target_reached,L3,0.735,0.98,open,8.28861,8.77808,"c6_next_strict_frontier_bound_reached_requeue"
1503.72,terminal_mip_complete,L2,0.49,0.735,"OPTIMAL",8.29175,8.77198,"native_terminal_mip_optimal"
1580.38,terminal_mip_complete,L3,0.735,0.98,"INFEASIBLE",8.77198,8.77198,"native_terminal_mip_infeasible"
