run_id,algorithm,flow_variant,retained_event_sequence,callback_invocation_sequence,observation_time_seconds,scheduled_checkpoint_seconds,observation_age_seconds,fresh_observation,observation_source,callback_context,phase,native_deterministic_time,native_best_bound,native_incumbent,verified_same_run_ub,project_gap,native_cplex_gap,processed_nodes,open_nodes,native_solution_count,simplex_iterations,tree_memory_mb,gini_branch_count,ordinary_branch_count,current_open_gini_siblings,oldest_gini_sibling_delay_seconds,maximum_gini_sibling_delay_seconds,last_valid_lower_bound_improvement_time,first_incumbent_time,first_gini_branch_time,first_ordinary_branch_time,root_completion_time,model_rows,model_columns,model_nonzeros,executable_sha256,retention_trigger
round23_diag__s0_presolve_off,S0,round20-current,1,1,0.018920699999999999,0,0.018920699999999999,true,cplex_generic_global_progress,global_progress,root_lp,1.6932973861694336,0,,0.019278051143257303,1,,0,1,,0,,0,0,0,,,0.018920699999999999,,,,,11911,3374,67111,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,first_native_observation+heartbeat
round23_diag__s0_presolve_off,S0,round20-current,2,3,0.3336288,0.3336288,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,637.81850433349609,0.0034130372211192972,,0.019278051143257303,0.8229573520810457,,0,1,,2182,,0,0,0,,,0.3336288,,,,,11911,3374,67111,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,best_bound_change
round23_diag__s0_presolve_off,S0,round20-current,3,4,0.58093229999999996,0.58093229999999996,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,1038.7906293869019,0.0035147166017432396,,0.019278051143257303,0.8176829921435006,,0,1,,2470,,0,0,0,,,0.58093229999999996,,,,,11911,3374,67111,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,best_bound_change
round23_diag__s0_presolve_off,S0,round20-current,4,5,0.72255000000000003,0.72255000000000003,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,1371.644193649292,0.0035397207384712526,,0.019278051143257303,0.81638596597927859,,0,1,,3028,,0,0,0,,,0.72255000000000003,,,,,11911,3374,67111,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,best_bound_change
round23_diag__s0_presolve_off,S0,round20-current,5,6,0.84506919999999996,0.84506919999999996,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,1651.7694635391235,0.0035397207384711693,,0.019278051143257303,0.81638596597928292,,0,1,,3563,,0,0,0,,,0.72255000000000003,,,,,11911,3374,67111,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,best_bound_change
round23_diag__s0_presolve_off,S0,round20-current,6,7,1.0931587,1,0.093158700000000039,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,1919.7775974273682,0.0035483296631664677,,0.019278051143257303,0.81593939984916297,,0,1,,3670,,0,0,0,,,1.0931587,,,,,11911,3374,67111,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,best_bound_change+heartbeat
round23_diag__s0_presolve_off,S0,round20-current,7,8,1.195451,1.195451,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,2147.6972608566284,0.0035483296631664838,,0.019278051143257303,0.81593939984916231,,0,1,,4094,,0,0,0,,,1.195451,,,,,11911,3374,67111,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,best_bound_change
round23_diag__s0_presolve_off,S0,round20-current,8,10,3.0729172,2,1.0729172,false,cplex_generic_global_progress,global_progress,root_cuts,5757.7945289611816,0.0035483296631664838,,0.019278051143257303,0.81593939984916231,,0,1,,4094,,0,0,0,,,1.195451,,,,,11911,3374,67111,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,heartbeat
round23_diag__s0_presolve_off,S0,round20-current,9,11,3.1279403000000001,3.1279403000000001,0,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,5817.0700016021729,0.0035483296631664838,,0.019278051143257303,0.81593939984916231,,1,2,,4094,,1,0,1,0.00098710000000012954,0.00098710000000012954,1.195451,,3.1279403000000001,,3.1279403000000001,11911,3374,67111,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,solver_phase_change
round23_diag__s0_presolve_off,S0,round20-current,10,14,3.7737373999999999,3.7737373999999999,0,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,7301.568455696106,0.0035483296631664838,,0.019278051143257303,0.81593939984916231,,2,3,,4141,,2,0,2,0.58122619999999969,0.58122619999999969,1.195451,,3.1279403000000001,,3.1279403000000001,11911,3374,67111,b3fecef84dce8d6a2323d25a7877d5f16d14aa5f1fb644ae642bf636a229ee62,gini_branch_count_change
