event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.020317600000000002,0.032122987741966716,false,1e+100,true,0.12003680401721667,0,0,0,3,1,MIP
1,0.0225712,0.033724597644861819,true,1.2415211521862946,true,0.12003680401721667,0,0,4.9406564584124654e-324,3,1,MIP
2,0.029176500000000001,0.046265988348036129,true,1.2415211521862946,true,0.28672325621675976,0,0,4.9406564584124654e-324,3,1,MIP
3,0.056438000000000002,0.072969818987221866,true,1.1719811736549266,true,0.28672325621675981,0,0,9.8813129168249309e-324,3,1,MIP
4,0.078422099999999995,0.11776259642637196,true,1.1719811736549266,true,0.33488446720582909,0,0,9.8813129168249309e-324,3,1,MIP
5,0.0839916,0.12301217885364391,true,1.1174284674458719,true,0.33611155939078613,0,0,1.4821969375237396e-323,3,1,MIP
6,0.086436799999999994,0.12667021965850461,true,1.1174284674458719,true,0.33835268282808367,0,0,1.4821969375237396e-323,3,1,MIP
7,0.115482,0.16572491455216545,true,1.1174284674458719,true,0.34334565653942928,0,0,1.4821969375237396e-323,3,1,MIP
8,0.1198312,0.16957571866098564,true,1.0989285140075649,true,0.34352679866564384,0,0,1.9762625833649862e-323,3,1,MIP
9,0.12590750000000001,0.18035061845664474,true,1.0989285140075649,true,0.34733372925852163,0,0,1.9762625833649862e-323,3,1,MIP
10,0.16688520000000001,0.22671299345477455,true,1.0989285140075649,true,0.3492829937084706,0,0,1.9762625833649862e-323,3,1,MIP
11,0.1723953,0.23118923879318118,true,1.0585342218236202,true,0.34965198782454898,0,0,2.4703282292062327e-323,3,1,MIP
12,0.1762503,0.23827202901730354,true,1.0585342218236202,true,0.34977081788879244,0,0,2.4703282292062327e-323,3,1,MIP
13,0.2248317,0.29587175432204532,true,1.0585342218236202,true,0.35375324943315839,0,0,2.4703282292062327e-323,3,1,MIP
14,0.2309253,0.30126574008364093,true,1.0498356683210737,true,0.35398387035005963,0,0,2.9643938750474793e-323,3,1,MIP
15,0.25827359999999999,0.33267060078594113,true,1.0498356683210737,true,0.35400827904981286,0,0,2.9643938750474793e-323,3,1,MIP
16,0.29188330000000001,0.36761648099804844,true,0.92456168957839679,true,0.35400847065920021,0,0,4.9406564584124654e-323,3,1,MIP
17,0.314801,0.39758662322270139,true,0.92456168957839679,true,0.35550708296018535,2,4,4.9406564584124654e-323,3,1,MIP
18,0.31530469999999999,0.39821987520420293,true,0.92456168957839679,true,0.35673215530979063,3,5,4.9406564584124654e-323,3,1,MIP
19,0.41549700000000001,0.53397147136107226,true,0.92456168957839679,true,0.35673215530979063,77,61,4.9406564584124654e-323,3,1,MIP
20,0.44094559999999999,0.57732519776421531,true,0.92456168957839679,true,0.36205862317140153,80,62,4.9406564584124654e-323,3,1,MIP
