parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L0,0.77969,L0.0,0,1,L0.1,0.665599,0,0.665599,1e-07,"current_complete_child_infeasibility"
L1,0.78085,L1.0,0.722034,0,L1.1,0.840242,0,0.722034,1e-07,"current_child_gain_not_strict"
