run_id,parent_uid,parent_parent_uid,parent_native_depth,parent_gini_generation,child_gini_generation,parent_gamma_L,parent_gamma_U,split,parent_relaxation,lower_uid,lower_gamma_L,lower_gamma_U,lower_estimate,lower_gamma_floor,lower_weighted_penalty_lb,lower_domain_estimate,lower_lift,lower_station_deviation_lbs,upper_uid,upper_gamma_L,upper_gamma_U,upper_estimate,upper_gamma_floor,upper_weighted_penalty_lb,upper_domain_estimate,upper_lift,upper_station_deviation_lbs,estimate_mode,sibling_discriminated,creation_time,creation_node_count,open_nodes,simplex_iterations,validity_status,failure_reason
eager_gate__V12_M1__eager_only__presolve_off__30s,0,-1,0,0,1,0,0.34414394035087892,0.17860029160420776,0.21555687409373986,1,0,0.17860029160420776,0.21555687409373986,0,0.029589285714285714,0.0044383928571428569,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,2,0.17860029160420776,0.34414394035087892,0.21555687409373986,0.17860029160420776,0.029589285714285714,0.18303868446135063,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,parent-copy,false,1.2051021,0,1,716,passed,
eager_gate__V12_M1__eager_only__presolve_off__30s,2,0,1,1,2,0.17860029160420776,0.34414394035087892,0.26790043740631164,0.30024171134605515,3,0.17860029160420776,0.26790043740631164,0.30024171134605515,0.17860029160420776,0.029589285714285714,0.18303868446135063,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,4,0.26790043740631164,0.34414394035087892,0.30024171134605515,0.26790043740631164,0.029589285714285714,0.27233883026345451,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,parent-copy,false,1.2681168,2,1,893,passed,
eager_gate__V12_M1__eager_only__presolve_off__30s,3,2,2,2,3,0.17860029160420776,0.26790043740631164,0.2232503645052597,0.30164652250941865,5,0.17860029160420776,0.2232503645052597,0.30164652250941865,0.17860029160420776,0.029589285714285714,0.18303868446135063,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,6,0.2232503645052597,0.26790043740631164,0.30164652250941865,0.2232503645052597,0.029589285714285714,0.22768875736240257,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,parent-copy,false,1.2913038999999999,3,2,1201,passed,
eager_gate__V12_M1__eager_only__presolve_off__30s,5,3,3,3,4,0.17860029160420776,0.2232503645052597,0.20092532805473373,0.30458559590530654,7,0.17860029160420776,0.20092532805473373,0.30458559590530654,0.17860029160420776,0.029589285714285714,0.18303868446135063,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,8,0.20092532805473373,0.2232503645052597,0.30458559590530654,0.20092532805473373,0.029589285714285714,0.2053637209118766,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,parent-copy,false,1.3149582,4,3,1245,passed,
eager_gate__V12_M1__eager_only__presolve_off__30s,6,3,3,3,4,0.2232503645052597,0.26790043740631164,0.24557540095578567,0.32656953045198539,9,0.2232503645052597,0.24557540095578567,0.32656953045198539,0.2232503645052597,0.029589285714285714,0.22768875736240257,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,10,0.24557540095578567,0.26790043740631164,0.32656953045198539,0.24557540095578567,0.029589285714285714,0.25001379381292854,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,parent-copy,false,1.3399763,5,4,1294,passed,
eager_gate__V12_M1__eager_only__presolve_off__30s,7,5,4,4,5,0.17860029160420776,0.20092532805473373,0.18976280982947075,0.30913887071412605,11,0.17860029160420776,0.18976280982947075,0.30913887071412605,0.17860029160420776,0.029589285714285714,0.18303868446135063,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,12,0.18976280982947075,0.20092532805473373,0.30913887071412605,0.18976280982947075,0.029589285714285714,0.19420120268661362,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,parent-copy,false,1.4160866999999999,6,5,1380,passed,
eager_gate__V12_M1__eager_only__presolve_off__30s,8,5,4,4,5,0.20092532805473373,0.2232503645052597,0.21208784627999672,0.31345684437941085,13,0.20092532805473373,0.21208784627999672,0.31345684437941085,0.20092532805473373,0.029589285714285714,0.2053637209118766,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,14,0.21208784627999672,0.2232503645052597,0.31345684437941085,0.21208784627999672,0.029589285714285714,0.21652623913713959,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,parent-copy,false,1.4433085999999999,7,6,1434,passed,
eager_gate__V12_M1__eager_only__presolve_off__30s,11,7,5,5,6,0.17860029160420776,0.18976280982947075,0.18418155071683925,0.31608103848505953,15,0.17860029160420776,0.18418155071683925,0.31608103848505953,0.17860029160420776,0.029589285714285714,0.18303868446135063,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,16,0.18418155071683925,0.18976280982947075,0.31608103848505953,0.18418155071683925,0.029589285714285714,0.18861994357398212,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,parent-copy,false,1.4860446,8,7,1548,passed,
eager_gate__V12_M1__eager_only__presolve_off__30s,12,7,5,5,6,0.18976280982947075,0.20092532805473373,0.19534406894210224,0.31159881778923754,17,0.18976280982947075,0.19534406894210224,0.31159881778923754,0.18976280982947075,0.029589285714285714,0.19420120268661362,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,18,0.19534406894210224,0.20092532805473373,0.31159881778923754,0.19534406894210224,0.029589285714285714,0.19978246179924511,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,parent-copy,false,1.5086526,9,8,1690,passed,
eager_gate__V12_M1__eager_only__presolve_off__30s,17,12,6,6,7,0.18976280982947075,0.19534406894210224,0.19255343938578651,0.31298026735088325,19,0.18976280982947075,0.19255343938578651,0.31298026735088325,0.18976280982947075,0.029589285714285714,0.19420120268661362,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,20,0.19255343938578651,0.19534406894210224,0.31298026735088325,0.19255343938578651,0.029589285714285714,0.19699183224292938,0,0.10000000000000009|0|0|0|0.14285714285714279|0|0|0|0|0|0|0,parent-copy,false,1.5304656999999999,10,9,1754,passed,
