run_id,child_uid,parent_uid,sibling_uid,creation_time,first_process_time,delay_seconds,creation_node_count,first_process_node_count,delay_processed_nodes,child_estimate,domain_estimate,estimate_lift,estimate_mode
eager_gate__V12_M1__eager_only__presolve_off__30s,2,0,1,1.2051021,1.2540171,0.048915000000000042,0,2,2,0.21555687409373986,0.18303868446135063,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,3,2,4,1.2681168,1.2785211999999999,0.010404399999999869,2,3,1,0.30024171134605515,0.18303868446135063,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,5,3,6,1.2913038999999999,1.3030417999999999,0.011737899999999968,3,4,1,0.30164652250941865,0.18303868446135063,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,6,3,5,1.2913038999999999,1.3281084999999999,0.036804599999999965,3,5,2,0.30164652250941865,0.22768875736240257,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,7,5,8,1.3149582,1.404223,0.089264800000000033,4,6,2,0.30458559590530654,0.18303868446135063,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,8,5,7,1.3149582,1.4299933,0.11503510000000006,4,7,3,0.30458559590530654,0.2053637209118766,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,11,7,12,1.4160866999999999,1.4742968999999999,0.05821019999999999,6,8,2,0.30913887071412605,0.18303868446135063,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,12,7,11,1.4160866999999999,1.4966790000000001,0.080592300000000172,6,9,3,0.30913887071412605,0.19420120268661362,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,17,12,18,1.5086526,1.5185318000000001,0.0098792000000000879,9,10,1,0.31159881778923754,0.19420120268661362,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,19,17,20,1.5304656999999999,1.5486500000000001,0.018184300000000153,10,11,1,0.31298026735088325,0.19420120268661362,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,20,17,19,1.5304656999999999,1.5725560999999999,0.042090399999999972,10,12,2,0.31298026735088325,0.19699183224292938,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,21,19,22,1.5604966,1.6602319999999999,0.099735399999999919,11,13,2,0.3141736711058058,0.19420120268661362,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,22,19,21,1.5604966,1.6820877999999999,0.1215911999999999,11,14,3,0.3141736711058058,0.1955965174647715,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,27,22,28,1.6942466,1.7080096,0.01376299999999997,14,15,1,0.31437108438889794,0.1955965174647715,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,28,22,27,1.6942466,1.7340001,0.039753499999999997,14,16,2,0.31437108438889794,0.19629417485385042,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,31,28,32,1.7460837,1.7624435000000001,0.016359800000000035,16,17,1,0.31446989324945979,0.19629417485385042,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,32,28,31,1.7460837,2.0820744000000002,0.3359907000000002,16,18,2,0.31446989324945979,0.1966430035483899,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,4,2,3,1.2681168,2.1781888,0.91007199999999999,2,23,21,0.30024171134605515,0.27233883026345451,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,39,4,40,2.1904512,2.1952607999999998,0.0048095999999997474,23,24,1,0.35551202789193048,0.27233883026345451,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,41,39,42,2.2071184000000001,2.2619904000000002,0.054872000000000032,24,26,2,0.35551202789193048,0.27233883026345451,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,43,41,44,2.2738559,2.3380071999999998,0.0641512999999998,26,28,2,0.35551202789193048,0.27233883026345451,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,45,43,46,2.3496355000000002,2.3688859,0.019250399999999779,28,30,2,0.35551202789193048,0.27233883026345451,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,47,45,48,2.3805708999999999,2.4022193000000001,0.021648400000000123,30,32,2,0.35551202789193048,0.27233883026345451,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,48,45,47,2.3805708999999999,2.4244596,0.043888700000000114,30,33,3,0.35551202789193048,0.27472143973047225,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,49,47,50,2.4138530999999999,2.4454598999999999,0.031606800000000046,32,34,2,0.35551202789193048,0.27233883026345451,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,50,47,49,2.4138530999999999,2.4680692999999998,0.054216199999999937,32,35,3,0.35551202789193048,0.27353013499696338,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,53,49,54,2.4570731000000001,2.4904316,0.033358499999999847,34,36,2,0.35551202789193048,0.27233883026345451,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,54,49,53,2.4570731000000001,2.5139067000000002,0.05683360000000004,34,37,3,0.35551202789193048,0.27293448263020892,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,57,53,58,2.5021721000000001,2.5354915999999998,0.033319499999999724,36,38,2,0.35551202789193048,0.27233883026345451,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,18,12,17,1.5086526,2.7758539999999998,1.2672013999999998,9,40,31,0.31159881778923754,0.19978246179924511,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,63,18,64,2.8019055000000002,2.8242267999999999,0.022321299999999766,40,41,1,0.31413578339534404,0.19978246179924511,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,65,63,66,2.8358207000000002,2.8474808999999999,0.011660199999999676,41,42,1,0.31447900451097482,0.19978246179924511,0,parent-copy
eager_gate__V12_M1__eager_only__presolve_off__30s,67,65,68,2.8593226,2.8699455999999999,0.010622999999999827,42,43,1,0.31468857249705923,0.19978246179924511,0,parent-copy
