leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,1783.86,2.323,7.61712,0,7917,0,0.188319,2fcf9de869ea5d6aad0c6e1ed7009aed87be119e7cdf3873032c5337e4663ed0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M2_seed254020866__c6_simple_start__1800s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,1780.23,1.277,4.06902,0,6189,0,0.199795,a90a9734d432b93ec29c17f1bce71990f3a571dae0720742e98f36332e225510,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M2_seed254020866__c6_simple_start__1800s\external\native_logs\L1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,1777.65,1.548,5.0138,0,7180,0,0.213883,ca9d1bc31ca4aa3c505b523b32161c5798c0ff2735a2c8f74f417ecbd220f467,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M2_seed254020866__c6_simple_start__1800s\external\native_logs\L2_lp.gurobi.log"
L0,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1775.85,10.621,22.4961,1,11334,0,0.427389,2fcf9de869ea5d6aad0c6e1ed7009aed87be119e7cdf3873032c5337e4663ed0,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M2_seed254020866__c6_simple_start__1800s\external\native_logs\L0_c6_1_next_leaf_target_mip.gurobi.log"
L3,LP,"INFEASIBLE",0,1764.01,1.112,3.45996,0,6307,0,0.427389,e20477804a86ea14b77ebffa227b7327f02cb97b054a7cc74c9ace1e4a15025e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M2_seed254020866__c6_simple_start__1800s\external\native_logs\L3_lp.gurobi.log"
L1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1762.65,31.713,65.8596,1,23382,0,0.511038,a90a9734d432b93ec29c17f1bce71990f3a571dae0720742e98f36332e225510,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M2_seed254020866__c6_simple_start__1800s\external\native_logs\L1_c6_1_next_leaf_target_mip.gurobi.log"
L0.0,LP,"INFEASIBLE",0,1729.84,3.139,10.8839,0,9860,0,0.511038,38a8f17fd479c78fef8533e4f10867175002afda4d0a3ad65505b95dfd8a4b43,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M2_seed254020866__c6_simple_start__1800s\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,1725.41,1.397,4.64237,0,6608,0,0.511038,31d848aa650cb0730b8006c81b0f1524030145b48aa7e70d0f2cfda5d0cff81b,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M2_seed254020866__c6_simple_start__1800s\external\native_logs\L0.1_lp.gurobi.log"
L0.1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1723.76,11.851,24.5849,1,12594,0,0.552919,31d848aa650cb0730b8006c81b0f1524030145b48aa7e70d0f2cfda5d0cff81b,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M2_seed254020866__c6_simple_start__1800s\external\native_logs\L0.1_c6_1_next_leaf_target_mip.gurobi.log"
L1.0,LP,"OPTIMAL",0,1710.81,1.568,5.36716,0,6767,0,0.552919,6ee06c6198d8a382b468dd824c621020678b6e12a0515cedcbcc0c7cf89fd52e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M2_seed254020866__c6_simple_start__1800s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,1707.95,1.498,4.9965,0,7652,0,0.552919,a670fd3bad8c99cd3c22f8a809daeaaf0f00d367ffc25424eb756a8a85a2298f,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M2_seed254020866__c6_simple_start__1800s\external\native_logs\L1.1_lp.gurobi.log"
L1,MIP,"TIME_LIMIT",0,1706.2,1706.23,4779.5,1462,1.53243e+06,0,0.955957,a90a9734d432b93ec29c17f1bce71990f3a571dae0720742e98f36332e225510,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M2_seed254020866__c6_simple_start__1800s\external\native_logs\L1_terminal_mip.gurobi.log"
