file,method,algorithm_preset,status,cplex_threads,mip_threads,compact_bc_solver_threads,solver_thread_policy,thread_fairness_class,audit_passed,failures
results\gf_compact_bc_strengthening_round2\raw\dynamic_root_smoke.json,interval-cutoff-oracle,custom,interval_closed,0,1,0,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\high_imbalance_seed3201_300s_dynamic.json,gcap-frontier,paper-gf-compact-bc,gcap_frontier_not_closed,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\high_imbalance_seed3201_300s_dynamic_auto_oracle\interval_6.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\high_imbalance_seed3201_300s_dynamic_auto_oracle\interval_7.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_closed,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\high_imbalance_seed3202_1200s_dynamic.json,gcap-frontier,paper-gf-compact-bc,optimal,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\moderate_seed3301_300s_dynamic.json,gcap-frontier,paper-gf-compact-bc,gcap_frontier_not_closed,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\moderate_seed3301_300s_dynamic_auto_oracle\interval_10.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_closed,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\moderate_seed3301_300s_dynamic_auto_oracle\interval_11.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_closed,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\moderate_seed3301_300s_dynamic_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\moderate_seed3301_300s_dynamic_auto_oracle\interval_3.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_closed,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\moderate_seed3301_300s_dynamic_auto_oracle\interval_7.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\moderate_seed3301_300s_dynamic_auto_oracle\interval_9.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_closed,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic.json,gcap-frontier,paper-gf-compact-bc,gcap_frontier_not_closed,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_10.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_11.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_7.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\moderate_seed3302_300s_dynamic_auto_oracle\interval_9.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\tight_T_seed3101_300s_dynamic.json,gcap-frontier,paper-gf-compact-bc,optimal,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\tight_T_seed3102_300s_dynamic.json,gcap-frontier,paper-gf-compact-bc,gcap_frontier_not_closed,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\tight_T_seed3102_300s_dynamic_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\tight_T_seed3102_300s_dynamic_auto_oracle\interval_9.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_unresolved_timeout,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\V100_M5_high_imbalance_minimal_30s.json,gcap-frontier,paper-gf-compact-bc,model_size_limit,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\V100_M5_moderate_minimal_30s.json,gcap-frontier,paper-gf-compact-bc,model_size_limit,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\v12_m1_60s_static.json,gcap-frontier,paper-gf-compact-bc,optimal,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\v12_m1_60s_static_auto_oracle\interval_6.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_closed,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\v12_m1_60s_static_auto_oracle\interval_7.json,interval-cutoff-oracle,paper-gf-compact-bc,interval_closed,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\v12_m2_300s_dynamic.json,gcap-frontier,paper-gf-compact-bc,optimal,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\V50_M3_high_imbalance_60s.json,gcap-frontier,paper-gf-compact-bc,model_size_limit,0,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_compact_bc_strengthening_round2\raw\V50_M3_moderate_60s.json,gcap-frontier,paper-gf-compact-bc,model_size_limit,0,1,1,compact_bc_single_thread,one_thread_fair,True,
