run_id,child_uid,parent_uid,sibling_uid,creation_time,first_process_time,delay_seconds,creation_node_count,first_process_node_count,delay_processed_nodes,child_estimate,domain_estimate,estimate_lift,estimate_mode
stage3__V12_M1__s0_cplex__300s,1,0,2,1.5608109999999999,1.5613861,0.00057510000000005057,0,1,1,0.21794334660193349,0.0044383928571428569,0,parent-copy
stage3__V12_M1__s0_cplex__300s,2,0,1,1.5608109999999999,1.6079121999999999,0.047101199999999954,0,2,2,0.21794334660193349,0.18303868446135063,0,parent-copy
stage3__V12_M1__s0_cplex__300s,3,2,4,1.6618582,1.6623235000000001,0.00046530000000011285,2,3,1,0.30347244422094188,0.18303868446135063,0,parent-copy
stage3__V12_M1__s0_cplex__300s,4,2,3,1.6618582,1.7179278,0.056069600000000053,2,4,2,0.30347244422094188,0.27233883026345451,0,parent-copy
stage3__V12_M1__s0_cplex__300s,5,3,6,1.6911700999999999,1.751755,0.060584900000000053,3,5,2,0.30560214507236977,0.18303868446135063,0,parent-copy
stage3__V12_M1__s0_cplex__300s,6,3,5,1.6911700999999999,1.8095981000000001,0.1184280000000002,3,6,3,0.30560214507236977,0.22768875736240257,0,parent-copy
stage3__V12_M1__s0_cplex__300s,9,5,10,1.7824403,1.9233289,0.14088860000000003,5,7,2,0.30908366521985986,0.18303868446135063,0,parent-copy
stage3__V12_M1__s0_cplex__300s,10,5,9,1.7824403,2.036073,0.25363270000000004,5,8,3,0.30908366521985986,0.2053637209118766,0,parent-copy
stage3__V12_M1__s0_cplex__300s,13,9,14,1.9610265,2.0891753999999998,0.12814889999999979,7,9,2,0.31327989766276676,0.18303868446135063,0,parent-copy
stage3__V12_M1__s0_cplex__300s,14,9,13,1.9610265,2.1263272,0.16530069999999997,7,10,3,0.31327989766276676,0.19420120268661362,0,parent-copy
stage3__V12_M1__s0_cplex__300s,17,13,18,2.1206719000000001,2.1662107000000002,0.045538800000000101,9,11,2,0.3166924930440197,0.18303868446135063,0,parent-copy
stage3__V12_M1__s0_cplex__300s,18,13,17,2.1206719000000001,2.1842136999999999,0.063541799999999871,9,12,3,0.3166924930440197,0.18861994357398212,0,parent-copy
stage3__V12_M1__s0_cplex__300s,21,18,22,2.2103682,2.2112329000000002,0.00086470000000016256,12,13,1,0.31746225863827737,0.18861994357398212,0,parent-copy
stage3__V12_M1__s0_cplex__300s,22,18,21,2.2103682,2.2429030000000001,0.032534800000000086,12,14,2,0.31746225863827737,0.19141057313029786,0,parent-copy
stage3__V12_M1__s0_cplex__300s,25,22,26,2.2699025000000002,2.2707882000000001,0.00088569999999998927,14,15,1,0.31795374838212637,0.19141057313029786,0,parent-copy
stage3__V12_M1__s0_cplex__300s,26,22,25,2.2699025000000002,2.2978396000000001,0.027937099999999937,14,16,2,0.31795374838212637,0.19280588790845574,0,parent-copy
stage3__V12_M1__s0_cplex__300s,27,25,28,2.2938135000000002,2.3293491999999998,0.035535699999999615,15,17,2,0.31836784515781202,0.19141057313029786,0,parent-copy
stage3__V12_M1__s0_cplex__300s,28,25,27,2.2938135000000002,2.3592401000000001,0.06542659999999989,15,18,3,0.31836784515781202,0.19210823051937681,0,parent-copy
stage3__V12_M1__s0_cplex__300s,33,28,34,2.3893187,2.3901161000000002,0.00079740000000017019,18,19,1,0.31848930549960086,0.19210823051937681,0,parent-copy
stage3__V12_M1__s0_cplex__300s,20,14,19,2.1543890000000001,2.7524801999999999,0.59809119999999982,10,24,14,0.31640995708310454,0.19978246179924511,0,parent-copy
stage3__V12_M1__s0_cplex__300s,41,20,42,2.7774198999999999,2.7780228999999999,0.00060299999999990916,24,25,1,0.31793866917591024,0.19978246179924511,0,parent-copy
stage3__V12_M1__s0_cplex__300s,42,20,41,2.7774198999999999,2.8063153000000001,0.028895400000000127,24,26,2,0.31793866917591024,0.20257309135556084,0,parent-copy
