state_id,panel,instance,policy,process_cap_seconds,executable_sha256,model_sha256,model_identity_match,status,certificate,certificate_class,false_certificate,evidence_complete,cap_respected,native_status,lower_bound,frozen_cutoff,final_incumbent_available,final_incumbent,verified_upper_bound,gap,gi_common_horizon,work,solver_time_seconds,process_time_seconds,nodes,simplex_iterations,average_iterations_per_node,peak_memory_gb,root_relaxation_bound_available,root_relaxation_bound,final_root_cut_bound_available,final_root_cut_bound,root_work,root_time_seconds,root_simplex_iterations,root_cut_count,first_incumbent_work,first_incumbent_time_seconds,model_build_seconds,model_read_seconds,original_rows,original_columns,original_nonzeros,presolved_rows,presolved_columns,presolved_nonzeros,continuous_variables,integer_variables,binary_variables,min_matrix,max_matrix,min_objective,max_objective,min_bound,max_bound,min_rhs,max_rhs,branch_priority_assignment_status,branch_priority_tiers,exact_duplicate_row_elimination,exact_duplicate_rows_omitted,round50_symmetry_policy,round50_symmetry_rows,round51_subset_duration_big_m,round51_subset_duration_rows,round51_subset_duration_min_m,round51_subset_duration_max_m,round51_historical_m_may_be_unsafe,failure_reason,artifact_dir
D1,development,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,5b4df8aeea1494e362b6f2987212fd23ae120b91a773e34c6b06fa7447f67f2c,true,capped,False,certificate_rejected,False,True,True,TIME_LIMIT,0.039932706921716674,0.049468682614419446,False,0.049468682614419446,0.049468682614419446,0.19276793293709352,0.24158460384025418,254.4127543427575,117.03900003433228,118.0800028,2211,345220,156.13749434644956,0.201510358,True,0.03178028,True,0.03275018337784916,17.436400834012357,8.1309431,1014,70,-1,-1,0.2407474,0.5369568,16049,1404,164344,15508,1332,176697,676,728,608,0.0225,14815.4,0.0225,1,0.0494687,157.287,0.0494687,45530.7,default_no_assignment,all:all:p0=0,false,0,v0-cardinality,2,tight-tsp-lower-bound,12285,581.835,2453.4,False,none,results/gf_k1_tight_big_m_sparse_branching_round51/a1_core_runs/D1__a1-root-sparse-2x2
D2,development,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,bd4be8c65dae2fda3b45d5be50dd4f43128bd0ac10b27f026d1d8fa5b8a20814,true,exact,True,strict_fixed_interval_optimal,False,True,True,OPTIMAL,0.5045438521642069,0.5045438521642074,True,0.5045438521642074,0.5045438521642074,8.801796076697226e-16,0.02622910244732612,18.40873164006009,10.432000160217285,10.7576714,1138,92547,81.32425307557118,0.036367861,True,0.2074061,True,0.33373273850321983,5.096382026847865,3.8016902,1339,793,6.062260300397744,4.3246255,0.0631958,0.1304634,5719,1037,41151,3840,753,31773,492,545,445,0.0225,10441,0.0225,1,0.504544,74.7538,0.504544,38458.7,applied,routing_arc:B:p2=1;visit_selection:B:p1=1,false,0,v0-cardinality,2,tight-tsp-lower-bound,3069,958.449,4006.53,False,none,results/gf_k1_tight_big_m_sparse_branching_round51/a1_core_runs/D2__a1-root-sparse-2x2
D3,development,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,42744c4af9bd4d2ec3d52ff1ba75ee8ae3fbdcfdc9b8589893a16f74e1466f87,true,capped,False,certificate_rejected,False,True,True,TIME_LIMIT,0.36999284227678636,0.506422789224163,True,0.506422789224163,0.506422789224163,0.2693993040012803,0.31160709099273665,263.14438875653684,117.06500005722046,118.0894783,1906,224940,118.01678908709339,0.244577504,True,0.1067032,True,0.3335400633632256,19.270152680099983,11.401732,2085,842,15.33644554802121,8.8507042,0.2378117,0.542503,16042,1402,163775,15324,1351,237882,675,727,607,0.0225,14202.9,0.0225,1,0.506423,139.549,0.366412,43045.8,default_no_assignment,all:all:p0=0,false,0,v0-cardinality,2,tight-tsp-lower-bound,12285,934.146,3149.11,False,none,results/gf_k1_tight_big_m_sparse_branching_round51/a1_core_runs/D3__a1-root-sparse-2x2
D4,development,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,57b6fa03dea983c16136f9226643a5852086d5e6fa1dcb83471e42ab3d8da91b,true,capped,False,certificate_rejected,False,True,True,TIME_LIMIT,0.4275396389748848,0.506422789224163,True,0.506343307565206,0.506343307565206,0.15563288269623862,0.2326144522585862,251.45501704415284,117.06999969482422,118.0890941,2673,250285,93.63449307893752,0.250050897,True,0.1073726,True,0.37883412400878963,18.34587583892479,9.5438007,2122,771,24.498176171651256,12.5899934,0.2434271,0.5265549,16042,1402,163775,15325,1351,233548,675,727,607,0.0225,14202.9,0.0225,1,0.253211,139.549,0.253211,43045.8,applied,visit_selection:B:p1=1;visit_selection:B:p2=1,false,0,v0-cardinality,2,tight-tsp-lower-bound,12285,934.146,3149.11,False,none,results/gf_k1_tight_big_m_sparse_branching_round51/a1_core_runs/D4__a1-root-sparse-2x2
D5,development,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,b955db3473f5892f3b8f46f1745645fcbedb3d644e6950f28654101d9bfa91a3,true,exact,True,strict_fixed_interval_cutoff_infeasible,False,True,True,INFEASIBLE,1e+100,0.506422789224163,False,0.506422789224163,0.506422789224163,0,0.010611193282549631,21.768376008242782,10.170999765396118,11.1732042,73,20384,279.2328767123288,0.137126202,True,0.3338139,True,0.492204829429349,14.78020108571809,7.6749648,1963,295,-1,-1,0.2370938,0.5238833,16042,1402,163921,15399,1364,238023,675,727,607,0.0225,14202.9,0.0225,1,0.253211,139.549,0.253211,43045.8,applied,drop_quantity:I:p1=1;pickup_quantity:I:p2=1,false,0,v0-cardinality,2,tight-tsp-lower-bound,12285,934.146,3149.11,False,none,results/gf_k1_tight_big_m_sparse_branching_round51/a1_core_runs/D5__a1-root-sparse-2x2
D6,development,round39_small_hard_V12_M2_Q20_slot06_seed258908503,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,95f8e4a56832ad5f336995b98c66084993492c0b043ee633c5c25729bc646675,true,exact,True,strict_fixed_interval_optimal,False,True,True,OPTIMAL,0.7062530985290809,0.7062530985290749,True,0.7062530985290749,0.7062530985290749,0,0.03336271177602442,44.088750014960574,24.35800004005432,25.0531113,1697,82589,48.667648791985854,0.123565104,True,0.3180954,True,0.595005324367165,10.898545763704645,7.6184145,1176,604,22.8774695004549,14.9695398,0.1624376,0.3422748,10921,1014,109433,10072,886,141490,505,509,425,0.0225,11748.1,0.0225,1,0.706253,173.332,0.629427,41002.8,applied,routing_arc:B:p2=1;visit_selection:B:p1=1,false,0,v0-cardinality,1,tight-tsp-lower-bound,8190,687.484,3509.35,False,none,results/gf_k1_tight_big_m_sparse_branching_round51/a1_core_runs/D6__a1-root-sparse-2x2
D9,development,tight_T_seed3102,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,3627afe65bdbed2f2133fce6a1648b235c8d74165e7f9148d1e7fee619c2a8d9,true,capped,False,certificate_rejected,False,True,True,TIME_LIMIT,0.5291978193400882,0.6007044366851081,False,0.6007044366851081,0.6007044366851081,0.11903793775790593,0.1327397898204949,240.88709033683642,117.61200046539307,118.0409295,603,353661,586.502487562189,0.144944054,True,0.4426226,True,0.5189954800020847,34.5046109069249,15.2557345,3842,551,-1,-1,0.0807918,0.1782206,10870,3372,53465,9848,3127,77827,1682,1690,1490,0.0075,15554.8,0.0075,1,0.300352,1967.6,0.300352,49109.5,applied,routing_arc:B:p2=1;visit_selection:B:p1=1,false,0,v0-cardinality,2,tight-tsp-lower-bound,0,0,0,False,none,results/gf_k1_tight_big_m_sparse_branching_round51/a1_core_runs/D9__a1-root-sparse-2x2
D10,development,tight_T_seed3102,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,a43ff20d75215049f81aee5c44b6a97c35bf7f2105d31c3e614a2bd23a076bd0,true,exact,True,strict_fixed_interval_cutoff_infeasible,False,True,True,INFEASIBLE,1e+100,0.6007044366851081,False,0.6007044366851081,0.6007044366851081,0,0.036859985609377206,205.50327727192436,101.40099954605103,101.8136914,802,295127,367.98877805486285,0.147097473,True,0.4640361,True,0.5706315722744337,26.613616465643048,12.7369056,3719,504,-1,-1,0.0811403,0.1784138,10870,3372,53465,9847,3126,79079,1682,1690,1490,0.0075,15554.8,0.0075,1,0.150176,1967.6,0.150176,49109.5,applied,operation_mode:B:p1=1;routing_arc:B:p2=1,false,0,v0-cardinality,2,tight-tsp-lower-bound,0,0,0,False,none,results/gf_k1_tight_big_m_sparse_branching_round51/a1_core_runs/D10__a1-root-sparse-2x2
D11,development,tight_T_seed3102,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,2f9aec02ad74995b2199feca380842d0fd3f0f5b84b5af51ecfcb146c233956e,true,capped,False,certificate_rejected,False,True,True,TIME_LIMIT,0.5672522281153554,0.6007044366851081,False,0.6007044366851081,0.6007044366851081,0.05568829948111158,0.06262167734848836,235.00154457312593,117.60899996757507,118.0451307,618,373410,604.2233009708738,0.160608549,True,0.5137004,True,0.5647915854182156,52.925570965047825,23.4942095,3801,325,-1,-1,0.0801832,0.18306689999999995,10870,3372,53705,9955,3116,83508,1682,1690,1490,0.0075,15554.8,0.0075,1,0.150176,1967.6,0.150176,49109.5,applied,pickup_quantity:I:p1=1;visit_selection:B:p2=1,false,0,v0-cardinality,2,tight-tsp-lower-bound,0,0,0,False,none,results/gf_k1_tight_big_m_sparse_branching_round51/a1_core_runs/D11__a1-root-sparse-2x2
