state_id,baseline_policy,candidate_policy,process_cap_seconds,executable_sha256,model_sha256,canonical_model_byte_identical,baseline_status,candidate_status,baseline_certificate,candidate_certificate,lost_baseline_certificate,false_certificate,baseline_work,candidate_total_work,candidate_terminal_mip_work,candidate_root_plus_probe_work,total_work_delta,total_work_ratio,baseline_process_time_seconds,candidate_total_process_time_seconds,baseline_gap,candidate_gap,baseline_gi,candidate_gi,candidate_count,probe_count,priority_count,fallback_reason,regressed,severe_regression,severe_regression_reason,engineering_evidence_complete
D1,m1-tight-big-m-v0,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,5b4df8aeea1494e362b6f2987212fd23ae120b91a773e34c6b06fa7447f67f2c,true,capped,capped,false,false,false,false,255.7774846862124,254.4127543427575,251.58623860535459,2.826515737402867,-1.3647303434549087,0.9946643843764077,118.0815815,118.0800028,0.19265835574246712,0.19276793293709352,0.2410873145720041,0.24158460384025418,4,8,0,all_valid_candidates_zero_improvement,true,false,none,true
D2,m1-tight-big-m-v0,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,bd4be8c65dae2fda3b45d5be50dd4f43128bd0ac10b27f026d1d8fa5b8a20814,true,exact,exact,true,true,false,false,18.615333819253582,18.40873164006009,17.377453160213918,1.0312784798461654,-0.20660217919349222,0.9889015055437895,10.8029757,10.7576714,0,8.801796076697226e-16,0.027986202377679216,0.02622910244732612,4,8,2,none,false,false,none,true
D3,m1-tight-big-m-v0,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,42744c4af9bd4d2ec3d52ff1ba75ee8ae3fbdcfdc9b8589893a16f74e1466f87,true,capped,capped,false,false,false,false,263.60290782393344,263.14438875653684,259.63091677577728,3.5134719807596073,-0.458519067396594,0.9982605690082036,118.0850568,118.0894783,0.2678534144264777,0.2693993040012803,0.31134231991739064,0.31160709099273665,4,8,0,all_valid_candidates_zero_improvement,true,false,none,true
D4,m1-tight-big-m-v0,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,57b6fa03dea983c16136f9226643a5852086d5e6fa1dcb83471e42ab3d8da91b,true,capped,capped,false,false,false,false,246.60379678346163,251.45501704415284,247.50605591309866,3.9489611310541464,4.851220260691207,1.0196721231544985,118.085733,118.0890941,0.10279213396653851,0.15563288269623862,0.21952380896811477,0.2326144522585862,4,8,2,none,true,true,capped_gap_ratio_and_absolute,true
D5,m1-tight-big-m-v0,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,b955db3473f5892f3b8f46f1745645fcbedb3d644e6950f28654101d9bfa91a3,true,exact,exact,true,true,false,false,19.23880903898762,21.768376008242782,17.741466075943237,4.026909932299546,2.529566969255164,1.1314825135032514,9.9133782,11.1732042,0,0,0.010105433617189673,0.010611193282549631,4,8,2,none,true,false,none,true
D6,m1-tight-big-m-v0,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,95f8e4a56832ad5f336995b98c66084993492c0b043ee633c5c25729bc646675,true,exact,exact,true,true,false,false,50.206477637843754,44.088750014960574,42.069727435005134,2.0190225799554393,-6.11772762288318,0.8781486391653999,25.3054704,25.0531113,0,0,0.03395591282908725,0.03336271177602442,4,8,2,none,false,false,none,true
D9,m1-tight-big-m-v0,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,3627afe65bdbed2f2133fce6a1648b235c8d74165e7f9148d1e7fee619c2a8d9,true,capped,capped,false,false,false,false,238.29545292255895,240.88709033683642,235.48093813076625,5.406152206070174,2.5916374142774714,1.0108757317124288,118.0389883,118.0409295,0.11491315938024058,0.11903793775790593,0.1284164039578847,0.1327397898204949,4,8,2,none,true,false,none,true
D10,m1-tight-big-m-v0,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,a43ff20d75215049f81aee5c44b6a97c35bf7f2105d31c3e614a2bd23a076bd0,true,exact,exact,true,true,false,false,199.30559044359478,205.50327727192436,199.30559044359478,6.197686828329578,6.19768682832958,1.031096402336409,99.164974,101.8136914,0,0,0.03685576742337253,0.036859985609377206,4,8,2,none,true,false,none,true
D11,m1-tight-big-m-v0,a1-root-sparse-2x2,120,abfcf957b30f36d8688635306285934a4d8420e09b95fbcd7367161545a305fa,2f9aec02ad74995b2199feca380842d0fd3f0f5b84b5af51ecfcb146c233956e,true,capped,capped,false,false,false,false,235.75471918561033,235.00154457312593,229.34569953319755,5.655845039928408,-0.7531746124844005,0.9968052617776384,118.0407298,118.0451307,0.054586175939821645,0.05568829948111158,0.059838794237578624,0.06262167734848836,4,8,2,none,true,false,none,true
