state_id,baseline_policy,candidate_policy,process_cap_seconds,executable_sha256,model_sha256,canonical_model_byte_identical,baseline_status,candidate_status,baseline_certificate,candidate_certificate,lost_baseline_certificate,false_certificate,baseline_work,candidate_total_work,candidate_terminal_mip_work,candidate_root_plus_probe_work,total_work_delta,total_work_ratio,baseline_process_time_seconds,candidate_total_process_time_seconds,baseline_gap,candidate_gap,baseline_gi,candidate_gi,candidate_count,probe_count,priority_count,fallback_reason,regressed,severe_regression,severe_regression_reason,engineering_evidence_complete
D1,m1-tight-big-m-v0,a1r-root-sparse-top1,120,b5e12cd23699d8ea2177381e3e154eb4c385873b4ec180699f71270c81803cd4,5b4df8aeea1494e362b6f2987212fd23ae120b91a773e34c6b06fa7447f67f2c,true,capped,capped,false,false,false,false,255.35280547518624,254.87264643175766,252.04613069435476,2.826515737402867,-0.4801590434285856,0.9981196249536595,118.0803802,118.0823161,0.19265835574246712,0.19276793293709352,0.2411664843552348,0.24155339392628442,4,8,0,all_valid_candidates_zero_improvement,true,false,none,true
D2,m1-tight-big-m-v0,a1r-root-sparse-top1,120,b5e12cd23699d8ea2177381e3e154eb4c385873b4ec180699f71270c81803cd4,bd4be8c65dae2fda3b45d5be50dd4f43128bd0ac10b27f026d1d8fa5b8a20814,true,exact,exact,true,true,false,false,18.615333819253582,20.155367481521836,19.124089001675664,1.0312784798461654,1.5400336622682538,1.0827293067758699,10.7866198,11.7439858,0,0,0.027944523274279036,0.027772987398787703,4,8,1,none,true,false,none,true
D3,m1-tight-big-m-v0,a1r-root-sparse-top1,120,b5e12cd23699d8ea2177381e3e154eb4c385873b4ec180699f71270c81803cd4,42744c4af9bd4d2ec3d52ff1ba75ee8ae3fbdcfdc9b8589893a16f74e1466f87,true,capped,capped,false,false,false,false,263.44896292191186,262.91848389557003,259.40501191481047,3.5134719807596073,-0.5304790263418226,0.9979864068529316,118.0847319,118.0861066,0.2678534144264777,0.2693993040012803,0.3112992775138785,0.3116946403512275,4,8,0,all_valid_candidates_zero_improvement,true,false,none,true
D4,m1-tight-big-m-v0,a1r-root-sparse-top1,120,b5e12cd23699d8ea2177381e3e154eb4c385873b4ec180699f71270c81803cd4,57b6fa03dea983c16136f9226643a5852086d5e6fa1dcb83471e42ab3d8da91b,true,capped,capped,false,false,false,false,246.1131786927811,252.3710170112254,248.42205588017123,3.9489611310541464,6.2578383184443,1.0254266689483371,118.0887241,118.0847789,0.1030094951683389,0.1045155604008452,0.21984489034709018,0.21595095153790733,4,8,1,none,true,false,none,true
D5,m1-tight-big-m-v0,a1r-root-sparse-top1,120,b5e12cd23699d8ea2177381e3e154eb4c385873b4ec180699f71270c81803cd4,b955db3473f5892f3b8f46f1745645fcbedb3d644e6950f28654101d9bfa91a3,true,exact,exact,true,true,false,false,19.23880903898762,23.047945837743605,19.021035905444059,4.026909932299546,3.8091367987559863,1.1979923388727824,9.9449676,11.9431347,0,0,0.010210440202608657,0.010610496971461202,4,8,1,none,true,false,none,true
D6,m1-tight-big-m-v0,a1r-root-sparse-top1,120,b5e12cd23699d8ea2177381e3e154eb4c385873b4ec180699f71270c81803cd4,95f8e4a56832ad5f336995b98c66084993492c0b043ee633c5c25729bc646675,true,exact,exact,true,true,false,false,50.206477637843754,57.7028341292186,55.683811549263162,2.0190225799554393,7.496356491374847,1.149310544058649,25.3382415,27.7793117,0,9.674350288089215e-09,0.03402712868497708,0.034121340767108044,4,8,1,none,true,false,none,true
D9,m1-tight-big-m-v0,a1r-root-sparse-top1,120,b5e12cd23699d8ea2177381e3e154eb4c385873b4ec180699f71270c81803cd4,3627afe65bdbed2f2133fce6a1648b235c8d74165e7f9148d1e7fee619c2a8d9,true,capped,capped,false,false,false,false,238.33385394602044,238.4290841774834,233.02293197141321,5.406152206070174,0.09523023146294918,1.000399566531931,118.0394765,118.0545589,0.11491315938024058,0.11491315938024058,0.1284392533552629,0.12864432680338228,4,8,1,none,true,false,none,true
D10,m1-tight-big-m-v0,a1r-root-sparse-top1,120,b5e12cd23699d8ea2177381e3e154eb4c385873b4ec180699f71270c81803cd4,a43ff20d75215049f81aee5c44b6a97c35bf7f2105d31c3e614a2bd23a076bd0,true,exact,exact,true,true,false,false,199.30559044359478,205.50327727192436,199.30559044359478,6.197686828329578,6.19768682832958,1.031096402336409,99.1269237,101.907856,0,0,0.03687082694454473,0.03694056785632638,4,8,1,none,true,false,none,true
D11,m1-tight-big-m-v0,a1r-root-sparse-top1,120,b5e12cd23699d8ea2177381e3e154eb4c385873b4ec180699f71270c81803cd4,2f9aec02ad74995b2199feca380842d0fd3f0f5b84b5af51ecfcb146c233956e,true,capped,capped,false,false,false,false,235.76141705261543,236.13312692244182,230.47728188251344,5.655845039928408,0.37170986982638965,1.0015766357128038,118.0397036,118.0439722,0.054586175939821645,0.05531250731066362,0.05983013852808919,0.06126942918201572,4,8,1,none,true,false,none,true
