parent_id,eligible,decision_valid,split,child_infeasibility_trigger,strict_bound_trigger,normalized_disjunction_gain,parent_native_bound_target,target_phase_required,reason,b_plus,eta_proof,eta_anchor,normalization_source,normalization_upper_bound
L1,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.010616867483190918,0,0,"proof",0.015268500023226654
L2,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.012704087221289276,0,0,"proof",0.015268500023226654
L3,true,1,1,1,0,,,0,"current_complete_child_infeasibility",0.014868136428274198,,,"proof",0.015268500023226654
L3.0,true,1,1,1,0,,,0,"current_complete_child_infeasibility",0.014880670182852312,,,"proof",0.015268500023226654
L3.0.0,true,1,1,0,0,0.053978944711063515,,0,"current_normalized_child_gain_reaches_rho",0.014901604828363179,0.053978944711063515,0.053978944711063515,"proof",0.015268500023226654
L3.0.0.1,true,1,1,1,0,,,0,"current_complete_child_infeasibility",0.015195271577440998,,,"proof",0.015268500023226654
L3.0.0.1.0,true,1,1,1,0,,,0,"current_complete_child_infeasibility",0.015199874090474338,,,"proof",0.015268500023226654
L3.0.0.1.0.0,true,1,1,0,0,0.035110694594421656,,0,"current_normalized_child_gain_reaches_rho",0.015202283594640462,0.035110694594421656,0.035110694594421656,"proof",0.015268500023226654
L3.0.0.1.0.0.1,false,true,false,false,false,,,false,"structurally_terminal",,,,,
