leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.0038171250058066635,1,1,0,1,0.0085225265171433289,"OPTIMAL",0.078162479190828221,0.1047346
L1,"",0,0.0038171250058066635,0.007634250011613327,1,1,0,1,0.010463496080083139,"OPTIMAL",0.079553623160261489,0.20605989999999999
L2,"",0,0.007634250011613327,0.011451375017419991,1,1,0,1,0.01255132079354512,"OPTIMAL",0.076156102497397418,0.3017263
L3,"",0,0.011451375017419991,0.015268500023226654,1,1,0,1,0.014868136428274191,"OPTIMAL",0.071841712718386241,0.51018269999999999
L1.0,"L1",1,0.0038171250058066635,0.0057256875087099953,1,1,0,1,0.010616867483190918,"OPTIMAL",0.076027743014983371,0.95633699999999999
L1.1,"L1",1,0.0057256875087099953,0.007634250011613327,1,1,0,1,0.011660638790602026,"OPTIMAL",0.07949034473534855,1.0472108
L2.0,"L2",1,0.007634250011613327,0.0095428125145166597,1,1,0,1,0.012704087221289276,"OPTIMAL",0.080404538747312265,1.1930608
L2.1,"L2",1,0.0095428125145166597,0.011451375017419991,1,1,0,1,0.013746080458460812,"OPTIMAL",0.076765722683848389,1.2895388999999999
L3.0,"L3",1,0.011451375017419991,0.013359937520323321,1,1,0,1,0.014868136428274198,"OPTIMAL",0.067930830932503156,1.4042840999999999
L3.1,"L3",1,0.013359937520323321,0.015268500023226654,1,0,1,0,0,"INFEASIBLE",0.059150057092857554,1.4906686
L3.0.0,"L3.0",2,0.011451375017419991,0.012405656268871655,1,1,0,1,0.014880670182852312,"OPTIMAL",0.077948047910412474,1.5854508
L3.0.1,"L3.0",2,0.012405656268871655,0.013359937520323321,1,0,1,0,0,"INFEASIBLE",0.056547219349586154,1.6703908000000001
L3.0.0.0,"L3.0.0",3,0.011451375017419991,0.011928515643145822,1,1,0,1,0.014901604828363179,"OPTIMAL",0.07630150017935769,1.7635931
L3.0.0.1,"L3.0.0",3,0.011928515643145822,0.012405656268871655,1,1,0,1,0.01518541484435516,"OPTIMAL",0.077731398032980653,1.8542164000000001
L3.0.0.1.0,"L3.0.0.1",4,0.011928515643145822,0.012167085956008739,1,1,0,1,0.015195271577440998,"OPTIMAL",0.075694152371268794,2.0030834999999998
L3.0.0.1.1,"L3.0.0.1",4,0.012167085956008739,0.012405656268871655,1,0,1,0,0,"INFEASIBLE",0.066058702840193426,2.0907010000000001
L3.0.0.1.0.0,"L3.0.0.1.0",5,0.011928515643145822,0.01204780079957728,1,1,0,1,0.015199874090474338,"OPTIMAL",0.074478035538415865,2.1817468
L3.0.0.1.0.1,"L3.0.0.1.0",5,0.01204780079957728,0.012167085956008739,1,0,1,0,0,"INFEASIBLE",0.077738012934123149,2.2693777000000002
L3.0.0.1.0.0.0,"L3.0.0.1.0.0",6,0.011928515643145822,0.011988158221361551,1,1,0,1,0.015202283594640462,"OPTIMAL",0.071289735213416333,2.359944
L3.0.0.1.0.0.1,"L3.0.0.1.0.0",6,0.011988158221361551,0.01204780079957728,1,1,0,1,0.015238084751319051,"OPTIMAL",0.075789914550336721,2.4499881000000001
