leaf_id,gamma_L,gamma_U,factory_version,factory_signature,canonical_row_signature,model_sha256,global_family_count,interval_family_count,selector_variable_count,contract_valid
R,0,0.94999999999999996,round19_v2_projected_centering,2351e512aa323058,792390f5a845437e539a88d01023ac706cbd8b2ed3d5403bddb69e913a548f41,792390f5a845437e539a88d01023ac706cbd8b2ed3d5403bddb69e913a548f41,6,9,0,1
R.0,0,0.47499999999999998,round19_v2_projected_centering,72af63ba689a2397,78700499303dc5a77b7010d9e765d1206cda4596855f9f2a53ce4611d0463dc4,78700499303dc5a77b7010d9e765d1206cda4596855f9f2a53ce4611d0463dc4,6,9,0,1
R.1,0.47499999999999998,0.94999999999999996,round19_v2_projected_centering,0eccca469c81e782,6a0fb2d055252a76015a76a8884b4cd133f3a1c111106a00cb8c212d4469dba6,6a0fb2d055252a76015a76a8884b4cd133f3a1c111106a00cb8c212d4469dba6,6,9,0,1
R.1.0,0.47499999999999998,0.71249999999999991,round19_v2_projected_centering,df2a21a516e37094,6c061b5e28ce489fa92a9a62fa96488fe755e2069f3c89da1ecce385b8279633,6c061b5e28ce489fa92a9a62fa96488fe755e2069f3c89da1ecce385b8279633,6,9,0,1
R.1.1,0.71249999999999991,0.94999999999999996,round19_v2_projected_centering,2b8d5ae0e83fa9ff,52b3c3cc6c2d1fb87d16168a27a3047470c29dc5847bd6f4ded62f39890130cc,52b3c3cc6c2d1fb87d16168a27a3047470c29dc5847bd6f4ded62f39890130cc,6,9,0,1
R.1.0.1,0.59375,0.71249999999999991,round19_v2_projected_centering,2f7e892d3e9dd95f,191b67534a4609e5e38e7bf3c1649d9ce79406138d5046dc0602ddd680017ee6,191b67534a4609e5e38e7bf3c1649d9ce79406138d5046dc0602ddd680017ee6,6,9,0,1
R.1.0.0,0.47499999999999998,0.59375,round19_v2_projected_centering,e1663fd7500127bd,827f97de332d25d6d0f73505f4c44d7c62259ab8e568d12923a4cf2b94f35784,827f97de332d25d6d0f73505f4c44d7c62259ab8e568d12923a4cf2b94f35784,6,9,0,1
R.1.0.0.1,0.53437500000000004,0.59375,round19_v2_projected_centering,402613de87c33b41,71a782d7caa3c933b9b72d70e88fa28adfe7e83847b20a159f1a77effe8eba5c,71a782d7caa3c933b9b72d70e88fa28adfe7e83847b20a159f1a77effe8eba5c,6,9,0,1
R.1.0.0.0,0.47499999999999998,0.53437500000000004,round19_v2_projected_centering,75964db9acf1e151,299d41778c11582237136ca4c6ad3295ae9ec093371c286ce21e3bb7605e9ab8,299d41778c11582237136ca4c6ad3295ae9ec093371c286ce21e3bb7605e9ab8,6,9,0,1
R.1.0.0.0.0,0.47499999999999998,0.50468749999999996,round19_v2_projected_centering,7c3eddc4ec2c2c38,e95b229c28b0e5d05b69e560ffff066424ad91bd85b3da97e745fe504ce408ea,e95b229c28b0e5d05b69e560ffff066424ad91bd85b3da97e745fe504ce408ea,6,9,0,1
R.1.0.0.0.1,0.50468749999999996,0.53437500000000004,round19_v2_projected_centering,3ef69820b8bf05dc,86f6cd6a46d0a6eab96c02d145ad1b95d4f13a20f5d81d11f657290cb4da6409,86f6cd6a46d0a6eab96c02d145ad1b95d4f13a20f5d81d11f657290cb4da6409,6,9,0,1
R.1.0.0.0.1.0,0.50468749999999996,0.51953125,round19_v2_projected_centering,966481854958386d,ca0d6698d6e84d60a2e0f2b599ba9b2ed0a25f22eaec9ff1ecb5b7dc049d5a55,ca0d6698d6e84d60a2e0f2b599ba9b2ed0a25f22eaec9ff1ecb5b7dc049d5a55,6,9,0,1
R.1.0.0.0.1.1,0.51953125,0.53437500000000004,round19_v2_projected_centering,3a7b5c215f5698c7,21a0a8b3da16dc35e6c33c478474baf18707c37689e405f5e0a6401deb3d7e21,21a0a8b3da16dc35e6c33c478474baf18707c37689e405f5e0a6401deb3d7e21,6,9,0,1
R.1.0.0.0.1.1.0,0.51953125,0.52695312500000002,round19_v2_projected_centering,937585fb0cd4e1e0,b3a743b64dbe440a852fd012013c4267ea69177fc0c748a3a601dba4b1ee6fb8,b3a743b64dbe440a852fd012013c4267ea69177fc0c748a3a601dba4b1ee6fb8,6,9,0,1
R.1.0.0.0.1.1.1,0.52695312500000002,0.53437500000000004,round19_v2_projected_centering,3c6505c9d0b58f81,9f7947b9a9c363103a4d2c2e4d28043915405f44dd21b060bf0998c96aae58aa,9f7947b9a9c363103a4d2c2e4d28043915405f44dd21b060bf0998c96aae58aa,6,9,0,1
R.1.0.0.0.1.1.1.1,0.53066406250000009,0.53437500000000004,round19_v2_projected_centering,0912cd2b2e045ff9,839b75a0fa6178b2368a7626815bfc19021a9e4247f4c47a6f6e0c3b2724e6c7,839b75a0fa6178b2368a7626815bfc19021a9e4247f4c47a6f6e0c3b2724e6c7,6,9,0,1
R.1.0.0.0.1.1.1.0,0.52695312500000002,0.53066406250000009,round19_v2_projected_centering,cb7ac99c4c5d7b86,7bcff543dd29eb0b68666b5a4df34aec47a57b91701c3cfb0329ce6423ee2135,7bcff543dd29eb0b68666b5a4df34aec47a57b91701c3cfb0329ce6423ee2135,6,9,0,1
R.1.0.0.0.1.1.1.0.0,0.52695312500000002,0.52880859375,round19_v2_projected_centering,deb3057fa86e0528,c20be5f93a9a481ebcebd3a36c0bc1a4eabafb5276d9c01a50882a901809203a,c20be5f93a9a481ebcebd3a36c0bc1a4eabafb5276d9c01a50882a901809203a,6,9,0,1
R.1.0.0.0.1.1.1.0.1,0.52880859375,0.53066406250000009,round19_v2_projected_centering,11fc34a5b99619eb,8598874ac61c340cd81ab2f3761031120ae09b6ab32cac1ab4269f9124708d23,8598874ac61c340cd81ab2f3761031120ae09b6ab32cac1ab4269f9124708d23,6,9,0,1
R.1.0.0.0.1.1.1.0.1.0,0.52880859375,0.52973632812500004,round19_v2_projected_centering,699eea68728cbf42,ff9367e52b5fc17d89fd63ea63e0adc8c1718143b266278e4141ca24e56b6319,ff9367e52b5fc17d89fd63ea63e0adc8c1718143b266278e4141ca24e56b6319,6,9,0,1
R.1.0.0.0.1.1.1.0.1.1,0.52973632812500004,0.53066406250000009,round19_v2_projected_centering,9cc26a174d33e735,6ea5fddf1eaf653d33240ec7f6bf95c95eeedc7e7e51b6b3dd8a78c1593a30ff,6ea5fddf1eaf653d33240ec7f6bf95c95eeedc7e7e51b6b3dd8a78c1593a30ff,6,9,0,1
R.1.0.0.0.1.1.1.1.0,0.53066406250000009,0.53251953125000007,round19_v2_projected_centering,a2859c29a77f4d76,51a53416bdc6ad55bb46691fd29f985066202226e888e1dda2e6eae389979fb3,51a53416bdc6ad55bb46691fd29f985066202226e888e1dda2e6eae389979fb3,6,9,0,1
R.1.0.0.0.1.1.1.1.1,0.53251953125000007,0.53437500000000004,round19_v2_projected_centering,4fb41192488c1f0e,efa77db2844bd82b8ce683a5a3bc831735d1323c1e81ae606a885dc46f2ccd16,efa77db2844bd82b8ce683a5a3bc831735d1323c1e81ae606a885dc46f2ccd16,6,9,0,1
R.1.0.0.0.1.1.1.1.0.1,0.53159179687500013,0.53251953125000007,round19_v2_projected_centering,4da08ad8536e94dc,60c3d7e8f7fc4ec3d304e6c0743b73fb7e200f96fb42951e26673c93a5dc6f8b,60c3d7e8f7fc4ec3d304e6c0743b73fb7e200f96fb42951e26673c93a5dc6f8b,6,9,0,1
R.1.0.0.0.1.1.1.1.0.0,0.53066406250000009,0.53159179687500013,round19_v2_projected_centering,3cc37005b4fcc8ce,1c6fc83712b47eaea553e059a568cd481c828232ae5c8294a1ad062b633719a8,1c6fc83712b47eaea553e059a568cd481c828232ae5c8294a1ad062b633719a8,6,9,0,1
R.1.0.0.0.1.1.0.0,0.51953125,0.52324218749999996,round19_v2_projected_centering,ddad419be3357672,b017157d33848974fa3058909148cc02760b438692930febedb834e06a674d22,b017157d33848974fa3058909148cc02760b438692930febedb834e06a674d22,6,9,0,1
R.1.0.0.0.1.1.0.1,0.52324218749999996,0.52695312500000002,round19_v2_projected_centering,ff018e900021b03a,d5861c6545940edc401e94f9b19ad159f3ff45b4c1922683430326923d14957a,d5861c6545940edc401e94f9b19ad159f3ff45b4c1922683430326923d14957a,6,9,0,1
R.1.0.0.0.1.1.1.0.0.0,0.52695312500000002,0.52788085937499996,round19_v2_projected_centering,81eb94febad1f9a8,627d7f73bf67982ee537059a6e1ebac0c47ecf508da13c55d4a2e5b5bbe4946f,627d7f73bf67982ee537059a6e1ebac0c47ecf508da13c55d4a2e5b5bbe4946f,6,9,0,1
R.1.0.0.0.1.1.1.0.0.1,0.52788085937499996,0.52880859375,round19_v2_projected_centering,93cb967c7c07eec6,0641a8ae10b68d7c6f5dac216515c569d84f3297f3709345063dfb2ff82e0b9f,0641a8ae10b68d7c6f5dac216515c569d84f3297f3709345063dfb2ff82e0b9f,6,9,0,1
R.1.0.0.0.1.1.1.1.1.0,0.53251953125000007,0.533447265625,round19_v2_projected_centering,7e7a2ec3aeb1bd88,703aebc5ca514216e6df265b041f155e96479dbf5368c4c743253d3ac17ab3d7,703aebc5ca514216e6df265b041f155e96479dbf5368c4c743253d3ac17ab3d7,6,9,0,1
R.1.0.0.0.1.1.1.1.1.1,0.533447265625,0.53437500000000004,round19_v2_projected_centering,449e130120f06eff,12d43c8603c04140bda47f8b3887e18f508a92399314c5455b4f5fa266630a7e,12d43c8603c04140bda47f8b3887e18f508a92399314c5455b4f5fa266630a7e,6,9,0,1
R.1.0.0.0.1.1.0.1.1,0.52509765625000004,0.52695312500000002,round19_v2_projected_centering,0731430fb75ab36d,faea8de5f6223370db4dcfaa6157ed2e84bcde9787aea06b1afcea0577f3a93f,faea8de5f6223370db4dcfaa6157ed2e84bcde9787aea06b1afcea0577f3a93f,6,9,0,1
R.1.0.0.0.1.1.0.1.0,0.52324218749999996,0.52509765625000004,round19_v2_projected_centering,5f10258d138f768a,6e7768c7793b62011e6f882c74fc09d7117345ba22043724e5caf045dadb6025,6e7768c7793b62011e6f882c74fc09d7117345ba22043724e5caf045dadb6025,6,9,0,1
R.1.0.0.1.0,0.53437500000000004,0.56406250000000002,round19_v2_projected_centering,01692f24c1a4a9eb,c55e0b1c05b20267a0461e0425960bc2cec4f8e190630bd4b846edcf03195028,c55e0b1c05b20267a0461e0425960bc2cec4f8e190630bd4b846edcf03195028,6,9,0,1
R.1.0.0.1.1,0.56406250000000002,0.59375,round19_v2_projected_centering,975908d10069c070,b40935b55aa7226122ca204d1e459235e2d1a4a54e28a7042269393f97feb6a6,b40935b55aa7226122ca204d1e459235e2d1a4a54e28a7042269393f97feb6a6,6,9,0,1
R.1.0.0.1.0.1,0.54921875000000009,0.56406250000000002,round19_v2_projected_centering,8fccf039cb35c2ab,c3ba425f32d7fbc548e9ef03f974794a2f61c037335e553671f6c26e39b02cd8,c3ba425f32d7fbc548e9ef03f974794a2f61c037335e553671f6c26e39b02cd8,6,9,0,1
R.1.0.0.1.0.0,0.53437500000000004,0.54921875000000009,round19_v2_projected_centering,797cb020f48447ef,4007222813ab5cd40b249897fdbcdce63ed2ffaee36cf2bb574d9e265489e46b,4007222813ab5cd40b249897fdbcdce63ed2ffaee36cf2bb574d9e265489e46b,6,9,0,1
R.1.0.0.1.0.0.0,0.53437500000000004,0.54179687500000007,round19_v2_projected_centering,61e8e0ad272dcd21,6470ad1f1e6104abbf685086a79d32c3aaf941d3f6d0542aa442b3cca4b714cb,6470ad1f1e6104abbf685086a79d32c3aaf941d3f6d0542aa442b3cca4b714cb,6,9,0,1
R.1.0.0.1.0.0.1,0.54179687500000007,0.54921875000000009,round19_v2_projected_centering,3c5fa440ccc7ce62,5f0169a0287ab0cec963968db5814b7c913566d9a3596810f9162967da83d29d,5f0169a0287ab0cec963968db5814b7c913566d9a3596810f9162967da83d29d,6,9,0,1
R.1.0.0.1.0.0.0.0,0.53437500000000004,0.5380859375,round19_v2_projected_centering,9fa4839b4bc564c8,d79108fbc617862127e1679deecca2ca9dcc2adc76c95e97b132a66a78f26f2c,d79108fbc617862127e1679deecca2ca9dcc2adc76c95e97b132a66a78f26f2c,6,9,0,1
