round_id,part,serial_order,run_id,instance_id,instance_sha256,diagnostic_role,smoke_subset,difficulty_stratum,V,M,Q,arm,coarse_start_policy,gurobi_presolve,process_cap_seconds,shutdown_margin_seconds,watchdog_seconds,one_thread,gurobi_seed,relative_gap,absolute_gap,selection_basis,mechanism_uses_historical_outcome,return_code,watchdog_timeout,total_process_seconds,hga_startup_seconds,exact_phase_seconds,objective,valid_lower_bound,verified_upper_bound,solver_work,solver_nodes,strict_certificate,certificate_class,original_problem_verifier_passed,gurobi_presolve_effective,status,backend_parameter_roundtrip_valid,initial_interval_count,initial_interval_widths,initial_lp_bounds,all_lp_widths,initial_model_sha256,native_target_sequence,split_lookahead_sequence,terminal_mip_sequence,closure_sequence,lp_optimize_count,partial_mip_optimize_count,terminal_mip_optimize_count,independent_integer_proof_jobs,lp_work,partial_mip_work,terminal_mip_work,split_count,requeue_count,final_leaf_count,reported_coarse_start_policy,exactness_passed
40,1,11,k1__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_k1_single,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,major_round39_medium_regression,False,small-medium,12,3,30,C6-K1-SINGLE,k1-single,-1,10800.0,20,10980.0,True,0,0.0,0.0,predeclared_round39_diagnostic_roles,False,0,False,1414.1596593,2.0796426,1412.0755831,0.04500155005562836,0.04500155005562837,0.04500155005562836,3052.419542372892,37107.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.049468682614419446|0.020977495607439198|OPTIMAL|0.36591833126503104,0.049468682614419446,L0|30f435a99413755eb3351e459649149edbaef7bb592134b42404d487894ef946,,L0|false|structurally_terminal|||,L0|OPTIMAL|1411.5320000648499|3052.0536240416268|37107|30f435a99413755eb3351e459649149edbaef7bb592134b42404d487894ef946,,1,0,1,1,0.36591833126503104,0.0,3052.053624041627,0,0,1,k1-single,True
40,1,12,k1__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_k1_adaptive,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,major_round39_medium_regression,False,small-medium,12,3,30,C6-K1-ADAPTIVE,k1-adaptive,-1,10800.0,20,10980.0,True,0,4.6257699314777576e-15,0.0,predeclared_round39_diagnostic_roles,False,0,False,1644.5807784,2.2586264,1642.3165196,0.04500155005562836,0.04500155005562815,0.04500155005562836,3650.2731346873443,38258.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.049468682614419446|0.020977495607439198|OPTIMAL|0.36591833126503104,0.049468682614419446|0.024734341307209723|0.024734341307209723|0.012367170653604861|0.012367170653604861|0.012367170653604861|0.012367170653604861,L0|30f435a99413755eb3351e459649149edbaef7bb592134b42404d487894ef946,1|L0.0|next_leaf|0.024872307366954508|0.037649503710854168|target_reached_requeue|31.546687000965271|270;1|L0.1|next_leaf|0.037649503710854168|0.037885533381676995|target_reached_requeue|1.5930970663932773|1,L0|1|current_normalized_child_gain_reaches_rho|0.024872307366954508|0.13670233390279926|;L0.0|0|current_child_gain_not_strict|0.028210692227058676|0|;L0.1|0|current_child_gain_not_strict|0.037802754977028653|0|,L0.0|OPTIMAL|594.40000009536743|1278.9686858919156|15283|60cbc736afdf0fd2b55e25801b920c62339b514b9b0e4e0939387d020c6f6f6a;L0.1|OPTIMAL|1026.8600001335144|2335.6336201540294|22704|6761c60cd46972c67a5047dfd419a69e5c6fa25198bdb24cdccd0e8b031ab08f,,7,2,2,4,2.5310445740408496,33.13978406735855,3614.6023060459447,1,2,2,k1-adaptive,True
40,1,13,k1__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__p_grb,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fcbe294480dcacf0303cc2dc12c948335d8d8c8f4f875de2feb58ae21ed83bbb,additional_medium_c6_win,True,small-medium,8,3,30,P-GRB,not_applicable,-1,10800.0,20,10980.0,True,0,0.0,0.0,predeclared_round39_diagnostic_roles,False,0,False,4.3065391,0.0,4.3065391,0.023397909764811306,0.023397909764811313,0.023397909764811306,5.806863502157574,2357.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,0,,,,,,,,,0,0,1,1,0.0,0.0,5.806863502157574,0,0,0,not_applicable,True
40,1,14,k1__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__c6_hga_full_k4,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fcbe294480dcacf0303cc2dc12c948335d8d8c8f4f875de2feb58ae21ed83bbb,additional_medium_c6_win,True,small-medium,8,3,30,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,predeclared_round39_diagnostic_roles,False,0,False,3.8686028,1.1178668,2.7465428000000003,0.023397909764811306,0.023397909764811306,0.023397909764811306,3.407074912530055,241.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,4,,L0|0|0.0058494774412028265|0.0098007938069843408|OPTIMAL|0.039265835306864935;L1|0.0058494774412028265|0.011698954882405653|0.012070718837518674|OPTIMAL|0.041389918111920686;L2|0.011698954882405653|0.01754843232360848|0.015477600823378363|OPTIMAL|0.037876614294197315;L3|0.01754843232360848|0.023397909764811306|0.020762718037894194|OPTIMAL|0.033600573283322915,0.0058494774412028265|0.0058494774412028265|0.0058494774412028265|0.0029247387206014133|0.0029247387206014133|0.0029247387206014133|0.0029247387206014133|0.0058494774412028265|0.0029247387206014115|0.002924738720601415|0.0014623693603007075|0.001462369360300704,L0|7b0a8f63b94de872b3d387d32c768411a2d8ecf36983176546993f5f00cc9b9b;L1|f71a99358b120ba527e3380cbba36be9cc63c87b2f483dece64b17e3a4fe9132;L2|046a99901a49c79e0d6637042b48970b9c0e7e5b682d289858767d80144b847c;L3|123a299671dd3e1fd7757888a40b706a05abd6a35e543f22825a28c7fe124278,1|L0|next_leaf|0.0098007938069843408|0.011698954882405653|exact_closure|0.045405494704580336|0;1|L1|next_leaf|0.012070718837518674|0.015477600823378363|target_reached_requeue|0.20090530492710568|1;1|L2|next_leaf|0.015477600823378363|0.016668127197429976|target_reached_requeue|0.87202589315746193|17,L1|0|current_child_gain_not_strict|0.012792993524424801|0|;L2|0|current_child_gain_not_strict|0.015477600823378368|0|;L3|1|current_complete_child_infeasibility|0.020762718037894194||;L3.0|0|current_child_gain_not_strict|0.020762718037894194|0|,L1|INFEASIBLE|0.47499990463256836|0.75581166886723339|24|f71a99358b120ba527e3380cbba36be9cc63c87b2f483dece64b17e3a4fe9132;L2|OPTIMAL|0.32299995422363281|0.50108996589947419|172|046a99901a49c79e0d6637042b48970b9c0e7e5b682d289858767d80144b847c;L3.0|INFEASIBLE|0.42999982833862305|0.62217508772917507|27|254e75d4035872b7d1da61f15c1bdbc420368a797d7009079e029c69a6981c22,,12,3,3,6,0.4096614972450243,1.118336692789148,1.8790767224958826,1,2,5,off,True
40,1,15,k1__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__c6_k1_single,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fcbe294480dcacf0303cc2dc12c948335d8d8c8f4f875de2feb58ae21ed83bbb,additional_medium_c6_win,True,small-medium,8,3,30,C6-K1-SINGLE,k1-single,-1,10800.0,20,10980.0,True,0,0.0,0.0,predeclared_round39_diagnostic_roles,False,0,False,2.7520499,1.1116933,1.6364642999999999,0.023397909764811306,0.02339790976481131,0.023397909764811306,2.2719420251745115,509.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.023397909764811306|0.007186509571167966|OPTIMAL|0.03691138715694741,0.023397909764811306,L0|924992410020d8a59a19e6d54983617483d0bcc0003a3d6a445c57a8656c84e8,,L0|false|structurally_terminal|||,L0|OPTIMAL|1.5590000152587891|2.2350306380175642|509|924992410020d8a59a19e6d54983617483d0bcc0003a3d6a445c57a8656c84e8,,1,0,1,1,0.03691138715694741,0.0,2.235030638017564,0,0,1,k1-single,True
40,1,16,k1__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__c6_k1_adaptive,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fcbe294480dcacf0303cc2dc12c948335d8d8c8f4f875de2feb58ae21ed83bbb,additional_medium_c6_win,True,small-medium,8,3,30,C6-K1-ADAPTIVE,k1-adaptive,-1,10800.0,20,10980.0,True,0,0.0,0.0,predeclared_round39_diagnostic_roles,False,0,False,3.3782874,1.0951604,2.2777385,0.023397909764811306,0.023397909764811445,0.023397909764811306,2.9338241260959674,370.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.023397909764811306|0.007186509571167966|OPTIMAL|0.03691138715694741,0.023397909764811306|0.011698954882405653|0.011698954882405653|0.0058494774412028265|0.0058494774412028265|0.0058494774412028265|0.0058494774412028265,L0|924992410020d8a59a19e6d54983617483d0bcc0003a3d6a445c57a8656c84e8,1|L0.0|next_leaf|0.0082277125642044677|0.015477600823378365|target_reached_requeue|0.34323893481278889|1;1|L0.1|next_leaf|0.015477600823378365|0.015587084096850662|target_reached_requeue|0.13080195817581078|1,L0|1|current_normalized_child_gain_reaches_rho|0.0082277125642044677|0.064226592434919252|;L0.0|0|current_child_gain_not_strict|0.0098007938069843408|0|;L0.1|0|current_child_gain_not_strict|0.015477600823378363|0|,L0.0|INFEASIBLE|0.40400004386901855|0.58780391488363526|29|ff30753167b434fa169c50271d15217d42256e823ef87ecf34f85d5079258918;L0.1|OPTIMAL|1.0680000782012939|1.6033644924643109|339|1545f1e9b0376c2c17bbb0f6938c6c91ee0a52ca59806080d8ede976384f8559,,7,2,2,4,0.2686148257594216,0.47404089298859964,2.1911684073479463,1,2,2,k1-adaptive,True
40,1,17,k1__round39_small_medium_V10_M2_Q20_slot05_seed968549317__p_grb,round39_small_medium_V10_M2_Q20_slot05_seed968549317,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,additional_medium_c6_win,False,small-medium,10,2,20,P-GRB,not_applicable,-1,10800.0,20,10980.0,True,0,3.009141778324468e-08,0.0,predeclared_round39_diagnostic_roles,False,0,False,292.1943537,0.0,292.1943537,0.1215256536747018,0.12152565001782259,0.1215256536747018,517.2770571210964,103567.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,0,,,,,,,,,0,0,1,1,0.0,0.0,517.2770571210964,0,0,0,not_applicable,True
40,1,18,k1__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_full_k4,round39_small_medium_V10_M2_Q20_slot05_seed968549317,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,additional_medium_c6_win,False,small-medium,10,2,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,3.4258909262802224e-16,0.0,predeclared_round39_diagnostic_roles,False,0,False,65.3808308,1.2586505,64.1180846,0.1215256536747018,0.12152565367470176,0.1215256536747018,109.91515934198168,6507.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,4,,L0|0|0.033903265420673713|0.048439634117466955|OPTIMAL|0.093622507429245272;L1|0.033903265420673713|0.067806530841347426|0.060092413194888339|OPTIMAL|0.096614048913439846;L2|0.067806530841347426|0.10170979626202115|0.084667838225087375|OPTIMAL|0.091828037584128885;L3|0.10170979626202115|0.13561306168269485|0.11834023104462985|OPTIMAL|0.11159573079394562,0.033903265420673713|0.033903265420673713|0.016951632710336857|0.016951632710336857|0.03390326542067372|0.01695163271033686|0.016951632710336853|0.033903265420673706|0.016951632710336853|0.016951632710336867|0.016951632710336853|0.016951632710336853,L0|8093f1381c61101a664bd8db4c0eb4edb4e878d945ee2a766599f1a8747186bc;L1|dbffffb717d2694a505b92422d4b1fac4b92dd035005df72ca762630bd13aac6;L2|628d7df6f6b366496ee462ef25f8d22067cbf6e39b167336b18db18f6293a16a;L3|1f60b6bf72acd6b5626e2e723f589b0d0bb6d465d2614972086bdd5e61ddfb73,1|L0|next_leaf|0.048439634117466955|0.060092413194888339|target_reached_requeue|0.5676840361371519|1;1|L1|next_leaf|0.060092413194888339|0.062126346372835234|target_reached_requeue|0.35382079039003567|1;1|L2|next_leaf|0.084667838225087375|0.10170979626202115|target_reached_requeue|7.7751856380318163|648,L0|0|current_child_gain_not_strict|0.058331711462993117|0|;L1|0|current_child_gain_not_strict|0.065244643817023606|0|;L2|0|current_child_gain_not_strict|0.084667838225087375|0|;L3|0|current_child_gain_not_strict|0.11834023104462985|0|,L0|INFEASIBLE|26.66100001335144|45.232989523393343|1557|8093f1381c61101a664bd8db4c0eb4edb4e878d945ee2a766599f1a8747186bc;L1|OPTIMAL|26.543999910354614|46.075119104327634|2479|dbffffb717d2694a505b92422d4b1fac4b92dd035005df72ca762630bd13aac6;L2|OPTIMAL|2.9579999446868896|5.9753143957821253|1804|628d7df6f6b366496ee462ef25f8d22067cbf6e39b167336b18db18f6293a16a;L3|INFEASIBLE|1.8009998798370361|2.880166116545587|17|1f60b6bf72acd6b5626e2e723f589b0d0bb6d465d2614972086bdd5e61ddfb73,,12,3,4,7,1.0548797373739924,8.696690464559003,100.16358914004867,0,3,4,off,True
40,1,19,k1__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_k1_single,round39_small_medium_V10_M2_Q20_slot05_seed968549317,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,additional_medium_c6_win,False,small-medium,10,2,20,C6-K1-SINGLE,k1-single,-1,10800.0,20,10980.0,True,0,4.0497476052940424e-09,0.0,predeclared_round39_diagnostic_roles,False,0,False,22.3720539,1.2766999,21.0918032,0.1215256536747018,0.12152565318255358,0.1215256536747018,37.11258637258066,2140.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.13561306168269485|0.035346874440187949|OPTIMAL|0.086503304593571917,0.13561306168269485,L0|c8fe56c634ea3aeb127ef806aabf137b1cdbc98d665e123503f43e1abe0529b3,,L0|false|structurally_terminal|||,L0|OPTIMAL|20.967000007629395|37.026083067987088|2140|c8fe56c634ea3aeb127ef806aabf137b1cdbc98d665e123503f43e1abe0529b3,,1,0,1,1,0.08650330459357192,0.0,37.02608306798709,0,0,1,k1-single,True
40,1,20,k1__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_k1_adaptive,round39_small_medium_V10_M2_Q20_slot05_seed968549317,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,additional_medium_c6_win,False,small-medium,10,2,20,C6-K1-ADAPTIVE,k1-adaptive,-1,10800.0,20,10980.0,True,0,7.308567309397809e-15,0.0,predeclared_round39_diagnostic_roles,False,0,False,23.6559916,1.2548794,22.3970129,0.1215256536747018,0.12152565367470092,0.1215256536747018,41.00785229828848,3884.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.13561306168269485|0.035346874440187949|OPTIMAL|0.086503304593571917,0.13561306168269485|0.067806530841347426|0.067806530841347426|0.033903265420673713|0.033903265420673713|0.03390326542067372|0.033903265420673706,L0|c8fe56c634ea3aeb127ef806aabf137b1cdbc98d665e123503f43e1abe0529b3,1|L0.0|next_leaf|0.037295222890392894|0.084667838225087375|target_reached_requeue|28.921849296537346|1149;1|L0.1|next_leaf|0.084667838225087375|0.085390210490950649|target_reached_requeue|0.84458029891301512|1,L0|1|current_normalized_child_gain_reaches_rho|0.037295222890392894|0.019431759636901413|;L0.0|0|current_child_gain_not_strict|0.048439634117466955|0|;L0.1|0|current_child_gain_not_strict|0.084667838225087375|0|,L0.0|OPTIMAL|2.7639999389648438|5.2823125046692319|2151|2e1225fad9d8f82b5e9026ee5f90762d9d6560684062cb414031f6526e6c4fac;L0.1|OPTIMAL|3.0230000019073486|5.291018843853819|583|5b6132bbc91f0a740803e6a885339eeb66ac0f3e95f69c78b7ddb5f3eb02eac4,,7,2,2,4,0.6680913543150674,29.76642959545036,10.573331348523052,1,2,2,k1-adaptive,True
40,1,21,k1__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__p_grb,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,065d0f472f63fb8fe2f6e82c0834e9622db12c64af879f96bd576660c39272c9,round39_hard_p_grb_win,True,small-hard,10,1,30,P-GRB,not_applicable,-1,10800.0,20,10980.0,True,0,0.0,0.0,predeclared_round39_diagnostic_roles,False,0,False,0.6111954,0.0,0.6111954,0.921663128891689,0.921663128891689,0.921663128891689,0.7273008006012202,766.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,0,,,,,,,,,0,0,1,1,0.0,0.0,0.7273008006012202,0,0,0,not_applicable,True
40,1,22,k1__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_full_k4,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,065d0f472f63fb8fe2f6e82c0834e9622db12c64af879f96bd576660c39272c9,round39_hard_p_grb_win,True,small-hard,10,1,30,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,predeclared_round39_diagnostic_roles,False,0,False,1.6598264,0.250433,1.4062540000000001,0.921663128891689,0.921663128891689,0.921663128891689,1.1499275494877275,2.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,4,,L0|0|0.22500000000000001|0|INFEASIBLE|0.039695647669827597;L1|0.22500000000000001|0.45000000000000001|0.65221616426262996|OPTIMAL|0.04315491088567671;L2|0.45000000000000001|0.67500000000000004|0.86888706559617757|OPTIMAL|0.036108802901313797;L3|0.67500000000000004|0.90000000000000002|0|INFEASIBLE|0.029929227117437469,0.22500000000000001|0.22500000000000001|0.22500000000000003|0.22499999999999998|0.11250000000000002|0.11249999999999999|0.11249999999999999|0.11250000000000004|0.056249999999999967|0.056250000000000022|0.028125000000000011|0.028124999999999956,L0|b29d5e2009ceb91e0fda9779707597624676923e054be5875fcacc0da8c91505;L1|427557c3e622a103a8f909953a95db0ccd17aa1740dd5f6ebe0b9593ff95362a;L2|56caacd01cc5bc92323e9705f99b08ac3a0d950c0d421568958bc3106a737e26;L3|54ea35fbb61245cfdb7bbd83dd84aeb71007f5fecac46e371d8959232325fdeb,1|L1|next_leaf|0.65221616426262996|0.67500000000000004|target_reached_requeue|0.10475552350725573|1,L1|0|current_child_gain_not_strict|0.65221616426263007|0|;L2|1|current_complete_child_infeasibility|0.86888706559617734||;L2.0|1|current_complete_child_infeasibility|0.86888706559617734||;L2.0.0|0|current_child_gain_not_strict|0.86888706559617734|0|,L1|OPTIMAL|0.59899997711181641|0.56966379565121128|1|427557c3e622a103a8f909953a95db0ccd17aa1740dd5f6ebe0b9593ff95362a;L2.0.0|INFEASIBLE|0.013000011444091797|0.023501698870317687|0|c537892d3ae0e5f6e8e5bab3dd938c31104d39fdf705d9ebbdfa007cb4d4cabd,,12,1,2,3,0.45200653145894293,0.10475552350725573,0.593165494521529,2,1,6,off,True
40,1,23,k1__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_k1_single,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,065d0f472f63fb8fe2f6e82c0834e9622db12c64af879f96bd576660c39272c9,round39_hard_p_grb_win,True,small-hard,10,1,30,C6-K1-SINGLE,k1-single,-1,10800.0,20,10980.0,True,0,0.0,0.0,predeclared_round39_diagnostic_roles,False,0,False,1.3734665,0.2606338,1.1100473,0.921663128891689,0.9216631288916932,0.921663128891689,1.0575616258379967,1.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.90000000000000002|0.50265712257583262|OPTIMAL|0.03985443846475633,0.90000000000000002,L0|a78c9322c6b34abbe8b8510388894df0f8ab1405997258beaa53d6598ea23c9a,,L0|false|structurally_terminal|||,L0|OPTIMAL|1.0329999923706055|1.0177071873732404|1|a78c9322c6b34abbe8b8510388894df0f8ab1405997258beaa53d6598ea23c9a,,1,0,1,1,0.03985443846475633,0.0,1.0177071873732404,0,0,1,k1-single,True
40,1,24,k1__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_k1_adaptive,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,065d0f472f63fb8fe2f6e82c0834e9622db12c64af879f96bd576660c39272c9,round39_hard_p_grb_win,True,small-hard,10,1,30,C6-K1-ADAPTIVE,k1-adaptive,-1,10800.0,20,10980.0,True,0,0.0,0.0,predeclared_round39_diagnostic_roles,False,0,False,1.4115948,0.2522705,1.1562486,0.921663128891689,0.9216631288916932,0.921663128891689,1.066432914018878,2.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.90000000000000002|0.50265712257583262|OPTIMAL|0.03985443846475633,0.90000000000000002|0.45000000000000001|0.45000000000000001,L0|a78c9322c6b34abbe8b8510388894df0f8ab1405997258beaa53d6598ea23c9a,1|L0|child_disjunction|0.50265712257583262|0.50681300244576177|target_reached_requeue|0.095397993561514904|1,L0|0|current_small_child_gain_target|0.50681300244576177|0.0099184255291948249|0.50681300244576177;L0|0|current_child_gain_not_strict|0.50681300244576177|0|,L0|OPTIMAL|0.875|0.85094064638287392|1|a78c9322c6b34abbe8b8510388894df0f8ab1405997258beaa53d6598ea23c9a,,3,1,1,2,0.12009427407448914,0.0953979935615149,0.8509406463828739,0,1,1,k1-adaptive,True
40,1,25,k1__round39_small_hard_V10_M1_Q20_slot01_seed561355351__p_grb,round39_small_hard_V10_M1_Q20_slot01_seed561355351,08cc363f365dec28647189686a8f1d7081f922d88e40c1ccac9c42e1b696893c,round39_hard_p_grb_win,True,small-hard,10,1,20,P-GRB,not_applicable,-1,10800.0,20,10980.0,True,0,0.0,0.0,predeclared_round39_diagnostic_roles,False,0,False,0.5189224,0.0,0.5189224,0.8585174613256055,0.8585174613256055,0.8585174613256055,0.5720710311796616,572.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,0,,,,,,,,,0,0,1,1,0.0,0.0,0.5720710311796616,0,0,0,not_applicable,True
40,1,26,k1__round39_small_hard_V10_M1_Q20_slot01_seed561355351__c6_hga_full_k4,round39_small_hard_V10_M1_Q20_slot01_seed561355351,08cc363f365dec28647189686a8f1d7081f922d88e40c1ccac9c42e1b696893c,round39_hard_p_grb_win,True,small-hard,10,1,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,predeclared_round39_diagnostic_roles,False,0,False,1.6887786,0.3442127,1.3413479000000001,0.8585174613256055,0.8585174613256055,0.8585174613256055,0.989274344317732,2.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,4,,L0|0|0.21462936533140137|0|INFEASIBLE|0.044376311084924361;L1|0.21462936533140137|0.42925873066280273|0.64085743536993733|OPTIMAL|0.043560572341879232;L2|0.42925873066280273|0.64388809599420416|0.83228260324293657|OPTIMAL|0.03937201365066198;L3|0.64388809599420416|0.85851746132560547|0|INFEASIBLE|0.034157644678608302,0.21462936533140137|0.21462936533140137|0.21462936533140142|0.21462936533140131|0.10731468266570071|0.10731468266570066|0.10731468266570066|0.10731468266570077|0.053657341332850328|0.053657341332850328|0.026828670666425136|0.026828670666425192|0.013414335333212568|0.013414335333212568,L0|55c876f029fbab703b05c8cd97da80db2f224d5b48e2616abcc64bf0a4028857;L1|3c19d9a7da7f4e14b56cac963a6068d116fffe43aa2431b6fa41061699f012c7;L2|893fca6dfdd97ffd799965ab72d1cb7a6debb056d1ba210f942ffa5d1d70b633;L3|89927a2742994f2cda8677463d92b8d4842cce8ce9ab853d2b15a32f1a7f800b,1|L1|next_leaf|0.64085743536993733|0.64388809599420416|target_reached_requeue|0.084282384586634118|1,L1|0|current_child_gain_not_strict|0.64382670792172925|0|;L2|1|current_complete_child_infeasibility|0.83228260324293657||;L2.0|1|current_complete_child_infeasibility|0.83228260324293657||;L2.0.0|1|current_complete_child_infeasibility|0.83228260324293657||;L2.0.0.0|0|current_child_gain_not_strict|0.83228260324293657|0|,L1|OPTIMAL|0.4160001277923584|0.33487070011030395|1|3c19d9a7da7f4e14b56cac963a6068d116fffe43aa2431b6fa41061699f012c7;L2.0.0.0|INFEASIBLE|0.012000083923339844|0.023240168591980848|0|8868eae7f4e8ac63e313011ba30761e9d44ab78c2bfed9c81ecb65706bc8e097,,14,1,2,3,0.5468810910288132,0.08428238458663412,0.3581108687022848,3,1,7,off,True
40,1,27,k1__round39_small_hard_V10_M1_Q20_slot01_seed561355351__c6_k1_single,round39_small_hard_V10_M1_Q20_slot01_seed561355351,08cc363f365dec28647189686a8f1d7081f922d88e40c1ccac9c42e1b696893c,round39_hard_p_grb_win,True,small-hard,10,1,20,C6-K1-SINGLE,k1-single,-1,10800.0,20,10980.0,True,0,0.0,0.0,predeclared_round39_diagnostic_roles,False,0,False,1.3068472,0.336933,0.9666973,0.8585174613256055,0.8585174613256094,0.8585174613256055,0.849163151506068,1.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.85851746132560547|0.50075390944891984|OPTIMAL|0.038511458207222453,0.85851746132560547,L0|8362a935bdedd2bf3990008ed1c7ad28b8ca5862a9c7cb23b54316661e6bbcf4,,L0|false|structurally_terminal|||,L0|OPTIMAL|0.87299990653991699|0.81065169329884557|1|8362a935bdedd2bf3990008ed1c7ad28b8ca5862a9c7cb23b54316661e6bbcf4,,1,0,1,1,0.03851145820722245,0.0,0.8106516932988456,0,0,1,k1-single,True
40,1,28,k1__round39_small_hard_V10_M1_Q20_slot01_seed561355351__c6_k1_adaptive,round39_small_hard_V10_M1_Q20_slot01_seed561355351,08cc363f365dec28647189686a8f1d7081f922d88e40c1ccac9c42e1b696893c,round39_hard_p_grb_win,True,small-hard,10,1,20,C6-K1-ADAPTIVE,k1-adaptive,-1,10800.0,20,10980.0,True,0,0.0,0.0,predeclared_round39_diagnostic_roles,False,0,False,1.6362723,0.335861,1.2969241,0.8585174613256055,0.8585174613256055,0.8585174613256055,1.134686710044508,2.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,1,,L0|0|0.85851746132560547|0.50075390944891984|OPTIMAL|0.038511458207222453,0.85851746132560547|0.42925873066280273|0.42925873066280273|0.21462936533140137|0.21462936533140137|0.10731468266570071|0.10731468266570066,L0|8362a935bdedd2bf3990008ed1c7ad28b8ca5862a9c7cb23b54316661e6bbcf4,1|L0.0|next_leaf|0.51704751847400354|0.83228260324293657|target_reached_requeue|0.41949328930722352|1;1|L0.1|next_leaf|0.83228260324293657|0.835966423212817|exact_closure|0.021878328563071821|0,L0|1|current_normalized_child_gain_reaches_rho|0.51704751847400354|0.045542954109254262|;L0.0|1|current_complete_child_infeasibility|0.64085743536993733||;L0.0.1|0|current_child_gain_not_strict|0.64382670792172925|0|,L0.0.1|OPTIMAL|0.46000003814697266|0.4058627174838369|1|3c19d9a7da7f4e14b56cac963a6068d116fffe43aa2431b6fa41061699f012c7,,7,2,1,3,0.28745237469037577,0.44137161787029533,0.4058627174838369,2,1,3,k1-adaptive,True
40,1,29,k1__round39_small_hard_V12_M3_Q20_slot07_seed621538683__p_grb,round39_small_hard_V12_M3_Q20_slot07_seed621538683,963a8887d9c69a19824a0c250de4099a68b8c0e17288196b25cc46d74eb890b1,round39_unresolved_endpoint_witness,False,small-hard,12,3,20,P-GRB,not_applicable,-1,10800.0,20,10980.0,True,0,3.431292939654574e-16,0.0,predeclared_round39_diagnostic_roles,False,0,False,2278.1262339,0.0,2278.1262339,0.6471164334555021,0.6471164334555018,0.6471164334555021,3562.7211838269295,1418543.0,True,engineering_exact_original_problem_optimal,True,-1,optimal,True,0,,,,,,,,,0,0,1,1,0.0,0.0,3562.7211838269295,0,0,0,not_applicable,True
