round_id,part,serial_order,run_id,instance_id,instance_sha256,smoke_subset,difficulty_stratum,V,M,Q,arm,ub_geometry_policy,gurobi_presolve,process_cap_seconds,shutdown_margin_seconds,watchdog_seconds,one_thread,gurobi_seed,relative_gap,absolute_gap,selection_basis,mechanism_uses_historical_outcome,return_code,watchdog_timeout,total_process_seconds,hga_startup_seconds,exact_phase_seconds,startup_verified_ub,objective,valid_lower_bound,verified_upper_bound,solver_work,solver_nodes,strict_certificate,certificate_class,original_problem_verifier_passed,backend_parameter_roundtrip_valid,gurobi_presolve_effective,status,reported_ub_geometry_policy,stable_root_upper,nested_dyadic_level,nested_dyadic_global_cell_count,nested_dyadic_reason,anchor_cell_indices,anchor_endpoints,active_initial_intervals,truncated_initial_interval_count,root_coverage_valid,geometry_sha256,initial_lp_model_sequence_sha256,controlling_leaf_sequence,controlling_leaf_sequence_sha256,initial_interval_count,initial_interval_widths,initial_lp_bounds,all_lp_widths,initial_model_sha256,native_target_sequence,split_lookahead_sequence,terminal_mip_sequence,closure_sequence,lp_optimize_count,partial_mip_optimize_count,terminal_mip_optimize_count,independent_integer_proof_jobs,lp_work,partial_mip_work,terminal_mip_work,split_count,requeue_count,final_leaf_count,geometry_contract_passed,exactness_passed
40,2,1,ub_geometry__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_full_k4,round39_small_easy_V8_M1_Q30_slot01_seed432322553,5a944ace5710c686ea8f8ae4abb412324b48c2042cfade1470034f2e0fdc9c59,False,small-easy,8,1,30,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False,0,False,3.4404131,2.7781232,0.6513733999999998,0.02306393542412984,0.02306393542412984,0.02306393542412984,0.02306393542412984,0.3908992764865721,8.0,True,engineering_exact_original_problem_optimal,True,True,-1,optimal,off,0.02306393542412984,0,1,not_evaluated,0;1;2;3,0;0.0057659838560324599;0.01153196771206492;0.017297951568097381;0.02306393542412984,"[0,0.0057659838560324599];[0.0057659838560324599,0.01153196771206492];[0.01153196771206492,0.017297951568097381];[0.017297951568097381,0.02306393542412984]",0,True,44e49214e7b4a7cfbb8d5db7db40bf36425736d4460f2b486db72557430acd6d,7f5216089769d100f58c1306925dcf5fb4723d42b8aa35936e8cbe17f1d79226,exact_tree_initialization||0|0.02306393542412984|initial_exact_interval_cover;parent_lp_completion|L0|0.0057659838560324599|0.02306393542412984|complete_parent_lp_optimal;parent_lp_requeue|L0|0.0057659838560324599|0.02306393542412984|c6_selected_leaf_no_longer_controlling;parent_lp_completion|L1|0.01153196771206492|0.02306393542412984|complete_parent_lp_optimal;parent_lp_requeue|L1|0.01153196771206492|0.02306393542412984|c6_selected_leaf_no_longer_controlling;parent_lp_completion|L2|0.016980181021260074|0.02306393542412984|complete_parent_lp_optimal;parent_lp_requeue|L2|0.016980181021260074|0.02306393542412984|c6_selected_leaf_no_longer_controlling;infeasible_closure|L0|0.017297951568097381|0.02306393542412984|c6_native_target_phase_exact_closure;parent_lp_completion|L3|0.017297951568097381|0.02306393542412984|complete_parent_lp_infeasible;infeasible_closure|L3|0.018426884057566043|0.02306393542412984|complete_parent_lp_infeasible;native_root_processing_bound|L1|0.018426884057566043|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;next_leaf_native_bound_target|L1|0.020387573867992833|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;next_leaf_native_bound_target|L1|0.020387573867992833|0.02306393542412984|c6_next_strict_frontier_bound_reached_requeue;native_root_processing_bound|L2|0.020387573867992833|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;next_leaf_native_bound_target|L2|0.021477313210149899|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;next_leaf_native_bound_target|L2|0.021477313210149899|0.02306393542412984|c6_next_strict_frontier_bound_reached_requeue;child_lp_completion|L1.0|0.021477313210149899|0.02306393542412984|complete_speculative_child_lp_optimal;child_lp_completion|L1.1|0.021477313210149899|0.02306393542412984|complete_speculative_child_lp_optimal;declined_split|L1|0.021477313210149899|0.02306393542412984|c6_current_child_gain_not_strict_exact_closure;native_root_processing_bound|L1|0.021477313210149899|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.022381363386763532|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.022381363386763532|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.022381363386763532|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.022381363386763532|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.022381363386763532|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.022381363386763532|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.022381363386763532|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_bound_improvement|L1|0.022381363386763532|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_bound_improvement|L1|0.022381363386763532|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;infeasible_closure|L1|0.022381363386763532|0.02306393542412984|native_terminal_mip_infeasible;child_lp_completion|L2.0|0.022381363386763532|0.02306393542412984|complete_speculative_child_lp_optimal;child_lp_completion|L2.1|0.022381363386763532|0.02306393542412984|complete_speculative_child_lp_optimal;declined_split|L2|0.022381363386763532|0.02306393542412984|c6_current_child_gain_not_strict_exact_closure;native_root_processing_bound|L2|0.022381363386763532|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L2|0.022645642661523465|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L2|0.022660011050041021|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L2|0.022709332282563631|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L2|0.022811088212511176|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L2|0.0228224236722731|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L2|0.022842547381163602|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L2|0.02306393542412984|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_closure|L2|0.02306393542412984|0.02306393542412984|native_terminal_mip_optimal;finalization||0.02306393542412984|0.02306393542412984|completed_exact_tree_final_bound,1662bfbb58d60aee716971c1a94d7c51707fc629a7d0de16efdc6d7a82ae5347,4,,L0|0|0.0057659838560324599|0.016980181021260074|OPTIMAL|0.011476297991414794;L1|0.0057659838560324599|0.01153196771206492|0.018426884057566043|OPTIMAL|0.013594969958502774;L2|0.01153196771206492|0.017297951568097381|0.020387573867992833|OPTIMAL|0.011681353663197282;L3|0.017297951568097381|0.02306393542412984|0|INFEASIBLE|0.0090192169362459558,0.0057659838560324599|0.0057659838560324599|0.0057659838560324608|0.005765983856032459|0.0028829919280162304|0.0028829919280162295|0.0028829919280162295|0.0028829919280162312,L0|bb5273616c5a2d6cdabb118658c0d79be9747e7185174e1b16e0998f42f3aeb3;L1|fa55cb2609ea27d1b80a635cef0207454695c9ab27b24c9cba5175a1e29f97ec;L2|ec0fa0f5b7ae5fa75700af8bf370d9c26db50835dfd08450c22a01c226c56625;L3|ceb6c2ed22851b6c2449a57df140abf29392380edb9f66bf13d6a7d820f9483b,1|L0|next_leaf|0.016980181021260074|0.017297951568097381|exact_closure|0.013273042793609448|0;1|L1|next_leaf|0.018426884057566043|0.020387573867992833|target_reached_requeue|0.028937472960507967|1;1|L2|next_leaf|0.020387573867992833|0.021477313210149899|target_reached_requeue|0.031434068319809952|1,L1|0|current_child_gain_not_strict|0.01949652505582769|0|;L2|0|current_child_gain_not_strict|0.021182565735771704|0|,L1|INFEASIBLE|0.19499993324279785|0.17718672913816752|5|fa55cb2609ea27d1b80a635cef0207454695c9ab27b24c9cba5175a1e29f97ec;L2|OPTIMAL|0.058000087738037109|0.047994000790311242|1|ec0fa0f5b7ae5fa75700af8bf370d9c26db50835dfd08450c22a01c226c56625,,8,3,2,5,0.09207396248416597,0.07364458407392736,0.22518072992847876,0,2,4,True,True
40,2,2,ub_geometry__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_nested_dyadic_k4,round39_small_easy_V8_M1_Q30_slot01_seed432322553,5a944ace5710c686ea8f8ae4abb412324b48c2042cfade1470034f2e0fdc9c59,False,small-easy,8,1,30,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False,0,False,3.4898432,2.8051462,0.6807455,0.02306393542412984,0.02306393542412984,0.02306393542412982,0.02306393542412984,0.3531528750353934,29.0,True,engineering_exact_original_problem_optimal,True,True,-1,optimal,nested-dyadic-k4,0.875,7,128,stable_root_finest_dyadic_prefix_with_at_most_target_cells,0;1;2;3,0;0.0068359375;0.013671875;0.0205078125;0.02734375,"[0,0.0068359375];[0.0068359375,0.013671875];[0.013671875,0.0205078125];[0.0205078125,0.02306393542412984]",1,True,b78e8c4fed99fdd1a749bb6ec8cf422b6ca5e572b1c756a9c414c4e944f8aaac,25dc5a0bffb7e1e18f6a6f8c83b5b36b7e9da16c9c6805eec88d23b7f00f520c,exact_tree_initialization||0|0.02306393542412984|initial_exact_interval_cover;parent_lp_completion|L0|0.0068359375|0.02306393542412984|complete_parent_lp_optimal;parent_lp_requeue|L0|0.0068359375|0.02306393542412984|c6_selected_leaf_no_longer_controlling;parent_lp_completion|L1|0.013671875|0.02306393542412984|complete_parent_lp_optimal;parent_lp_requeue|L1|0.013671875|0.02306393542412984|c6_selected_leaf_no_longer_controlling;parent_lp_completion|L2|0.016493089893073722|0.02306393542412984|complete_parent_lp_optimal;parent_lp_requeue|L2|0.016493089893073722|0.02306393542412984|c6_selected_leaf_no_longer_controlling;infeasible_closure|L0|0.018338350929542894|0.02306393542412984|c6_native_target_phase_exact_closure;native_root_processing_bound|L1|0.018338350929542894|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;next_leaf_native_bound_target|L1|0.0205078125|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;next_leaf_native_bound_target|L1|0.0205078125|0.02306393542412984|c6_next_strict_frontier_bound_reached_requeue;parent_lp_completion|L3|0.0205078125|0.02306393542412984|complete_parent_lp_infeasible;infeasible_closure|L3|0.021227674009450342|0.02306393542412984|complete_parent_lp_infeasible;child_lp_completion|L1.0|0.021227674009450342|0.02306393542412984|complete_speculative_child_lp_optimal;child_lp_completion|L1.1|0.021227674009450342|0.02306393542412984|complete_speculative_child_lp_optimal;declined_split|L1|0.021227674009450342|0.02306393542412984|c6_current_child_gain_not_strict_exact_closure;native_root_processing_bound|L1|0.021227674009450342|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.021778709949270503|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.021778709949270503|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.021778709949270503|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.021778709949270503|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.021778709949270503|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.021778709949270503|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.021778709949270503|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_bound_improvement|L1|0.021778709949270503|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_bound_improvement|L1|0.021778709949270503|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_bound_improvement|L1|0.021778709949270503|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_bound_improvement|L1|0.021778709949270503|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_closure|L1|0.021778709949270503|0.02306393542412984|native_terminal_mip_optimal;child_lp_completion|L2.0|0.021778709949270503|0.02306393542412984|complete_speculative_child_lp_optimal;child_lp_completion|L2.1|0.021778709949270503|0.02306393542412984|complete_speculative_child_lp_infeasible;split|L2|0.021857659412791858|0.02306393542412984|c6_current_gain_atomic_split;child_lp_completion|L2.0.0|0.021857659412791858|0.02306393542412984|complete_speculative_child_lp_optimal;child_lp_completion|L2.0.1|0.021857659412791858|0.02306393542412984|complete_speculative_child_lp_optimal;split|L2.0|0.022246229043778782|0.02306393542412984|c6_current_gain_atomic_split;native_root_processing_bound|L2.0.0|0.022246229043778782|0.02306393542412984|gurobi_cb_mip_objbnd_valid_native_bound;infeasible_closure|L2.0.0|0.023043851650956411|0.02306393542412984|c6_native_target_phase_exact_closure;child_lp_completion|L2.0.1.0|0.023043851650956411|0.02306393542412984|complete_speculative_child_lp_infeasible;child_lp_completion|L2.0.1.1|0.023043851650956411|0.02306393542412984|complete_speculative_child_lp_infeasible;split|L2.0.1|0.023063935424129819|0.02306393542412984|c6_current_gain_atomic_split;finalization||0.023063935424129819|0.02306393542412984|completed_exact_tree_final_bound,df1061548ce3ac3bcd9c361cb4375a6ca1a679febbcb95f6d526afe3bea0ac50,4,,L0|0|0.0068359375|0.016493089893073722|OPTIMAL|0.012412826920692848;L1|0.0068359375|0.013671875|0.018338350929542894|OPTIMAL|0.01224060950657065;L2|0.013671875|0.0205078125|0.021778709949270503|OPTIMAL|0.010166091885790603;L3|0.0205078125|0.02306393542412984|0|INFEASIBLE|0.00042589100000000002,0.0068359375|0.0068359375|0.0068359375|0.0025561229241298396|0.00341796875|0.00341796875|0.00341796875|0.00341796875|0.001708984375|0.001708984375|0.0008544921875|0.0008544921875,L0|88a3ee5cc50803a21723c64552459aa105d356d83577582f44a3b2c61837d194;L1|d8004705c232a9aa33c10406cc9acd096b148101800d50282b770d7fbb2fadd4;L2|ac56fc2807a1003f6875033951d0e0bc170ccca1d0995557da485a08b29395c6;L3|5661ee38b11fb39c4e74a44db1254507fcceb5d15ebbaceb32707cc8fec165ba,1|L0|next_leaf|0.016493089893073722|0.018338350929542894|exact_closure|0.012951797923851701|0;1|L1|next_leaf|0.018338350929542894|0.0205078125|target_reached_requeue|0.029011730695852292|1;1|L2.0.0|next_leaf|0.022246229043778782|0.023043851650956411|exact_closure|0.023669754995411543|1,L1|0|current_child_gain_not_strict|0.019611806229564415|0|;L2|1|current_complete_child_infeasibility|0.021857659412791858||;L2.0|1|current_normalized_child_gain_reaches_rho|0.022246229043778782|0.32212331782667974|;L2.0.1|1|current_complete_child_infeasibility|||,L1|OPTIMAL|0.18399977684020996|0.17034038492438425|27|d8004705c232a9aa33c10406cc9acd096b148101800d50282b770d7fbb2fadd4,,12,3,1,4,0.1171792064958936,0.06563328361511554,0.17034038492438425,3,1,7,True,True
40,2,3,ub_geometry__round39_small_easy_V8_M2_Q20_slot02_seed944712007__c6_hga_full_k4,round39_small_easy_V8_M2_Q20_slot02_seed944712007,0d989e34e63d682718ce2d073f84eff141e9321936e9bceb87fb8bb061559b17,False,small-easy,8,2,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False,0,False,3.1988087,2.1267921,1.0620656,0.024406570011031435,0.024406570011031435,0.024406570011031435,0.024406570011031435,0.8696625354401063,28.0,True,engineering_exact_original_problem_optimal,True,True,-1,optimal,off,0.024406570011031435,0,1,not_evaluated,0;1;2;3,0;0.0061016425027578588;0.012203285005515718;0.018304927508273575;0.024406570011031435,"[0,0.0061016425027578588];[0.0061016425027578588,0.012203285005515718];[0.012203285005515718,0.018304927508273575];[0.018304927508273575,0.024406570011031435]",0,True,b9787dc414e54fb2f452f5f33991d1c6f5e2bb1f3a288e1ac3e5d51e34746094,b3f4d29110aad9847cf0b00ab634e2ca08aeab06d52080debae2f98b175f96e1,exact_tree_initialization||0|0.024406570011031435|initial_exact_interval_cover;parent_lp_completion|L0|0.0061016425027578588|0.024406570011031435|complete_parent_lp_optimal;parent_lp_requeue|L0|0.0061016425027578588|0.024406570011031435|c6_selected_leaf_no_longer_controlling;parent_lp_completion|L1|0.012203285005515718|0.024406570011031435|complete_parent_lp_optimal;parent_lp_requeue|L1|0.012203285005515718|0.024406570011031435|c6_selected_leaf_no_longer_controlling;parent_lp_completion|L2|0.016144301072860974|0.024406570011031435|complete_parent_lp_optimal;parent_lp_requeue|L2|0.016144301072860974|0.024406570011031435|c6_selected_leaf_no_longer_controlling;infeasible_closure|L0|0.018304927508273575|0.024406570011031435|c6_native_target_phase_exact_closure;parent_lp_completion|L3|0.018304927508273575|0.024406570011031435|complete_parent_lp_infeasible;infeasible_closure|L3|0.018437876067697249|0.024406570011031435|complete_parent_lp_infeasible;native_root_processing_bound|L1|0.018437876067697249|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.020008681773734594|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.0209797832028276|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.021137728462229385|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.021483852452501062|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.021535794306088724|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.021598202477155829|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.02160661652895092|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.021607491285612426|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.021612145340824566|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L1|0.021618460663067964|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;next_leaf_native_bound_target|L1|0.022039657257245847|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;next_leaf_native_bound_target|L1|0.022039657257245847|0.024406570011031435|c6_next_strict_frontier_bound_reached_requeue;native_root_processing_bound|L2|0.022039657257245847|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L2|0.022270969055684597|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L2|0.022663497037056515|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L2|0.022710573785766283|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L2|0.022749522914847265|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L2|0.022803214369444921|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L2|0.022828771734531045|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;native_root_processing_bound|L2|0.022863434163832026|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;partial_native_mip_bound_improvement|L2|0.022863857905822169|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;partial_native_mip_bound_improvement|L2|0.023058462480665252|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;next_leaf_native_bound_target|L2|0.02309469210726911|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;next_leaf_native_bound_target|L2|0.02309469210726911|0.024406570011031435|c6_next_strict_frontier_bound_reached_requeue;child_lp_completion|L1.0|0.02309469210726911|0.024406570011031435|complete_speculative_child_lp_optimal;child_lp_completion|L1.1|0.02309469210726911|0.024406570011031435|complete_speculative_child_lp_optimal;declined_split|L1|0.02309469210726911|0.024406570011031435|c6_current_child_gain_not_strict_exact_closure;terminal_mip_bound_improvement|L1|0.02309469210726911|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_bound_improvement|L1|0.023481590807534546|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_bound_improvement|L1|0.023481590807534546|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_bound_improvement|L1|0.023481590807534546|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_bound_improvement|L1|0.023481590807534546|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;infeasible_closure|L1|0.023481590807534546|0.024406570011031435|native_terminal_mip_infeasible;child_lp_completion|L2.0|0.023481590807534546|0.024406570011031435|complete_speculative_child_lp_optimal;child_lp_completion|L2.1|0.023481590807534546|0.024406570011031435|complete_speculative_child_lp_optimal;declined_split|L2|0.023481590807534546|0.024406570011031435|c6_current_child_gain_not_strict_exact_closure;terminal_mip_bound_improvement|L2|0.023481590807534546|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_bound_improvement|L2|0.023775727562740861|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_bound_improvement|L2|0.023868783732344159|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_bound_improvement|L2|0.024367083533269052|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_bound_improvement|L2|0.024389495709169279|0.024406570011031435|gurobi_cb_mip_objbnd_valid_native_bound;terminal_mip_closure|L2|0.024406570011031435|0.024406570011031435|native_terminal_mip_optimal;finalization||0.024406570011031435|0.024406570011031435|completed_exact_tree_final_bound,1be7b419d8ccfc4325c9d23fa0970802e0965f8ea85f25591430def522506cce,4,,L0|0|0.0061016425027578588|0.016144301072860974|OPTIMAL|0.01717970473718328;L1|0.0061016425027578588|0.012203285005515718|0.018437876067697249|OPTIMAL|0.02042944808162132;L2|0.012203285005515718|0.018304927508273575|0.022039657257245847|OPTIMAL|0.020224391141892312;L3|0.018304927508273575|0.024406570011031435|0|INFEASIBLE|0.018785976914355691,0.0061016425027578588|0.0061016425027578588|0.0061016425027578571|0.0061016425027578605|0.0030508212513789285|0.0030508212513789303|0.0030508212513789285|0.0030508212513789285,L0|8019730422233711a9a673b144c5e983706d0561eccf2f7a11bf25f977858a26;L1|29ad24116b9d18589f9b430f495f4119b10f7e13a6fe24cc6e2cb2f2f105cc92;L2|76b583afdea6c84eef59d4278c822981b6986abea8aa6460d599a349a105adb1;L3|14f79c9cc3b04cf90c5177c81851c67a36cda5d46fb1014f7c40aa6d79571782,1|L0|next_leaf|0.016144301072860974|0.018304927508273575|exact_closure|0.023267459306598084|0;1|L1|next_leaf|0.018437876067697249|0.022039657257245847|target_reached_requeue|0.36707806301756968|4;1|L2|next_leaf|0.022039657257245847|0.02309469210726911|target_reached_requeue|0.30669142856971093|4,L1|0|current_child_gain_not_strict|0.019099284276791539|0|;L2|0|current_child_gain_not_strict|0.02215397229523821|0|,L1|INFEASIBLE|0.0050001144409179688|0.0073086622065370197|9|29ad24116b9d18589f9b430f495f4119b10f7e13a6fe24cc6e2cb2f2f105cc92;L2|OPTIMAL|0.0049998760223388672|0.0049758238185100391|11|76b583afdea6c84eef59d4278c822981b6986abea8aa6460d599a349a105adb1,,8,3,2,5,0.16034109852118056,0.6970369508938787,0.012284486025047059,0,2,4,True,True
