round_id,part,serial_order,run_id,instance_id,instance_sha256,smoke_subset,difficulty_stratum,V,M,Q,arm,ub_geometry_policy,gurobi_presolve,process_cap_seconds,shutdown_margin_seconds,watchdog_seconds,one_thread,gurobi_seed,relative_gap,absolute_gap,selection_basis,mechanism_uses_historical_outcome
40,2,11,ub_geometry__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__c6_hga_full_k4,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,fd23a2d1c2adf59570fd158aee6adbc61929d375bcc0ee23f28b4b4aadb8fcb8,False,small-easy,10,3,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,12,ub_geometry__round39_small_easy_V10_M3_Q20_slot06_seed1178207568__c6_nested_dyadic_k4,round39_small_easy_V10_M3_Q20_slot06_seed1178207568,fd23a2d1c2adf59570fd158aee6adbc61929d375bcc0ee23f28b4b4aadb8fcb8,False,small-easy,10,3,20,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,13,ub_geometry__round39_small_easy_V12_M2_Q30_slot07_seed1210444511__c6_hga_full_k4,round39_small_easy_V12_M2_Q30_slot07_seed1210444511,7171ea93b94f8e17cb61ecda9621d1bc1886cae3657dc8d11c967cd53e5189c2,False,small-easy,12,2,30,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,14,ub_geometry__round39_small_easy_V12_M2_Q30_slot07_seed1210444511__c6_nested_dyadic_k4,round39_small_easy_V12_M2_Q30_slot07_seed1210444511,7171ea93b94f8e17cb61ecda9621d1bc1886cae3657dc8d11c967cd53e5189c2,False,small-easy,12,2,30,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,15,ub_geometry__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__c6_hga_full_k4,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,587737b9d000c1712220232a0fe957073f1f03ac649a63a4775abd9166603acd,True,small-easy,12,3,30,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,16,ub_geometry__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__c6_nested_dyadic_k4,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,587737b9d000c1712220232a0fe957073f1f03ac649a63a4775abd9166603acd,True,small-easy,12,3,30,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,17,ub_geometry__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_hga_full_k4,round39_small_medium_V8_M1_Q20_slot01_seed244478273,352afabb52f94963091648d2fdd62f7ef733edffe92354621f2c904745f46668,False,small-medium,8,1,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,18,ub_geometry__round39_small_medium_V8_M1_Q20_slot01_seed244478273__c6_nested_dyadic_k4,round39_small_medium_V8_M1_Q20_slot01_seed244478273,352afabb52f94963091648d2fdd62f7ef733edffe92354621f2c904745f46668,False,small-medium,8,1,20,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,19,ub_geometry__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_hga_full_k4,round39_small_medium_V8_M2_Q20_slot02_seed890603285,048af580110a8726bb300aa6133161d4ec577a8967ac5fe3d06a0fe69845f225,False,small-medium,8,2,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,20,ub_geometry__round39_small_medium_V8_M2_Q20_slot02_seed890603285__c6_nested_dyadic_k4,round39_small_medium_V8_M2_Q20_slot02_seed890603285,048af580110a8726bb300aa6133161d4ec577a8967ac5fe3d06a0fe69845f225,False,small-medium,8,2,20,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,21,ub_geometry__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__c6_hga_full_k4,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fcbe294480dcacf0303cc2dc12c948335d8d8c8f4f875de2feb58ae21ed83bbb,True,small-medium,8,3,30,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,22,ub_geometry__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__c6_nested_dyadic_k4,round39_small_medium_V8_M3_Q30_slot03_seed1177285734,fcbe294480dcacf0303cc2dc12c948335d8d8c8f4f875de2feb58ae21ed83bbb,True,small-medium,8,3,30,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,23,ub_geometry__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_hga_full_k4,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,57b3218f569c53d905efec2feada1bbfa870d7a689cf65c728ece40d8a99c898,False,small-medium,10,1,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,24,ub_geometry__round39_small_medium_V10_M1_Q20_slot04_seed1035775879__c6_nested_dyadic_k4,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,57b3218f569c53d905efec2feada1bbfa870d7a689cf65c728ece40d8a99c898,False,small-medium,10,1,20,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,25,ub_geometry__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_full_k4,round39_small_medium_V10_M2_Q20_slot05_seed968549317,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,True,small-medium,10,2,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,26,ub_geometry__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_nested_dyadic_k4,round39_small_medium_V10_M2_Q20_slot05_seed968549317,26d880932532ff3cff9602b44f5451acc7c47d6642a0faa5c23392bc77c83e4a,True,small-medium,10,2,20,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,27,ub_geometry__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_hga_full_k4,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,85271db3767b6dfd1075dec56270090beea61b5ace971845bca6ed75e5e0b6dd,False,small-medium,10,3,30,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,28,ub_geometry__round39_small_medium_V10_M3_Q30_slot06_seed2147082032__c6_nested_dyadic_k4,round39_small_medium_V10_M3_Q30_slot06_seed2147082032,85271db3767b6dfd1075dec56270090beea61b5ace971845bca6ed75e5e0b6dd,False,small-medium,10,3,30,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,29,ub_geometry__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_hga_full_k4,round39_small_medium_V12_M1_Q30_slot07_seed907224013,7e7420c416b21367353d44ba384092d0c3639c7c99366ae8b5b822637b711001,False,small-medium,12,1,30,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,30,ub_geometry__round39_small_medium_V12_M1_Q30_slot07_seed907224013__c6_nested_dyadic_k4,round39_small_medium_V12_M1_Q30_slot07_seed907224013,7e7420c416b21367353d44ba384092d0c3639c7c99366ae8b5b822637b711001,False,small-medium,12,1,30,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,31,ub_geometry__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_hga_full_k4,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,True,small-medium,12,3,30,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,32,ub_geometry__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__c6_nested_dyadic_k4,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,True,small-medium,12,3,30,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,33,ub_geometry__round39_small_hard_V10_M1_Q20_slot01_seed561355351__c6_hga_full_k4,round39_small_hard_V10_M1_Q20_slot01_seed561355351,08cc363f365dec28647189686a8f1d7081f922d88e40c1ccac9c42e1b696893c,False,small-hard,10,1,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,34,ub_geometry__round39_small_hard_V10_M1_Q20_slot01_seed561355351__c6_nested_dyadic_k4,round39_small_hard_V10_M1_Q20_slot01_seed561355351,08cc363f365dec28647189686a8f1d7081f922d88e40c1ccac9c42e1b696893c,False,small-hard,10,1,20,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,35,ub_geometry__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_full_k4,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,065d0f472f63fb8fe2f6e82c0834e9622db12c64af879f96bd576660c39272c9,False,small-hard,10,1,30,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,36,ub_geometry__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_nested_dyadic_k4,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,065d0f472f63fb8fe2f6e82c0834e9622db12c64af879f96bd576660c39272c9,False,small-hard,10,1,30,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,37,ub_geometry__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_full_k4,round39_small_hard_V10_M2_Q20_slot03_seed490008310,dbebfddba913f84028ddd0320c4981c67f861590b1acd1cd9bd443a6988226e7,False,small-hard,10,2,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,38,ub_geometry__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_nested_dyadic_k4,round39_small_hard_V10_M2_Q20_slot03_seed490008310,dbebfddba913f84028ddd0320c4981c67f861590b1acd1cd9bd443a6988226e7,False,small-hard,10,2,20,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,39,ub_geometry__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__c6_hga_full_k4,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,7c4b46a1932e53e6ae193d01085bcc226236ffdc01c03a27bdbb6ebb483455a8,False,small-hard,10,3,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,40,ub_geometry__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__c6_nested_dyadic_k4,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,7c4b46a1932e53e6ae193d01085bcc226236ffdc01c03a27bdbb6ebb483455a8,False,small-hard,10,3,20,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,41,ub_geometry__round39_small_hard_V12_M1_Q20_slot05_seed180890838__c6_hga_full_k4,round39_small_hard_V12_M1_Q20_slot05_seed180890838,397a0b3d7ac964f3f24356e64ba9b75b4cfa04febcbd869a1195bc26166f5feb,False,small-hard,12,1,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,42,ub_geometry__round39_small_hard_V12_M1_Q20_slot05_seed180890838__c6_nested_dyadic_k4,round39_small_hard_V12_M1_Q20_slot05_seed180890838,397a0b3d7ac964f3f24356e64ba9b75b4cfa04febcbd869a1195bc26166f5feb,False,small-hard,12,1,20,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,43,ub_geometry__round39_small_hard_V12_M2_Q20_slot06_seed258908503__c6_hga_full_k4,round39_small_hard_V12_M2_Q20_slot06_seed258908503,efb62df9be5433dfb5d2def59ee52399bfe10fb2bcc652954892def33e38b2fd,False,small-hard,12,2,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,44,ub_geometry__round39_small_hard_V12_M2_Q20_slot06_seed258908503__c6_nested_dyadic_k4,round39_small_hard_V12_M2_Q20_slot06_seed258908503,efb62df9be5433dfb5d2def59ee52399bfe10fb2bcc652954892def33e38b2fd,False,small-hard,12,2,20,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,45,ub_geometry__round39_small_hard_V12_M3_Q20_slot07_seed621538683__c6_hga_full_k4,round39_small_hard_V12_M3_Q20_slot07_seed621538683,963a8887d9c69a19824a0c250de4099a68b8c0e17288196b25cc46d74eb890b1,True,small-hard,12,3,20,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,46,ub_geometry__round39_small_hard_V12_M3_Q20_slot07_seed621538683__c6_nested_dyadic_k4,round39_small_hard_V12_M3_Q20_slot07_seed621538683,963a8887d9c69a19824a0c250de4099a68b8c0e17288196b25cc46d74eb890b1,True,small-hard,12,3,20,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,47,ub_geometry__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_hga_full_k4,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,7ee8a95ca3043f83b2e8c6b3663f8aa212678043d0c98b0153efbeb834d48823,True,small-hard,12,3,30,C6-HGA-FULL-K4,off,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
40,2,48,ub_geometry__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6_nested_dyadic_k4,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,7ee8a95ca3043f83b2e8c6b3663f8aa212678043d0c98b0153efbeb834d48823,True,small-hard,12,3,30,C6-NESTED-DYADIC-K4,nested-dyadic-k4,-1,10800.0,20,10980.0,True,0,0.0,0.0,full_frozen_round39_24_instance_panel,False
