sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",59.999224499999997,57.999224499999997,"absolute process deadline origin"
1,0.00095480000000000001,"instance_parsing_start","start",59.999045199999998,57.999045199999998,"E:\codes\ExactEBRP\reference\heldout_round22\V20_M3\moderate_seed4301.txt"
2,0.001817,"instance_parsing_complete","complete",59.998183099999999,57.998182999999997,"instance=moderate_seed4301.txt"
3,0.0020565000000000002,"initial_model_data_preprocessing_complete","complete",59.997943599999999,57.997943599999999,"instance data initialized; empty-route incumbent independently verified"
4,0.0023048999999999999,"hga_start","start",59.997695200000003,57.997695200000003,"label=primary_hga;native_generation_stagnation_hga"
5,19.304645300000001,"hga_generation_loop_complete","complete",40.695354800000004,38.695354699999996,"label=primary_hga;generations=2623;no_improve=2000"
6,19.306832199999999,"hga_best_solution_extraction_start","start",40.693168,38.693167899999999,"label=primary_hga"
7,19.306919600000001,"hga_best_solution_extraction_complete","complete",40.693080399999999,38.693080399999999,"label=primary_hga"
8,19.306994299999999,"hga_route_decoding_start","start",40.693005800000002,38.693005800000002,"label=primary_hga"
9,19.307641700000001,"hga_route_decoding_complete","complete",40.692358400000003,38.692358299999995,"label=primary_hga"
10,19.307726200000001,"independent_hga_verification_start","start",40.692273900000004,38.692273799999995,"label=primary_hga"
11,19.3078006,"independent_hga_verification_complete","complete",40.6921994,38.6921994,"label=primary_hga;feasible=true"
12,19.3122358,"improving_gini_range_construction_complete","complete",40.687764399999999,38.687764299999998,"lower=0.000000;upper=0.019278;complete=true"
13,19.312358199999998,"exact_phase_start","start",40.687641900000003,38.687641900000003,"arm=round29-bound-gain-incremental"
14,19.312477900000001,"connectivity_flow_preparation_complete","complete",40.687522200000004,38.687522099999995,"variant=round20-current"
15,19.319802200000002,"gurobi_environment_creation","complete",40.680197899999996,38.680197800000002,"fixed_interval_backend"
16,19.3199538,"external_backend_creation","complete",40.6800462,38.6800462,"backend=gurobi;arm=C4-CANDIDATE"
17,19.320384799999999,"external_artifact_directory_creation","complete",40.679615299999995,38.679615200000001,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate4301_c4_60s_no_repair\external"
18,19.3208953,"first_tree_ledger_opened","complete",40.679104800000005,38.679104800000005,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate4301_c4_60s_no_repair\external\paper_tree_events.csv"
19,19.321017099999999,"first_external_tree_event","start",40.678982900000001,38.678982900000001,"scheduler_select_next"
20,19.321108500000001,"root_canonical_model_construction_start","start",40.6788916,38.678891499999999,"leaf=L0"
21,19.3211786,"first_interval_model_build_start","start",40.678821499999998,38.678821499999998,"leaf=L0"
22,19.433218100000001,"static_row_factory_preparation_complete","complete",40.566782099999998,38.566781899999995,"canonical strengthened interval row factory"
23,19.4333369,"root_canonical_model_construction_complete","complete",40.5666631,38.5666631,"leaf=L0"
24,19.433416999999999,"first_interval_model_build_complete","complete",40.566583100000003,38.566583000000001,"leaf=L0"
25,19.433528800000001,"first_lp_optimize_launch","start",40.566471199999995,38.566471199999995,"leaf=L0"
26,58.019883200000002,"final_result_serialization_start","start",1.9801169999999999,-0.019883100000001264,""
27,58.021437800000001,"final_result_serialization_complete","complete",1.9785623000000001,-0.021437800000001062,""
28,58.021689700000003,"process_exit","complete",1.978310399999998,-0.021689700000003143,"rc=0"
