run_id,node_uid,parent_uid,native_depth,gini_generation,relaxation_pass,gamma_L,gamma_U,pre_local_row_relaxation,post_local_row_relaxation,delta_rows_attached,duplicates_omitted,row_factory_seconds,row_api_seconds,status
sentinel__moderate_seed4301__s0_cplex__120s,1,0,1,1,1,0,0.0096390255716286514,0.0035549528037535191,,1426,0,0.014305099999999999,0.00045889999999999999,awaiting_reoptimization
sentinel__moderate_seed4301__s0_cplex__120s,1,0,1,1,2,0,0.0096390255716286514,0.0035549528037535191,0.0035622466352874843,,,0.014305099999999999,0.00045889999999999999,passed
sentinel__moderate_seed4301__s0_cplex__120s,2,0,1,1,1,0.0096390255716286514,0.019278051143257303,0.010910493313564135,,1427,0,0.01451,0.00044210000000000001,awaiting_reoptimization
sentinel__moderate_seed4301__s0_cplex__120s,2,0,1,1,2,0.0096390255716286514,0.019278051143257303,0.010910493313564135,0.010910493313564135,,,0.01451,0.00044210000000000001,passed
sentinel__moderate_seed4301__s0_cplex__120s,3,1,2,2,1,0,0.0048195127858143257,0.003562246635287519,,1426,0,0.014248500000000001,0.0004283,awaiting_reoptimization
sentinel__moderate_seed4301__s0_cplex__120s,3,1,2,2,2,0,0.0048195127858143257,0.003562246635287519,0.0035692070703151084,,,0.014248500000000001,0.0004283,passed
sentinel__moderate_seed4301__s0_cplex__120s,4,1,2,2,1,0.0048195127858143257,0.0096390255716286514,0.0060909805277498102,,1427,0,0.0150762,0.00038630000000000001,awaiting_reoptimization
sentinel__moderate_seed4301__s0_cplex__120s,4,1,2,2,2,0.0048195127858143257,0.0096390255716286514,0.0060909805277498102,0.0066123666164264096,,,0.0150762,0.00038630000000000001,passed
sentinel__moderate_seed4301__s0_cplex__120s,7,3,3,3,1,0,0.0024097563929071628,0.0035692070703150702,,1426,0,0.0145311,0.00043980000000000001,awaiting_reoptimization
sentinel__moderate_seed4301__s0_cplex__120s,7,3,3,3,2,0,0.0024097563929071628,0.0035692070703150702,0.0035702537553241216,,,0.0145311,0.00043980000000000001,passed
