leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,3584.94,0.0439999,0.129332,0,816,0,0.0111911,f2b1ba087ba0ee71a8192c3fc50f9e17048edc22bb149e38f252b6aa7372de1e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_moderate_M2_Q30_seed763364383__c6_simple_start__3600s\external\native_logs\L0_lp.gurobi.log"
L0,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3584.88,0.205,0.372903,1,805,0,0.0155408,f2b1ba087ba0ee71a8192c3fc50f9e17048edc22bb149e38f252b6aa7372de1e,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_moderate_M2_Q30_seed763364383__c6_simple_start__3600s\external\native_logs\L0_c6_1_next_leaf_target_mip.gurobi.log"
L1,LP,"OPTIMAL",0,3584.62,0.039,0.114606,0,716,0,0.0156356,a8ca12591ff160e58fa9ca5146a8917bb465eec033cbdd4783366a1c984dfdc2,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_moderate_M2_Q30_seed763364383__c6_simple_start__3600s\external\native_logs\L1_lp.gurobi.log"
L0.0,LP,"OPTIMAL",0,3584.51,0.046,0.138243,0,810,0,0.0162291,d1484abec67ce7d6d6863439e9ed6632f12ea45f058862b0e6d2346280e74b0f,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_moderate_M2_Q30_seed763364383__c6_simple_start__3600s\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,3584.4,0.0440001,0.11318,0,655,0,0.0171936,3c2a6b5a882bdcc1c841a0d3e32629a9e07a9b0957ffa5cdbf1ba529263033c4,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_moderate_M2_Q30_seed763364383__c6_simple_start__3600s\external\native_logs\L0.1_lp.gurobi.log"
L0,MIP,"OPTIMAL",0,3584.34,10.647,18.2393,1959,158932,0,0.0301243,f2b1ba087ba0ee71a8192c3fc50f9e17048edc22bb149e38f252b6aa7372de1e,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_moderate_M2_Q30_seed763364383__c6_simple_start__3600s\external\native_logs\L0_terminal_mip.gurobi.log"
L1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3573.68,0.359,0.570421,1,1175,0,0.0301243,a8ca12591ff160e58fa9ca5146a8917bb465eec033cbdd4783366a1c984dfdc2,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_moderate_M2_Q30_seed763364383__c6_simple_start__3600s\external\native_logs\L1_c6_1_next_leaf_target_mip.gurobi.log"
L2,LP,"OPTIMAL",0,3573.26,0.036,0.102795,0,609,0,0.0301243,234e8f6a547933a4e5d48e5908f8eea83f3eb9daf47bd89dda126ee0d18575ad,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_moderate_M2_Q30_seed763364383__c6_simple_start__3600s\external\native_logs\L2_lp.gurobi.log"
L1.0,LP,"OPTIMAL",0,3573.16,0.0340002,0.103007,0,729,0,0.0301243,59390addd2c14bbeba6bad41ab48140a4e3cf311d5c4cf824e2ec7916da1b3c5,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_moderate_M2_Q30_seed763364383__c6_simple_start__3600s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,3573.05,0.0320001,0.100172,0,599,0,0.0301243,219324d2160715055ea974babf7f0cda1ec9a68a643caf919193df5f3a25c7d5,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_moderate_M2_Q30_seed763364383__c6_simple_start__3600s\external\native_logs\L1.1_lp.gurobi.log"
L1,MIP,"OPTIMAL",0,3573,8.429,14.1462,2590,115172,0,0.030245,a8ca12591ff160e58fa9ca5146a8917bb465eec033cbdd4783366a1c984dfdc2,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_moderate_M2_Q30_seed763364383__c6_simple_start__3600s\external\native_logs\L1_terminal_mip.gurobi.log"
L2.0,LP,"OPTIMAL",0,3564.51,0.0349998,0.107201,0,592,0,0.030245,63a4f24a3ee7139e8d65b895d897de4f8da91fa9be1c9e01c16b9a8293a3da33,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_moderate_M2_Q30_seed763364383__c6_simple_start__3600s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,3564.42,0.03,0.0935727,0,519,0,0.030245,9ec172d3e4b8f7592c5d132c9f717ef1b3f2d5a611d3dc2a722e6822139e8c02,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_moderate_M2_Q30_seed763364383__c6_simple_start__3600s\external\native_logs\L2.1_lp.gurobi.log"
L2,MIP,"OPTIMAL",0,3564.37,1.245,1.73908,35,4868,0,0.030245,234e8f6a547933a4e5d48e5908f8eea83f3eb9daf47bd89dda126ee0d18575ad,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_moderate_M2_Q30_seed763364383__c6_simple_start__3600s\external\native_logs\L2_terminal_mip.gurobi.log"
