elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0002326,initial_empty_incumbent,1.00822320985,0,1,0,-1,"","seed_initial",0,0,0,0,0.0002326,0.0002326,0,0,0,0,0
20.1917162,initial_after_seed,0.745474506024,0.0655870045173,0.912019788756,8,0,"[0,0.0931843]",cheap_projection_bound,0,9,0.745474506024,0,20.1917162,20.1917162,0,0,0,1850935,59176988
40.8401265,interval_relaxation_0,0.745474506024,0.12425558792,0.833320137824,7,1,"[0.0931843,0.186369]",cheap_projection_bound,0,9,0.745474506024,0,40.8401265,20.1917162,20.6481836,0,0,1850935,59176988
62.2998002,interval_relaxation_1,0.745474506024,0.217439901173,0.708320137824,6,2,"[0.186369,0.279553]",cheap_projection_bound,0,9,0.745474506024,0,62.2998002,20.1917162,42.1078066,0,0,1850935,59176988
83.628068,interval_relaxation_2,0.745474506024,0.310624214426,0.583320137824,5,3,"[0.279553,0.372737]",cheap_projection_bound,0,9,0.745474506024,0,83.628068,20.1917162,63.4360347,0,0,1850935,59176988
104.6593751,interval_relaxation_3,0.745474506024,0.403808527679,0.458320137824,4,4,"[0.372737,0.465922]",cheap_projection_bound,0,9,0.745474506024,0,104.6593751,20.1917162,84.4673008,0,0,1850935,59176988
133.2721623,interval_relaxation_4,0.745474506024,0.496992840932,0.333320137824,3,5,"[0.465922,0.559106]",cheap_projection_bound,0,9,0.745474506024,0,133.2721623,20.1917162,113.0800414,0,0,1850935,59176988
154.4729366,interval_relaxation_5,0.745474506024,0.590177154185,0.208320137824,3,6,"[0.559106,0.65229]",cheap_projection_bound,0,9,0.745474506024,0,154.4729366,20.1917162,134.2807736,0,0,1850935,59176988
191.7555453,interval_tree_5,0.719065249476,0.590177154185,0.179243949538,3,6,"[0.559106,0.65229]",cheap_projection_bound,0,1017,0.719065249476,0,154.4729366,191.7555453,134.2807736,14.5101703,22.571323,1851942,59176989
191.9125086,route_pool_after_candidate_5,0.719065249476,0.590177154185,0.179243949538,3,6,"[0.559106,0.65229]",cheap_projection_bound,1,1017,0.719065249476,0,154.4729366,191.7555453,134.2807736,14.5101703,22.571323,1851942,59176989
198.8749957,interval_relaxation_6,0.719065249476,0.683361467438,0.0496530489612,2,7,"[0.65229,0.745475]",cheap_projection_bound,1,1017,0.719065249476,0,198.8749957,191.7555453,141.2379756,14.5101703,22.571323,1851942,59176989
202.1472942,interval_relaxation_7,0.719065249476,0.683511576421,0.0494442932426,1,5,"[0.465922,0.559106]",inventory_route_gini_relaxation,1,1017,0.719065249476,0,202.1472942,191.7555453,144.5102282,14.5101703,22.571323,1851942,59176989
222.4218386,adaptive_split_child_8,0.719065249476,0.689651961258,0.0409048945689,1,8,"[0.465922,0.512514]",inventory_route_gini_relaxation,1,1017,0.719065249476,0,222.4218386,191.7555453,164.7847152,14.5101703,22.571323,1851942,59176989
233.0717255,adaptive_split_child_9,0.719065249476,0.689651961258,0.0409048945689,1,8,"[0.465922,0.512514]",inventory_route_gini_relaxation,1,1017,0.719065249476,0,222.4218386,191.7555453,175.4345449,14.5101703,22.571323,1851942,59176989
256.0864995,adaptive_split_child_10,0.719065249476,0.689651961258,0.0409048945689,1,10,"[0.465922,0.489218]",gamma_floor,1,1017,0.719065249476,0,222.4218386,191.7555453,198.4492781,14.5101703,22.571323,1851942,59176989
274.168664,adaptive_split_child_11,0.719065249476,0.689651961258,0.0409048945689,2,10,"[0.465922,0.489218]",gamma_floor,2,1017,0.719065249476,0,222.4218386,191.7555453,216.5314028,14.5101703,22.571323,1851942,59176989
292.228092,adaptive_split_child_12,0.719065249476,0.689651961258,0.0409048945689,2,12,"[0.465922,0.47757]",gamma_floor,2,1017,0.719065249476,0,222.4218386,191.7555453,234.5907883,14.5101703,22.571323,1851942,59176989
305.8496519,adaptive_split_child_13,0.719065249476,0.689651961258,0.0409048945689,3,12,"[0.465922,0.47757]",gamma_floor,3,1017,0.719065249476,0,222.4218386,191.7555453,248.2123085,14.5101703,22.571323,1851942,59176989
306.0020019,route_pool_before_final_summary,0.719065249476,0.689651961258,0.0409048945689,3,12,"[0.465922,0.47757]",gamma_floor,3,1017,0.719065249476,0,222.4218386,191.7555453,248.2123085,14.5101703,22.571323,1851942,59176989
306.0021066,final_summary,0.719065249476,0.689651961258,0.0409048945689,3,12,"[0.465922,0.47757]",gamma_floor,3,1017,0.719065249476,0,222.4218386,191.7555453,248.2123085,14.5101703,22.571323,1851942,59176989
