telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.0245018,initialize,R,0,0.107253
0.470582,lp_complete,R,0.00169244,0.107253
0.470608,atomic_split,R,0.00169244,0.107253
0.900512,lp_complete,R.0,0.00169244,0.107253
0.900536,atomic_split,R.0,0.00169244,0.107253
1.35342,lp_complete,R.0.0,0.00169244,0.107253
1.35344,atomic_split,R.0.0,0.00169244,0.107253
1.8123,lp_complete,R.0.1,0.00169244,0.107253
1.81232,atomic_split,R.0.1,0.00169244,0.107253
2.2839,lp_complete,R.1,0.00169257,0.107253
2.28393,atomic_split,R.1,0.00169257,0.107253
2.70976,lp_complete,R.0.0.0,0.00169257,0.107253
2.70979,atomic_split,R.0.0.0,0.00169257,0.107253
3.11377,lp_complete,R.0.0.1,0.00172796,0.107253
3.11379,atomic_split,R.0.0.1,0.00172796,0.107253
3.52277,lp_complete,R.0.0.0.0,0.00172796,0.107253
3.52279,atomic_split,R.0.0.0.0,0.00172796,0.107253
3.95238,lp_complete,R.0.0.0.1,0.00203919,0.107253
3.95241,atomic_split,R.0.0.0.1,0.00203919,0.107253
4.41619,lp_infeasible,R.0.0.0.0.0,0.00203919,0.107253
4.79957,lp_complete,R.0.0.0.0.1,0.00463663,0.107253
4.7996,atomic_split,R.0.0.0.0.1,0.00463663,0.107253
5.22942,lp_complete,R.0.0.0.0.1.1,0.00463663,0.107253
5.22944,atomic_split,R.0.0.0.0.1.1,0.00463663,0.107253
5.67274,lp_complete,R.0.0.0.0.1.0,0.00473699,0.107253
5.67277,atomic_split,R.0.0.0.0.1.0,0.00473699,0.107253
6.10664,lp_complete,R.0.0.0.0.1.0.1,0.00473699,0.107253
6.10667,atomic_split,R.0.0.0.0.1.0.1,0.00473699,0.107253
6.54567,lp_infeasible,R.0.0.0.0.1.0.0,0.00536582,0.107253
6.98506,lp_complete,R.0.0.0.0.1.0.1.1,0.00536582,0.107253
6.98509,atomic_split,R.0.0.0.0.1.0.1.1,0.00536582,0.107253
7.40117,lp_complete,R.0.0.0.0.1.0.1.0,0.00543793,0.107253
7.4012,atomic_split,R.0.0.0.0.1.0.1.0,0.00543793,0.107253
7.80826,lp_complete,R.0.0.0.0.1.0.1.0.0,0.00543793,0.107253
7.80829,atomic_split,R.0.0.0.0.1.0.1.0.0,0.00543793,0.107253
8.23149,lp_complete,R.0.0.0.0.1.0.1.0.1,0.00556306,0.107253
8.23161,atomic_split,R.0.0.0.0.1.0.1.0.1,0.00556306,0.107253
8.65148,lp_complete,R.0.0.0.0.1.0.1.0.1.0,0.00556306,0.107253
9.11622,terminal_mip_complete,R.0.0.0.0.1.0.1.0.1.0,0.00556306,0.107253
9.54467,lp_complete,R.0.0.0.0.1.0.1.0.1.1,0.00563634,0.107253
