telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.470579,lp_complete,R,0,0.107253,open,0.00169244,0.107253,"complete_optimal_interval_lp_bound"
0.470606,atomic_unconditional_split,R,0,0.107253,replaced,0.00169244,0.107253,"initial_partition"
0.900509,lp_complete,R.0,0,0.0536264,open,0.00169244,0.107253,"complete_optimal_interval_lp_bound"
0.900533,atomic_unconditional_split,R.0,0,0.0536264,replaced,0.00169244,0.107253,"initial_partition"
1.35342,lp_complete,R.0.0,0,0.0268132,open,0.00169244,0.107253,"complete_optimal_interval_lp_bound"
1.35344,atomic_unconditional_split,R.0.0,0,0.0268132,replaced,0.00169244,0.107253,"adaptive_refinement"
1.81229,lp_complete,R.0.1,0.0268132,0.0536264,open,0.00169244,0.107253,"complete_optimal_interval_lp_bound"
1.81232,atomic_unconditional_split,R.0.1,0.0268132,0.0536264,replaced,0.00169244,0.107253,"adaptive_refinement"
2.2839,lp_complete,R.1,0.0536264,0.107253,open,0.00169257,0.107253,"complete_optimal_interval_lp_bound"
2.28392,atomic_unconditional_split,R.1,0.0536264,0.107253,replaced,0.00169257,0.107253,"initial_partition"
2.70976,lp_complete,R.0.0.0,0,0.0134066,open,0.00169257,0.107253,"complete_optimal_interval_lp_bound"
2.70979,atomic_unconditional_split,R.0.0.0,0,0.0134066,replaced,0.00169257,0.107253,"adaptive_refinement"
3.11377,lp_complete,R.0.0.1,0.0134066,0.0268132,open,0.00172796,0.107253,"complete_optimal_interval_lp_bound"
3.11379,atomic_unconditional_split,R.0.0.1,0.0134066,0.0268132,replaced,0.00172796,0.107253,"adaptive_refinement"
3.52276,lp_complete,R.0.0.0.0,0,0.0067033,open,0.00172796,0.107253,"complete_optimal_interval_lp_bound"
3.52279,atomic_unconditional_split,R.0.0.0.0,0,0.0067033,replaced,0.00172796,0.107253,"adaptive_refinement"
3.95238,lp_complete,R.0.0.0.1,0.0067033,0.0134066,open,0.00203919,0.107253,"complete_optimal_interval_lp_bound"
3.95241,atomic_unconditional_split,R.0.0.0.1,0.0067033,0.0134066,replaced,0.00203919,0.107253,"adaptive_refinement"
4.41618,lp_infeasible,R.0.0.0.0.0,0,0.00335165,empty,0.00203919,0.107253,"complete_interval_lp_infeasible"
4.79957,lp_complete,R.0.0.0.0.1,0.00335165,0.0067033,open,0.00463663,0.107253,"complete_optimal_interval_lp_bound"
4.7996,atomic_unconditional_split,R.0.0.0.0.1,0.00335165,0.0067033,replaced,0.00463663,0.107253,"adaptive_refinement"
5.22941,lp_complete,R.0.0.0.0.1.1,0.00502747,0.0067033,open,0.00463663,0.107253,"complete_optimal_interval_lp_bound"
5.22944,atomic_unconditional_split,R.0.0.0.0.1.1,0.00502747,0.0067033,replaced,0.00463663,0.107253,"adaptive_refinement"
5.67274,lp_complete,R.0.0.0.0.1.0,0.00335165,0.00502747,open,0.00473699,0.107253,"complete_optimal_interval_lp_bound"
5.67276,atomic_unconditional_split,R.0.0.0.0.1.0,0.00335165,0.00502747,replaced,0.00473699,0.107253,"adaptive_refinement"
6.10663,lp_complete,R.0.0.0.0.1.0.1,0.00418956,0.00502747,open,0.00473699,0.107253,"complete_optimal_interval_lp_bound"
6.10666,atomic_unconditional_split,R.0.0.0.0.1.0.1,0.00418956,0.00502747,replaced,0.00473699,0.107253,"adaptive_refinement"
6.54567,lp_infeasible,R.0.0.0.0.1.0.0,0.00335165,0.00418956,empty,0.00536582,0.107253,"complete_interval_lp_infeasible"
6.98506,lp_complete,R.0.0.0.0.1.0.1.1,0.00460852,0.00502747,open,0.00536582,0.107253,"complete_optimal_interval_lp_bound"
6.98509,atomic_unconditional_split,R.0.0.0.0.1.0.1.1,0.00460852,0.00502747,replaced,0.00536582,0.107253,"adaptive_refinement"
7.40116,lp_complete,R.0.0.0.0.1.0.1.0,0.00418956,0.00460852,open,0.00543793,0.107253,"complete_optimal_interval_lp_bound"
7.40119,atomic_unconditional_split,R.0.0.0.0.1.0.1.0,0.00418956,0.00460852,replaced,0.00543793,0.107253,"adaptive_refinement"
