sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",74.999182099999999,69.999182000000005,"absolute process deadline origin"
1,0.0010087,"instance_parsing_start","start",74.998991399999994,69.9989913,"E:\codes\ExactEBRP\reference\heldout_round22\V20_M3\moderate_seed4301.txt"
2,0.0019377000000000001,"instance_parsing_complete","complete",74.998062399999995,69.998062399999995,"instance=moderate_seed4301.txt"
3,0.0022204999999999998,"initial_model_data_preprocessing_complete","complete",74.997779600000001,69.997779600000001,"instance data initialized; empty-route incumbent independently verified"
4,0.0027331,"hga_start","start",74.997267199999996,69.997266999999994,"label=primary_hga;native_generation_stagnation_hga"
5,20.003026200000001,"hga_generation_loop_complete","complete",54.996974000000002,49.9969739,"label=primary_hga;generations=2623;no_improve=2000"
6,20.005717799999999,"hga_best_solution_extraction_start","start",54.994282599999998,49.994282299999995,"label=primary_hga"
7,20.005962199999999,"hga_best_solution_extraction_complete","complete",54.994038000000003,49.994037899999995,"label=primary_hga"
8,20.006184099999999,"hga_route_decoding_start","start",54.993816100000004,49.993815999999995,"label=primary_hga"
9,20.007399599999999,"hga_route_decoding_complete","complete",54.992600600000003,49.992600500000002,"label=primary_hga"
10,20.0076052,"independent_hga_verification_start","start",54.992394900000001,49.9923948,"label=primary_hga"
11,20.007801300000001,"independent_hga_verification_complete","complete",54.992198900000005,49.992198799999997,"label=primary_hga;feasible=true"
12,20.012201099999999,"improving_gini_range_construction_complete","complete",54.987798999999995,49.987798900000001,"lower=0.000000;upper=0.019278;complete=true"
13,20.012372299999999,"exact_phase_start","start",54.9876279,49.987627799999999,"arm=round29-bound-gain-incremental"
14,20.0127524,"connectivity_flow_preparation_complete","complete",54.987247799999999,49.987247600000003,"variant=round20-current"
15,20.0197495,"gurobi_environment_creation","complete",54.980250900000001,49.980250600000005,"fixed_interval_backend"
16,20.020035199999999,"external_backend_creation","complete",54.979964899999999,49.979964800000005,"backend=gurobi;arm=C4-CANDIDATE"
17,20.028025800000002,"external_artifact_directory_creation","complete",54.971974599999996,49.971974299999999,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\exactness__incremental_parent_candidate__moderate_seed4301__c4_candidate__75s\external"
18,20.028670300000002,"first_tree_ledger_opened","complete",54.971329799999999,49.971329699999998,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\exactness__incremental_parent_candidate__moderate_seed4301__c4_candidate__75s\external\paper_tree_events.csv"
19,20.028786100000001,"first_external_tree_event","start",54.971213899999995,49.971213899999995,"scheduler_select_next"
20,20.028866499999999,"root_canonical_model_construction_start","start",54.971133600000002,49.971133600000002,"leaf=L0"
21,20.028939699999999,"first_interval_model_build","start",54.971060399999999,49.971060399999999,"leaf=L0"
22,20.144389400000001,"static_row_factory_preparation_complete","complete",54.8556107,49.855610599999999,"canonical strengthened interval row factory"
23,20.144520199999999,"root_canonical_model_construction_complete","complete",54.855479799999998,49.855479799999998,"leaf=L0"
24,20.144605200000001,"first_interval_model_build_complete","complete",54.855394799999999,49.855394799999999,"leaf=L0"
25,20.1447942,"first_lp_optimize_launch","start",54.855205900000001,49.855205900000001,"leaf=L0"
26,70.019984199999996,"final_result_serialization_start","start",4.9800160000000062,-0.019984100000002059,""
27,70.0210309,"final_result_serialization_complete","complete",4.9789693000000028,-0.021030800000005456,""
28,70.021129400000007,"process_exit","complete",4.9788707000000016,-0.021129400000006626,"rc=0"
