run_id,parent_uid,parent_parent_uid,parent_native_depth,parent_gini_generation,child_gini_generation,parent_gamma_L,parent_gamma_U,split,parent_relaxation,lower_uid,lower_gamma_L,lower_gamma_U,lower_estimate,lower_gamma_floor,lower_weighted_penalty_lb,lower_domain_estimate,lower_lift,lower_station_deviation_lbs,upper_uid,upper_gamma_L,upper_gamma_U,upper_estimate,upper_gamma_floor,upper_weighted_penalty_lb,upper_domain_estimate,upper_lift,upper_station_deviation_lbs,estimate_mode,sibling_discriminated,creation_time,creation_node_count,open_nodes,simplex_iterations,validity_status,failure_reason
stage4__V12_M2__f3__3600s,0,-1,0,0,1,0,0.68743279608836372,0.35925203537748546,0.37822168614483398,1,0,0.35925203537748546,0.37822168614483398,0,0.20714183111071599,0.031071274666607397,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,2,0.35925203537748546,0.68743279608836372,0.37822168614483398,0.35925203537748546,0.20714183111071599,0.39032331004409287,0.012101623899258895,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,false,3.5636293000000001,0,1,3069,passed,
stage4__V12_M2__f3__3600s,2,0,1,1,2,0.35925203537748546,0.68743279608836372,0.53887805306622816,0.5975467187961806,3,0.35925203537748546,0.53887805306622816,0.5975467187961806,0.35925203537748546,0.20714183111071599,0.39032331004409287,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,4,0.53887805306622816,0.68743279608836372,0.5975467187961806,0.53887805306622816,0.20714183111071599,0.56994932773283558,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,false,3.9037316999999998,2,1,3527,passed,
stage4__V12_M2__f3__3600s,3,2,2,2,3,0.35925203537748546,0.53887805306622816,0.44906504422185678,0.61239093360221664,5,0.35925203537748546,0.44906504422185678,0.61239093360221664,0.35925203537748546,0.20714183111071599,0.39032331004409287,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,6,0.44906504422185678,0.53887805306622816,0.61239093360221664,0.44906504422185678,0.20714183111071599,0.4801363188884642,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,false,4.0107945000000003,3,2,5597,passed,
stage4__V12_M2__f3__3600s,5,3,3,3,4,0.35925203537748546,0.44906504422185678,0.40415853979967109,0.6235518306942065,7,0.35925203537748546,0.40415853979967109,0.6235518306942065,0.35925203537748546,0.20714183111071599,0.39032331004409287,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,8,0.40415853979967109,0.44906504422185678,0.6235518306942065,0.40415853979967109,0.20714183111071599,0.43522981446627851,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,false,4.6722277999999999,5,2,6570,passed,
stage4__V12_M2__f3__3600s,6,3,3,3,4,0.44906504422185678,0.53887805306622816,0.49397154864404247,0.66518211367223445,9,0.44906504422185678,0.49397154864404247,0.66518211367223445,0.44906504422185678,0.20714183111071599,0.4801363188884642,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,10,0.49397154864404247,0.53887805306622816,0.66518211367223445,0.49397154864404247,0.20714183111071599,0.52504282331064989,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,false,4.9600977000000004,6,3,10619,passed,
stage4__V12_M2__f3__3600s,8,5,4,4,5,0.40415853979967109,0.44906504422185678,0.42661179201076393,0.64537148889634199,11,0.40415853979967109,0.42661179201076393,0.64537148889634199,0.40415853979967109,0.20714183111071599,0.43522981446627851,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,12,0.42661179201076393,0.44906504422185678,0.64537148889634199,0.42661179201076393,0.20714183111071599,0.45768306667737135,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,false,5.0324650000000002,8,3,12033,passed,
stage4__V12_M2__f3__3600s,11,8,5,5,6,0.40415853979967109,0.42661179201076393,0.41538516590521751,0.65046596208363472,13,0.40415853979967109,0.41538516590521751,0.65046596208363472,0.40415853979967109,0.20714183111071599,0.43522981446627851,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,14,0.41538516590521751,0.42661179201076393,0.65046596208363472,0.41538516590521751,0.20714183111071599,0.44645644057182493,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,false,5.0748606000000001,9,4,12335,passed,
stage4__V12_M2__f3__3600s,12,8,5,5,6,0.42661179201076393,0.44906504422185678,0.43783841811631036,0.65653365896455929,15,0.42661179201076393,0.43783841811631036,0.65653365896455929,0.42661179201076393,0.20714183111071599,0.45768306667737135,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,16,0.43783841811631036,0.44906504422185678,0.65653365896455929,0.43783841811631036,0.20714183111071599,0.46890969278291778,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,false,5.1220815000000002,10,5,12615,passed,
stage4__V12_M2__f3__3600s,14,11,6,6,7,0.41538516590521751,0.42661179201076393,0.4209984789579907,0.65538949728200724,17,0.41538516590521751,0.4209984789579907,0.65538949728200724,0.41538516590521751,0.20714183111071599,0.44645644057182493,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,18,0.4209984789579907,0.42661179201076393,0.65538949728200724,0.4209984789579907,0.20714183111071599,0.45206975362459811,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,false,5.1849793999999996,12,5,12975,passed,
stage4__V12_M2__f3__3600s,17,14,7,7,8,0.41538516590521751,0.4209984789579907,0.41819182243160413,0.65764225639143037,19,0.41538516590521751,0.41819182243160413,0.65764225639143037,0.41538516590521751,0.20714183111071599,0.44645644057182493,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,20,0.41819182243160413,0.4209984789579907,0.65764225639143037,0.41819182243160413,0.20714183111071599,0.44926309709821155,0,0.5|0|0|0.13513513513513509|0.070175438596491224|0.09375|3.5|0|0.052631578947368474|0|0|0,parent-copy,false,5.2163320999999998,13,6,13039,passed,
