interval_id,gamma_L,gamma_U,previous_interval_lower_bound,incumbent_upper_bound,oracle_status,oracle_certificate_basis,oracle_solver_status,oracle_proven_infeasible,oracle_feasible_improving,oracle_timeout,oracle_best_bound,oracle_objective,oracle_gap,runtime_seconds,nodes,lp_path,solution_path,log_path,raw_result,command
13,0.554166666667,0.573958333333,1.73333384706,1.74931345205,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,False,False,True,1.1979271335,0,0.315201554018,30.0892571,2362,results\v20_exact_certificate_round\cplex\interval_oracle_13_0p554166666667_0p573958333333.lp,results\v20_exact_certificate_round\cplex\interval_oracle_13_0p554166666667_0p573958333333.sol,results\v20_exact_certificate_round\logs\interval_oracle_13_0p554166666667_0p573958333333.cplex.log,results\v20_exact_certificate_round\raw\interval_oracle_13_0p554166666667_0p573958333333.json,build\ExactEBRP.exe --method interval-cutoff-oracle --input reference\hard_stress\V20_M3\high_imbalance_seed3202.txt --lambda 0.15 --T 3600.0 --threads 1 --time-limit 30.0 --interval-exact-cutoff-oracle compact-mip --interval-exact-cutoff-gamma-L 0.554166666667 --interval-exact-cutoff-gamma-U 0.573958333333 --interval-exact-cutoff-UB 1.74931345205 --interval-exact-cutoff-epsilon 1e-08 --interval-exact-cutoff-time-limit 30.0 --interval-exact-cutoff-export-lp results\v20_exact_certificate_round\cplex\interval_oracle_13_0p554166666667_0p573958333333.lp --interval-exact-cutoff-result results\v20_exact_certificate_round\cplex\interval_oracle_13_0p554166666667_0p573958333333.sol --log results\v20_exact_certificate_round\logs\interval_oracle_13_0p554166666667_0p573958333333.cplex.log --out results\v20_exact_certificate_round\raw\interval_oracle_13_0p554166666667_0p573958333333.json
18,0.534375,0.554166666667,1.71354218039,1.74931345205,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,False,False,True,1.1791353606,0,0.325943924333,30.0937417,1441,results\v20_exact_certificate_round\cplex\interval_oracle_18_0p534375_0p554166666667.lp,results\v20_exact_certificate_round\cplex\interval_oracle_18_0p534375_0p554166666667.sol,results\v20_exact_certificate_round\logs\interval_oracle_18_0p534375_0p554166666667.cplex.log,results\v20_exact_certificate_round\raw\interval_oracle_18_0p534375_0p554166666667.json,build\ExactEBRP.exe --method interval-cutoff-oracle --input reference\hard_stress\V20_M3\high_imbalance_seed3202.txt --lambda 0.15 --T 3600.0 --threads 1 --time-limit 30.0 --interval-exact-cutoff-oracle compact-mip --interval-exact-cutoff-gamma-L 0.534375 --interval-exact-cutoff-gamma-U 0.554166666667 --interval-exact-cutoff-UB 1.74931345205 --interval-exact-cutoff-epsilon 1e-08 --interval-exact-cutoff-time-limit 30.0 --interval-exact-cutoff-export-lp results\v20_exact_certificate_round\cplex\interval_oracle_18_0p534375_0p554166666667.lp --interval-exact-cutoff-result results\v20_exact_certificate_round\cplex\interval_oracle_18_0p534375_0p554166666667.sol --log results\v20_exact_certificate_round\logs\interval_oracle_18_0p534375_0p554166666667.cplex.log --out results\v20_exact_certificate_round\raw\interval_oracle_18_0p534375_0p554166666667.json
19,0.514583333333,0.524479166667,1.69375051373,1.74931345205,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,False,False,True,1.1691686709,0,0.331641410789,30.0984251,630,results\v20_exact_certificate_round\cplex\interval_oracle_19_0p514583333333_0p524479166667.lp,results\v20_exact_certificate_round\cplex\interval_oracle_19_0p514583333333_0p524479166667.sol,results\v20_exact_certificate_round\logs\interval_oracle_19_0p514583333333_0p524479166667.cplex.log,results\v20_exact_certificate_round\raw\interval_oracle_19_0p514583333333_0p524479166667.json,build\ExactEBRP.exe --method interval-cutoff-oracle --input reference\hard_stress\V20_M3\high_imbalance_seed3202.txt --lambda 0.15 --T 3600.0 --threads 1 --time-limit 30.0 --interval-exact-cutoff-oracle compact-mip --interval-exact-cutoff-gamma-L 0.514583333333 --interval-exact-cutoff-gamma-U 0.524479166667 --interval-exact-cutoff-UB 1.74931345205 --interval-exact-cutoff-epsilon 1e-08 --interval-exact-cutoff-time-limit 30.0 --interval-exact-cutoff-export-lp results\v20_exact_certificate_round\cplex\interval_oracle_19_0p514583333333_0p524479166667.lp --interval-exact-cutoff-result results\v20_exact_certificate_round\cplex\interval_oracle_19_0p514583333333_0p524479166667.sol --log results\v20_exact_certificate_round\logs\interval_oracle_19_0p514583333333_0p524479166667.cplex.log --out results\v20_exact_certificate_round\raw\interval_oracle_19_0p514583333333_0p524479166667.json
20,0.524479166667,0.534375,1.69375051373,1.74931345205,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,False,False,True,1.1708800722,0,0.330663083378,30.0934773,1040,results\v20_exact_certificate_round\cplex\interval_oracle_20_0p524479166667_0p534375.lp,results\v20_exact_certificate_round\cplex\interval_oracle_20_0p524479166667_0p534375.sol,results\v20_exact_certificate_round\logs\interval_oracle_20_0p524479166667_0p534375.cplex.log,results\v20_exact_certificate_round\raw\interval_oracle_20_0p524479166667_0p534375.json,build\ExactEBRP.exe --method interval-cutoff-oracle --input reference\hard_stress\V20_M3\high_imbalance_seed3202.txt --lambda 0.15 --T 3600.0 --threads 1 --time-limit 30.0 --interval-exact-cutoff-oracle compact-mip --interval-exact-cutoff-gamma-L 0.524479166667 --interval-exact-cutoff-gamma-U 0.534375 --interval-exact-cutoff-UB 1.74931345205 --interval-exact-cutoff-epsilon 1e-08 --interval-exact-cutoff-time-limit 30.0 --interval-exact-cutoff-export-lp results\v20_exact_certificate_round\cplex\interval_oracle_20_0p524479166667_0p534375.lp --interval-exact-cutoff-result results\v20_exact_certificate_round\cplex\interval_oracle_20_0p524479166667_0p534375.sol --log results\v20_exact_certificate_round\logs\interval_oracle_20_0p524479166667_0p534375.cplex.log --out results\v20_exact_certificate_round\raw\interval_oracle_20_0p524479166667_0p534375.json
